team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,29,53,0.354,3971.0,113.1,25.6,0.718,6.1,3.8,15.7,10.9,12.2,36.7,1,26,26,26,7,28,19,24,11,14,30,28,29,18,ATLANTA HAWKS
1610612738,Boston Celtics,82,49,33,0.598,3956.0,107.0,25.9,0.728,6.4,4.0,11.1,10.1,9.8,34.3,1,9,9,9,18,6,16,15,4,9,4,16,11,5,BOSTON CELTICS
1610612751,Brooklyn Nets,82,42,40,0.512,3996.0,109.0,26.3,0.72,4.9,3.1,12.8,10.6,8.7,37.8,1,14,14,14,1,15,13,23,28,28,23,26,3,23,BROOKLYN NETS
1610612766,Charlotte Hornets,82,39,43,0.476,3966.0,112.0,25.2,0.731,5.4,3.7,10.2,10.0,9.9,36.5,1,17,17,17,11,23,23,12,21,19,1,15,12,16,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,22,60,0.268,3981.0,112.8,25.3,0.727,5.5,3.2,12.3,9.9,9.7,36.4,1,27,27,27,3,25,21,16,20,27,17,13,10,15,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,19,63,0.232,3951.0,116.8,23.9,0.732,4.9,1.8,12.5,9.5,10.5,37.4,1,28,28,28,24,30,28,11,27,30,19,10,20,20,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,33,49,0.402,3956.0,110.1,26.2,0.734,4.9,3.2,11.7,9.7,12.4,35.6,1,22,22,22,18,18,15,10,29,26,10,12,30,11,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,54,28,0.659,3946.0,108.1,25.8,0.744,5.8,3.3,11.2,9.1,9.2,36.6,1,4,4,4,27,10,17,5,13,24,7,6,7,17,DENVER NUGGETS
1610612765,Detroit Pistons,82,41,41,0.5,3971.0,108.7,24.9,0.745,5.2,3.0,11.9,8.4,8.9,37.1,1,16,16,16,7,12,25,4,22,29,12,3,5,19,DETROIT PISTONS
1610612744,Golden State Warriors,82,57,25,0.695,3961.0,108.6,27.2,0.727,5.7,4.8,13.0,10.3,11.2,35.1,1,3,3,3,15,11,3,17,15,1,25,21,24,7,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,53,29,0.646,3966.0,110.1,23.7,0.7,6.4,3.7,12.2,10.2,10.3,38.5,1,5,5,5,11,17,29,29,5,19,14,17,15,27,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,48,34,0.585,3941.0,106.0,25.3,0.722,6.5,3.7,11.2,10.0,10.5,33.5,1,11,11,11,30,3,22,22,3,18,6,14,17,4,INDIANA PACERS
1610612746,LA Clippers,82,48,34,0.585,3966.0,110.4,26.7,0.722,5.1,3.5,13.2,10.3,11.0,38.0,1,11,11,11,11,19,8,21,23,22,26,22,23,24,LA CLIPPERS
1610612747,Los Angeles Lakers,82,37,45,0.451,3956.0,108.9,27.2,0.725,5.6,4.0,13.8,10.5,11.9,37.5,1,20,20,20,18,13,4,19,16,8,28,24,27,21,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,33,49,0.402,3976.0,108.0,24.5,0.724,6.2,4.1,12.3,8.6,12.1,31.7,1,22,22,22,4,9,26,20,8,5,18,4,28,3,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,39,43,0.476,3946.0,107.1,26.3,0.731,5.7,4.1,12.8,10.3,9.4,31.6,1,17,17,17,27,7,14,13,14,4,22,20,8,2,MIAMI HEAT
1610612749,Milwaukee Bucks,82,60,22,0.732,3956.0,104.9,30.2,0.757,5.6,4.4,10.9,9.0,8.2,31.5,1,1,1,1,18,1,1,2,17,2,2,5,1,1,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,36,46,0.439,3966.0,112.2,25.0,0.709,6.2,3.7,11.3,11.0,10.1,36.4,1,21,21,21,11,24,24,27,6,17,8,29,14,14,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,33,49,0.402,3951.0,112.0,27.1,0.729,5.6,4.0,13.4,10.2,11.7,38.6,1,22,22,22,24,22,6,14,18,7,27,19,26,28,NEW ORLEANS PELICANS
