player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
200746,LaMarcus Aldridge,1610612759,SAS,31.0,71,70,0.387,2.38,5.46,0.436,0.00461,0.337,2.1,4.76,0.441,0.05,0.28,0.7,0.4
202695,Kawhi Leonard,1610612759,SAS,26.0,73,73,0.257,2.05,4.44,0.463,0.0062,0.069,0.66,1.19,0.552,0.188,1.4,3.25,0.43
201980,Danny Green,1610612759,SAS,30.0,67,67,0.629,1.57,4.03,0.389,0.0057599999999999995,0.026,0.06,0.16,0.364,0.604,1.51,3.87,0.39
2200,Pau Gasol,1610612759,SAS,36.0,63,63,0.45,2.06,4.02,0.514,0.00623,0.272,1.19,2.43,0.49,0.178,0.87,1.59,0.55
201988,Patty Mills,1610612759,SAS,28.0,80,75,0.426,1.34,3.23,0.415,0.00609,0.033,0.09,0.25,0.35,0.393,1.25,2.98,0.42
1938,Manu Ginobili,1610612759,SAS,39.0,68,66,0.426,1.0,2.59,0.386,0.00571,0.024,0.04,0.15,0.3,0.402,0.96,2.44,0.392
202722,Dāvis Bertāns,1610612759,SAS,24.0,66,54,0.74,1.03,2.55,0.405,0.00598,0.044,0.05,0.15,0.3,0.696,0.98,2.39,0.411
1627854,Bryn Forbes,1610612759,SAS,23.0,35,20,0.526,0.46,1.43,0.32,0.0045000000000000005,0.105,0.09,0.29,0.3,0.421,0.37,1.14,0.325
2225,Tony Parker,1610612759,SAS,35.0,62,50,0.171,0.53,1.42,0.375,0.00494,0.047,0.19,0.39,0.5,0.124,0.34,1.03,0.328
203613,Jonathon Simmons,1610612759,SAS,27.0,77,47,0.233,0.39,1.14,0.341,0.00489,0.026,0.05,0.13,0.4,0.206,0.34,1.01,0.333
1627879,Nicolas Laprovittola,1610612759,SAS,27.0,18,9,0.422,0.56,1.06,0.526,0.0076300000000000005,0.022,0.06,0.06,1.0,0.4,0.5,1.0,0.5
203937,Kyle Anderson,1610612759,SAS,23.0,71,34,0.302,0.28,0.82,0.345,0.00466,0.099,0.08,0.27,0.316,0.203,0.2,0.55,0.359
1627749,Dejounte Murray,1610612759,SAS,20.0,38,12,0.178,0.21,0.5,0.421,0.00632,0.0,0.0,0.0,,0.178,0.21,0.5,0.421
101135,David Lee,1610612759,SAS,34.0,78,29,0.098,0.19,0.47,0.405,0.004050000000000001,0.098,0.19,0.47,0.405,0.0,0.0,0.0,
203473,Dewayne Dedmon,1610612759,SAS,27.0,75,19,0.091,0.11,0.28,0.381,0.00381,0.091,0.11,0.28,0.381,0.0,0.0,0.0,
201202,Joel Anthony,1610612759,SAS,34.0,19,1,0.133,0.05,0.11,0.5,0.005,0.133,0.05,0.11,0.5,0.0,0.0,0.0,
