season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2022-23,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,31.01333333333333,6,11,0.545,1,3,0.333,7,8,0.875,1,4,5,0,1,0,1,0,3,6,20,1,28.0,0,0,28.0,1,1,1,1,7268,5438,7093,8194,8083,10172,8680,993,1170,6922,6448,6530,7186,19186,8897,11790,2381,1,17562,993,3852,11018,7879,2163,120,7166,1,31:01,2022,2023
2022-23,1626246,Boban Marjanović,Boban,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,12.633333333333333,5,7,0.714,0,0,0.0,0,1,0.0,3,3,6,1,1,1,1,1,0,2,10,10,23.7,0,0,21.0,1,1,1,1,20816,7306,12420,2995,14184,20319,14184,13851,13074,13851,1492,9404,5308,13459,8897,4306,2381,17468,1,7612,11243,4240,10359,2163,120,11203,1,12:38,2022,2023
2022-23,1626163,Frank Kaminsky,Frank,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,16.986666666666668,3,7,0.429,1,3,0.333,0,0,0.0,2,4,6,3,0,0,1,0,0,1,7,4,21.7,0,0,19.0,1,1,1,1,18144,12366,12420,14122,8083,10172,8680,13851,14660,13851,3077,6530,5308,6516,16367,11790,2381,1,1,11862,14745,8218,11532,2163,120,12497,1,16:59,2022,2023
2022-23,1630586,Usman Garuba,Usman,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,11.833333333333334,0,3,0.0,0,2,0.0,0,0,0.0,1,2,3,0,2,1,0,0,2,0,0,-1,4.6,0,0,5.0,1,1,1,1,21295,22559,19669,22559,14184,13285,14184,13851,14660,13851,6448,13188,12567,19186,4399,4306,7930,1,11553,17929,23116,13132,22622,2163,120,22051,1,11:50,2022,2023
2022-23,1630227,Daishen Nix,Daishen,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,17.75,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,1,1,1,0,1,1,0,2,-1,6.7,0,0,6.0,1,1,1,1,17582,18953,17859,20392,14184,13285,14184,13851,14660,13851,13272,17626,19709,13459,8897,4306,7930,17468,5181,17929,21044,13132,21372,2163,120,21425,1,17:45,2022,2023
2022-23,1630231,KJ Martin,KJ,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,21.03333333333333,5,12,0.417,0,2,0.0,2,2,1.0,0,3,3,1,0,0,0,2,1,1,12,-4,17.1,0,0,16.0,1,1,1,1,15191,7306,6024,14850,14184,13285,14184,6620,8080,1,13272,9404,12567,13459,16367,11790,7930,23619,5181,11862,9310,16280,14522,2163,120,14513,1,21:02,2022,2023
2022-23,1631106,Tari Eason,Tari,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,26.966666666666665,6,11,0.545,1,3,0.333,3,4,0.75,2,6,8,4,2,0,1,0,2,2,16,9,32.6,0,0,31.0,1,1,1,1,10610,5438,7093,8194,8083,10172,8680,4622,4303,8358,3077,2868,2807,4531,4399,11790,2381,1,11553,7612,6103,4755,5753,2163,120,5759,1,26:58,2022,2023
2022-23,1631102,TyTy Washington Jr.,TyTy,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,20.85,3,5,0.6,2,2,1.0,0,2,0.0,0,3,3,0,0,2,0,0,2,1,8,2,17.6,0,0,17.0,1,1,1,1,15307,12366,16006,5804,4226,13285,1,13851,8080,13851,13272,9404,12567,19186,16367,1343,7930,1,11553,11862,13462,9989,14176,2163,120,13833,1,20:51,2022,2023
2022-23,1630224,Jalen Green,Jalen,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,27.15,5,11,0.455,1,3,0.333,3,4,0.75,0,2,2,4,0,1,0,1,0,3,14,3,25.4,0,0,23.0,1,1,1,1,10466,7306,7093,13150,8083,10172,8680,4622,4303,8358,13272,13188,16055,4531,16367,4306,7930,17468,1,4788,7583,9061,9337,2163,120,9958,1,27:09,2022,2023
2022-23,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,22201222,2023-04-09T00:00:00,HOU @ WAS,W,23.53333333333333,4,9,0.444,0,0,0.0,4,5,0.8,3,9,12,6,4,2,2,0,3,4,12,-4,43.4,1,0,38.0,1,1,1,1,13248,9586,9460,13499,14184,20319,14184,3075,3311,7793,1492,766,725,2101,842,1343,751,1,17562,2943,9310,16280,2342,1,120,3280,1,23:32,2022,2023
