group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1629670,Jordan Nwora,Jordan,1610612754,IND,24.0,11,6,5,0.545,17.828333333333333,2,7,0.286,0,2,0.0,0,0,0.0,0,2,2,0,1,0,0,1,0,0,4,-24,5.4,1,0,6.0,258,239,166,155,292,260,234,326,257,236,257,295,305,295,288,273,300,297,199,250,204,243,1,329,302,392,349,148,27,339,IND
Players,1630174,Aaron Nesmith,Aaron,1610612754,IND,23.0,30,15,15,0.5,102.13666666666668,10,21,0.476,2,12,0.167,15,16,0.938,7,14,21,5,2,3,1,1,18,11,37,-14,79.7,1,0,73.0,94,91,344,188,102,121,130,168,136,95,233,67,83,69,44,72,63,117,155,54,123,243,426,85,109,349,105,148,27,106,IND
Players,1626167,Myles Turner,Myles,1610612754,IND,27.0,38,22,16,0.579,129.76166666666666,20,34,0.588,5,13,0.385,16,20,0.8,7,20,27,6,7,0,12,1,24,13,61,-4,131.4,15,0,123.0,28,16,363,129,52,56,86,87,70,86,108,60,60,132,44,40,35,98,41,250,1,243,447,73,58,260,41,21,27,45,IND
Players,1631097,Bennedict Mathurin,Bennedict,1610612754,IND,21.0,35,14,21,0.4,100.06,12,38,0.316,2,17,0.118,17,23,0.739,7,7,14,1,6,2,0,8,18,14,43,-19,61.3,0,0,64.0,55,108,424,316,109,102,71,317,136,59,253,53,49,180,44,160,111,238,62,90,204,444,426,68,91,378,132,205,27,126,IND
Players,1627741,Buddy Hield,Buddy,1610612754,IND,30.0,45,23,22,0.511,148.59,23,53,0.434,13,33,0.394,10,11,0.909,7,20,27,4,3,8,4,1,13,6,69,-10,140.4,2,0,137.0,3,10,432,187,24,41,46,206,6,13,104,92,114,78,44,40,35,130,116,4,28,243,387,136,40,317,37,108,27,32,IND
Players,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,23.0,35,20,15,0.571,123.97333333333331,26,65,0.4,10,32,0.313,32,35,0.914,2,14,16,31,4,5,2,7,8,21,94,8,176.7,20,0,165.0,55,32,344,134,61,27,26,236,17,16,161,16,19,74,148,72,95,3,93,20,77,439,300,28,23,129,18,12,27,21,IND
Players,1629614,Andrew Nembhard,Andrew,1610612754,IND,23.0,38,20,18,0.526,121.94,17,43,0.395,6,17,0.353,4,8,0.5,0,9,9,10,7,1,1,6,15,5,44,-10,68.8,2,0,73.0,28,32,384,174,65,73,61,242,51,59,124,165,137,245,288,126,163,59,41,145,123,432,403,148,88,317,117,108,27,106,IND
Players,1630188,Jalen Smith,Jalen,1610612754,IND,23.0,16,8,8,0.5,27.133333333333333,2,4,0.5,0,1,0.0,5,6,0.833,4,5,9,0,3,0,1,0,3,4,9,-1,19.8,2,0,20.0,212,204,238,188,253,260,279,117,257,275,257,151,163,114,88,198,163,297,116,250,123,1,179,169,238,228,245,108,27,235,IND
Players,201588,George Hill,George,1610612754,IND,37.0,10,9,1,0.9,22.581666666666667,1,1,1.0,1,1,1.0,1,2,0.5,0,3,3,3,1,1,0,0,2,1,4,4,14.1,0,0,13.0,271,189,18,18,271,295,356,1,179,275,1,250,235,245,288,247,272,155,199,145,204,1,132,266,302,159,280,205,27,279,IND
Players,1630537,Chris Duarte,Chris,1610612754,IND,26.0,6,2,4,0.333,4.56,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-13,0.0,0,0,0.0,322,326,136,360,389,361,356,361,257,325,257,295,305,295,288,373,388,297,281,250,204,1,1,329,382,343,413,205,27,413,IND
Players,1630543,Isaiah Jackson,Isaiah,1610612754,IND,21.0,7,3,4,0.429,11.04,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,0,1,0,2,7,9.2,1,0,7.0,309,304,136,291,328,295,356,1,257,325,257,295,305,295,288,319,342,297,281,145,123,1,77,329,341,140,315,148,27,328,IND
Players,1629052,Oshae Brissett,Oshae,1610612754,IND,25.0,9,6,3,0.667,13.946666666666667,1,3,0.333,0,1,0.0,2,4,0.5,1,5,6,0,1,0,0,0,3,2,4,2,10.2,1,0,10.0,277,239,115,53,314,295,302,286,257,275,257,220,201,245,205,198,217,297,199,250,204,1,179,232,302,183,311,148,27,300,IND
Players,204456,T.J. McConnell,T.J.,1610612754,IND,31.0,20,13,7,0.65,23.936666666666667,3,10,0.3,0,0,0.0,3,3,1.0,1,7,8,3,2,0,0,0,3,4,9,-33,21.1,2,1,20.0,181,129,219,85,264,227,205,321,257,325,257,186,223,1,205,160,182,155,155,250,204,1,179,169,238,419,236,108,9,235,IND
Players,1628464,Daniel Theis,Daniel,1610612754,IND,31.0,1,0,1,0.0,0.0066666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,425,418,18,418,450,361,396,361,257,325,257,295,305,295,288,373,388,297,281,250,204,1,1,329,382,207,413,205,27,413,IND
