season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612741,CHI,Chicago Bulls,21801224,2019-04-10,CHI @ PHI,L,48.0,0.747,0.253,0.661,0.092,0.248,0.22,0.092,0.101,0.569,0.361,0.639,0.889,0.111,0.467,0.533,0,0,0,0,135,182,2277,148,1229,1789,176,2235,1990,144,2247,207,870,1503,2245,208,1,2018,2019,False,PHI,CHI,APR
2018-19,1610612741,CHI,Chicago Bulls,21801213,2019-04-09,CHI vs. NYK,L,48.0,0.735,0.265,0.535,0.047,0.244,0.081,0.221,0.081,0.488,0.348,0.652,0.857,0.143,0.467,0.533,0,0,0,0,135,260,2197,1288,2044,1830,1826,280,2205,665,2291,169,1101,1259,2245,208,1,2018,2019,True,CHI,NYK,APR
2018-19,1610612741,CHI,Chicago Bulls,21801194,2019-04-06,CHI vs. PHI,L,48.0,0.719,0.281,0.625,0.104,0.25,0.125,0.125,0.146,0.521,0.5,0.5,0.875,0.125,0.579,0.421,0,0,0,0,135,378,2075,367,1025,1758,1094,1783,1195,380,1269,1037,977,1393,1431,1007,1,2018,2019,True,CHI,PHI,APR
2018-19,1610612741,CHI,Chicago Bulls,21801167,2019-04-03,CHI @ WAS,W,48.0,0.789,0.211,0.748,0.104,0.13,0.139,0.122,0.122,0.643,0.395,0.605,1.0,0.0,0.458,0.542,0,0,0,0,135,46,2413,14,1015,2423,884,1840,1645,23,2100,361,1,2000,2280,180,1,2018,2019,False,WAS,CHI,APR
2018-19,1610612741,CHI,Chicago Bulls,21801155,2019-04-01,CHI @ NYK,L,48.0,0.819,0.181,0.724,0.095,0.114,0.057,0.162,0.181,0.629,0.421,0.579,1.0,0.0,0.476,0.524,0,0,0,0,135,11,2448,32,1164,2440,2156,1136,645,29,1966,487,1,2000,2210,240,1,2018,2019,False,NYK,CHI,APR
2018-19,1610612741,CHI,Chicago Bulls,21801142,2019-03-30,CHI vs. TOR,L,48.0,0.691,0.309,0.634,0.059,0.267,0.139,0.099,0.178,0.574,0.375,0.625,1.0,0.0,0.512,0.488,0,0,0,0,135,673,1785,307,1805,1579,896,2156,677,126,2181,260,1,2000,2007,440,1,2018,2019,True,CHI,TOR,MAR
2018-19,1610612741,CHI,Chicago Bulls,21801117,2019-03-27,CHI vs. POR,L,48.0,0.747,0.253,0.694,0.102,0.153,0.0,0.153,0.163,0.592,0.559,0.441,0.6,0.4,0.564,0.436,0,0,0,0,135,185,2273,71,1065,2379,2447,1302,901,73,826,1623,2280,147,1594,849,1,2018,2019,True,CHI,POR,MAR
2018-19,1610612741,CHI,Chicago Bulls,21801110,2019-03-26,CHI @ TOR,L,48.0,0.733,0.267,0.602,0.097,0.233,0.117,0.165,0.136,0.505,0.387,0.613,1.0,0.0,0.513,0.487,0,0,0,0,135,277,2182,564,1135,1938,1249,1090,1398,511,2129,326,1,2000,1991,455,1,2018,2019,False,TOR,CHI,MAR
2018-19,1610612741,CHI,Chicago Bulls,21801090,2019-03-23,CHI vs. UTA,L,48.0,0.826,0.174,0.747,0.145,0.072,0.145,0.181,0.108,0.602,0.452,0.548,1.0,0.0,0.485,0.515,0,0,0,0,135,5,2456,15,453,2459,808,810,1877,59,1731,714,1,2000,2187,269,1,2018,2019,True,CHI,UTA,MAR
2018-19,1610612741,CHI,Chicago Bulls,21801069,2019-03-20,CHI vs. WAS,W,53.0,0.783,0.217,0.603,0.079,0.286,0.143,0.111,0.159,0.524,0.474,0.526,0.917,0.083,0.58,0.42,0,0,0,0,21,55,2406,556,1466,1373,821,1998,976,362,1561,891,612,1778,1424,1031,1,2018,2019,True,CHI,WAS,MAR
2018-19,1610612741,CHI,Chicago Bulls,21801057,2019-03-18,CHI @ PHX,W,48.0,0.82,0.18,0.724,0.069,0.103,0.069,0.172,0.147,0.655,0.452,0.548,0.5,0.5,0.457,0.543,0,0,0,0,135,9,2452,31,1654,2446,2020,960,1183,13,1730,731,2386,36,2294,167,1,2018,2019,False,PHX,CHI,MAR
2018-19,1610612741,CHI,Chicago Bulls,21801047,2019-03-17,CHI @ SAC,L,48.0,0.705,0.295,0.569,0.02,0.294,0.108,0.137,0.127,0.549,0.414,0.586,0.8,0.2,0.513,0.487,0,0,0,0,135,540,1917,919,2286,1285,1388,1585,1541,226,2006,434,1483,864,1991,455,1,2018,2019,False,SAC,CHI,MAR
2018-19,1610612741,CHI,Chicago Bulls,21801033,2019-03-15,CHI @ LAC,L,48.0,0.738,0.263,0.512,0.099,0.273,0.083,0.215,0.066,0.413,0.484,0.516,0.818,0.182,0.571,0.429,0,0,0,0,135,240,2221,1513,1100,1505,1803,336,2328,1508,1477,969,1386,1011,1502,915,2,2018,2019,False,LAC,CHI,MAR
2018-19,1610612741,CHI,Chicago Bulls,21801009,2019-03-12,CHI vs. LAL,L,48.0,0.703,0.297,0.579,0.019,0.308,0.093,0.112,0.206,0.561,0.452,0.548,0.818,0.182,0.548,0.452,0,0,0,0,135,552,1900,780,2311,1124,1631,1991,356,170,1731,714,1386,1011,1743,702,1,2018,2019,True,CHI,LAL,MAR
2018-19,1610612741,CHI,Chicago Bulls,21800992,2019-03-10,CHI @ DET,L,48.0,0.78,0.22,0.593,0.111,0.25,0.12,0.157,0.102,0.481,0.313,0.688,0.889,0.111,0.439,0.561,0,0,0,0,135,61,2399,643,878,1758,1188,1229,1974,740,2374,84,870,1503,2334,123,1,2018,2019,False,DET,CHI,MAR
2018-19,1610612741,CHI,Chicago Bulls,21800980,2019-03-08,CHI vs. DET,L,48.0,0.793,0.207,0.712,0.115,0.144,0.183,0.144,0.231,0.596,0.486,0.514,0.4,0.6,0.476,0.524,0,0,0,0,135,36,2425,39,820,2394,387,1466,183,67,1435,1017,2446,9,2210,240,1,2018,2019,True,CHI,DET,MAR
2018-19,1610612741,CHI,Chicago Bulls,21800970,2019-03-06,CHI vs. PHI,W,48.0,0.753,0.247,0.648,0.093,0.167,0.046,0.185,0.157,0.556,0.486,0.514,0.667,0.333,0.512,0.488,0,0,0,0,135,161,2298,206,1212,2347,2260,739,992,193,1445,1002,2085,262,2007,440,1,2018,2019,True,CHI,PHI,MAR
2018-19,1610612741,CHI,Chicago Bulls,21800959,2019-03-05,CHI @ IND,L,48.0,0.731,0.269,0.667,0.063,0.125,0.125,0.208,0.115,0.604,0.406,0.594,0.75,0.25,0.444,0.556,0,0,0,0,135,288,2170,124,1752,2431,1094,414,1771,54,2060,387,1743,617,2323,133,1,2018,2019,False,IND,CHI,MAR
2018-19,1610612741,CHI,Chicago Bulls,21800946,2019-03-03,CHI vs. ATL,L,48.0,0.707,0.293,0.661,0.169,0.203,0.127,0.136,0.144,0.492,0.487,0.513,0.75,0.25,0.532,0.468,0,0,0,0,135,522,1930,145,264,2177,1074,1615,1245,636,1430,1027,1743,617,1874,583,1,2018,2019,True,CHI,ATL,MAR
2018-19,1610612741,CHI,Chicago Bulls,21800928,2019-03-01,CHI @ ATL,W,68.0,0.597,0.403,0.417,0.012,0.375,0.089,0.208,0.143,0.405,0.429,0.571,0.714,0.286,0.536,0.464,0,0,0,0,1,1797,664,2245,2396,490,1712,414,1256,1597,1890,533,1916,464,1852,608,1,2018,2019,False,ATL,CHI,MAR
2018-19,1610612741,CHI,Chicago Bulls,21800916,2019-02-27,CHI @ MEM,W,48.0,0.707,0.293,0.569,0.183,0.22,0.275,0.211,0.239,0.385,0.452,0.548,0.75,0.25,0.513,0.487,0,0,0,0,135,514,1941,913,179,2065,39,382,149,1792,1731,714,1743,617,1991,455,1,2018,2019,False,MEM,CHI,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800902,2019-02-25,CHI vs. MIL,L,48.0,0.717,0.283,0.604,0.057,0.255,0.047,0.142,0.113,0.547,0.688,0.313,1.0,0.0,0.756,0.244,0,0,0,0,135,406,2048,543,1841,1717,2250,1518,1791,238,135,2320,1,2000,109,2350,1,2018,2019,True,CHI,MIL,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800889,2019-02-23,CHI vs. BOS,W,48.0,0.659,0.341,0.556,0.111,0.286,0.175,0.159,0.087,0.444,0.514,0.486,0.667,0.333,0.553,0.447,0,0,0,0,135,1027,1425,1055,878,1373,442,1200,2160,1143,1234,1211,2085,262,1690,761,1,2018,2019,True,CHI,BOS,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800875,2019-02-22,CHI @ ORL,W,48.0,0.678,0.322,0.509,0.145,0.327,0.173,0.164,0.118,0.364,0.429,0.571,0.5,0.5,0.45,0.55,0,0,0,0,135,810,1644,1538,447,914,461,1104,1707,1992,1890,533,2386,36,2306,147,1,2018,2019,False,ORL,CHI,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800858,2019-02-13,CHI vs. MEM,W,48.0,0.75,0.25,0.607,0.131,0.197,0.139,0.197,0.041,0.475,0.541,0.459,1.0,0.0,0.622,0.378,0,0,0,0,135,165,2281,517,587,2209,881,564,2431,797,984,1470,1,2000,1004,1452,1,2018,2019,True,CHI,MEM,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800843,2019-02-11,CHI vs. MIL,L,48.0,0.708,0.292,0.566,0.141,0.273,0.111,0.162,0.212,0.424,0.607,0.393,0.778,0.222,0.649,0.351,0,0,0,0,135,505,1954,953,485,1505,1341,1142,306,1390,465,1975,1636,770,750,1699,1,2018,2019,True,CHI,MIL,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800830,2019-02-09,CHI vs. WAS,L,48.0,0.763,0.237,0.688,0.064,0.144,0.128,0.168,0.136,0.624,0.512,0.488,1.0,0.0,0.571,0.429,0,0,0,0,135,110,2351,83,1735,2397,1060,1054,1395,33,1266,1194,1,2000,1502,915,1,2018,2019,True,CHI,WAS,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800820,2019-02-08,CHI @ BKN,W,48.0,0.671,0.329,0.512,0.048,0.336,0.088,0.152,0.104,0.464,0.531,0.469,0.714,0.286,0.587,0.413,0,0,0,0,135,886,1570,1518,2022,855,1728,1318,1944,932,1068,1369,1916,464,1339,1111,1,2018,2019,False,BKN,CHI,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800805,2019-02-06,CHI vs. NOP,L,48.0,0.604,0.396,0.483,0.05,0.4,0.133,0.117,0.133,0.433,0.414,0.586,0.938,0.063,0.6,0.4,0,0,0,0,135,1712,738,1805,1983,354,983,1916,1436,1300,2006,434,489,1958,1195,1221,1,2018,2019,True,CHI,NOP,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800776,2019-02-02,CHI @ CHA,L,48.0,0.704,0.296,0.559,0.119,0.229,0.136,0.212,0.068,0.441,0.364,0.636,0.889,0.111,0.476,0.524,0,0,0,0,135,549,1910,1013,761,1986,946,371,2316,1202,2236,215,870,1503,2210,240,1,2018,2019,False,CHA,CHI,FEB
2018-19,1610612741,CHI,Chicago Bulls,21800757,2019-01-30,CHI @ MIA,W,48.0,0.756,0.244,0.61,0.152,0.229,0.124,0.162,0.219,0.457,0.594,0.406,0.875,0.125,0.65,0.35,0,0,0,0,135,136,2325,495,391,1989,1130,1136,258,1008,551,1891,977,1393,734,1712,1,2018,2019,False,MIA,CHI,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800752,2019-01-29,CHI @ BKN,L,48.0,0.702,0.298,0.65,0.103,0.231,0.043,0.12,0.094,0.547,0.263,0.737,0.778,0.222,0.362,0.638,0,0,0,0,135,568,1888,197,1055,1960,2294,1869,2073,240,2431,29,1636,770,2436,25,1,2018,2019,False,BKN,CHI,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800735,2019-01-27,CHI vs. CLE,L,48.0,0.705,0.295,0.594,0.139,0.267,0.109,0.139,0.129,0.455,0.433,0.567,1.0,0.0,0.564,0.436,0,0,0,0,135,540,1917,631,512,1579,1373,1568,1522,1022,1864,578,1,2000,1594,849,1,2018,2019,True,CHI,CLE,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800723,2019-01-25,CHI vs. LAC,L,48.0,0.657,0.343,0.594,0.139,0.297,0.208,0.109,0.228,0.455,0.367,0.633,0.9,0.1,0.5,0.5,0,0,0,0,135,1060,1399,631,512,1255,223,2039,208,1022,2221,226,772,1600,2052,335,1,2018,2019,True,CHI,LAC,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800712,2019-01-23,CHI vs. ATL,L,48.0,0.671,0.329,0.535,0.059,0.238,0.228,0.228,0.188,0.475,0.519,0.481,0.75,0.25,0.571,0.429,0,0,0,0,135,876,1581,1289,1805,1899,139,224,543,800,1149,1283,1743,617,1502,915,1,2018,2019,True,CHI,ATL,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800692,2019-01-21,CHI @ CLE,W,48.0,0.605,0.395,0.404,0.077,0.433,0.135,0.163,0.173,0.327,0.524,0.476,0.867,0.133,0.667,0.333,0,0,0,0,135,1700,759,2283,1506,195,965,1108,741,2226,1124,1329,1069,1364,542,1838,1,2018,2019,False,CLE,CHI,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800685,2019-01-19,CHI vs. MIA,L,48.0,0.697,0.303,0.447,0.058,0.35,0.136,0.204,0.126,0.388,0.391,0.609,0.833,0.167,0.543,0.457,0,0,0,0,135,610,1847,2085,1818,730,941,480,1559,1763,2116,338,1271,1089,1782,675,1,2018,2019,True,CHI,MIA,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800669,2019-01-17,CHI @ DEN,L,48.0,0.699,0.301,0.648,0.114,0.286,0.038,0.067,0.105,0.533,0.5,0.5,1.0,0.0,0.614,0.386,0,0,0,0,135,592,1866,211,832,1373,2324,2385,1931,310,1269,1037,1,2000,1075,1366,1,2018,2019,False,DEN,CHI,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800656,2019-01-15,CHI @ LAL,L,48.0,0.663,0.337,0.56,0.08,0.27,0.23,0.17,0.2,0.48,0.429,0.571,1.0,0.0,0.568,0.432,0,0,0,0,135,979,1475,1003,1458,1557,130,1011,404,751,1890,533,1,2000,1563,882,1,2018,2019,False,LAL,CHI,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800637,2019-01-12,CHI @ UTA,L,48.0,0.742,0.258,0.647,0.118,0.206,0.059,0.147,0.137,0.529,0.515,0.485,1.0,0.0,0.6,0.4,0,0,0,0,135,214,2246,216,770,2157,2143,1417,1375,331,1218,1228,1,2000,1195,1221,1,2018,2019,False,UTA,CHI,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800629,2019-01-11,CHI @ GSW,L,48.0,0.744,0.256,0.477,0.055,0.248,0.174,0.275,0.128,0.422,0.423,0.577,0.556,0.444,0.457,0.543,0,0,0,0,135,212,2249,1862,1871,1789,443,43,1525,1415,1946,496,2346,92,2282,168,1,2018,2019,False,GSW,CHI,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800615,2019-01-09,CHI @ POR,L,48.0,0.763,0.237,0.607,0.107,0.241,0.08,0.152,0.161,0.5,0.412,0.588,0.889,0.111,0.512,0.488,0,0,0,0,135,103,2353,509,961,1859,1844,1323,946,541,2028,422,870,1503,2022,427,1,2018,2019,False,POR,CHI,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800584,2019-01-06,CHI vs. BKN,L,48.0,0.795,0.205,0.68,0.06,0.21,0.1,0.11,0.08,0.62,0.441,0.559,0.714,0.286,0.488,0.512,0,0,0,0,135,31,2430,97,1796,2133,1506,2027,2219,36,1812,642,1916,464,2149,300,1,2018,2019,True,CHI,BKN,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800569,2019-01-04,CHI vs. IND,L,53.0,0.692,0.308,0.603,0.086,0.31,0.06,0.086,0.121,0.517,0.543,0.457,0.917,0.083,0.638,0.362,0,0,0,0,21,652,1800,549,1343,1101,2121,2266,1661,416,960,1492,612,1778,858,1598,1,2018,2019,True,CHI,IND,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800559,2019-01-02,CHI vs. ORL,L,48.0,0.767,0.233,0.69,0.095,0.25,0.107,0.06,0.119,0.595,0.414,0.586,0.857,0.143,0.5,0.5,0,0,0,0,135,94,2365,78,1164,1758,1397,2418,1692,68,2006,434,1101,1259,2052,335,1,2018,2019,True,CHI,ORL,JAN
2018-19,1610612741,CHI,Chicago Bulls,21800538,2018-12-30,CHI @ TOR,L,48.0,0.75,0.25,0.584,0.09,0.236,0.022,0.18,0.079,0.494,0.346,0.654,1.0,0.0,0.485,0.515,0,0,0,0,135,165,2281,728,1278,1913,2404,833,2233,625,2293,159,1,2000,2187,269,1,2018,2019,False,TOR,CHI,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800520,2018-12-28,CHI @ WAS,W,48.0,0.722,0.278,0.574,0.099,0.238,0.059,0.188,0.099,0.475,0.517,0.483,0.625,0.375,0.541,0.459,0,0,0,0,135,363,2095,840,1108,1899,2136,694,2018,800,1179,1261,2241,202,1792,657,1,2018,2019,False,WAS,CHI,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800507,2018-12-26,CHI vs. MIN,L,48.0,0.758,0.242,0.702,0.021,0.191,0.106,0.106,0.149,0.681,0.545,0.455,0.667,0.333,0.564,0.436,0,0,0,0,135,129,2328,51,2269,2241,1405,2074,1139,4,930,1502,2085,262,1594,849,1,2018,2019,True,CHI,MIN,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800490,2018-12-23,CHI @ CLE,W,48.0,0.718,0.282,0.571,0.196,0.295,0.054,0.134,0.161,0.375,0.5,0.5,0.909,0.091,0.605,0.395,0,0,0,0,135,394,2065,872,121,1273,2196,1641,946,1895,1269,1037,684,1691,1173,1272,1,2018,2019,False,CLE,CHI,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800474,2018-12-21,CHI vs. ORL,W,48.0,0.773,0.227,0.622,0.178,0.167,0.089,0.211,0.111,0.444,0.643,0.357,1.0,0.0,0.697,0.303,0,0,0,0,135,73,2387,391,212,2347,1716,381,1819,1143,282,2168,1,2000,362,2097,1,2018,2019,True,CHI,ORL,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800460,2018-12-19,CHI vs. BKN,L,48.0,0.791,0.209,0.731,0.065,0.194,0.065,0.075,0.161,0.667,0.471,0.529,0.833,0.167,0.525,0.475,0,0,0,0,135,38,2419,23,1728,2229,2075,2348,936,7,1577,868,1271,1089,1919,535,1,2018,2019,True,CHI,BKN,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800447,2018-12-17,CHI @ OKC,L,48.0,0.741,0.259,0.625,0.042,0.25,0.094,0.125,0.219,0.583,0.4,0.6,1.0,0.0,0.526,0.474,0,0,0,0,135,224,2235,367,2086,1758,1625,1783,262,96,2077,362,1,2000,1902,543,1,2018,2019,False,OKC,CHI,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800433,2018-12-15,CHI @ SAS,W,48.0,0.663,0.337,0.633,0.204,0.184,0.133,0.184,0.122,0.429,0.355,0.645,0.833,0.167,0.432,0.568,0,0,0,0,135,994,1460,316,105,2288,1001,762,1633,1341,2274,177,1271,1089,2351,106,1,2018,2019,False,SAS,CHI,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800418,2018-12-13,CHI @ ORL,L,48.0,0.746,0.254,0.527,0.22,0.33,0.066,0.143,0.198,0.308,0.375,0.625,0.9,0.1,0.529,0.471,0,0,0,0,135,197,2264,1371,73,896,2063,1479,450,2321,2181,260,772,1600,1883,569,1,2018,2019,False,ORL,CHI,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800394,2018-12-10,CHI vs. SAC,L,48.0,0.632,0.368,0.584,0.045,0.27,0.079,0.146,0.281,0.539,0.308,0.692,1.0,0.0,0.471,0.529,0,0,0,0,135,1389,1068,728,2063,1564,1875,1439,31,282,2382,73,1,2000,2237,223,1,2018,2019,True,CHI,SAC,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800383,2018-12-08,CHI vs. BOS,L,48.0,0.704,0.296,0.649,0.13,0.234,0.104,0.117,0.078,0.519,0.4,0.6,1.0,0.0,0.516,0.484,0,0,0,0,135,549,1910,200,603,1933,1448,1915,2240,394,2077,362,1,2000,1964,491,1,2018,2019,True,CHI,BOS,DEC
2018-19,1610612741,CHI,Chicago Bulls,21800373,2018-12-07,CHI vs. OKC,W,48.0,0.695,0.305,0.544,0.14,0.316,0.167,0.14,0.246,0.404,0.516,0.484,0.75,0.25,0.581,0.419,0,0,0,0,135,624,1832,1195,495,1031,523,1537,112,1619,1201,1244,1743,617,1405,1043,1,2018,2019,True,CHI,OKC,DEC
