close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1630700,Dyson Daniels,1610612737,ATL,G,22.0,76,76,0.479,318,547,0.581,0.584,-0.003
1630168,Onyeka Okongwu,1610612737,ATL,F-C,24.0,74,74,0.502,304,501,0.607,0.604,0.003
1642258,Zaccharie Risacher,1610612737,ATL,F,20.0,75,75,0.475,225,392,0.574,0.584,-0.01
1629027,Trae Young,1610612737,ATL,G,26.0,76,76,0.401,229,362,0.633,0.572,0.06
1627777,Georges Niang,1610612737,ATL,F,31.0,79,79,0.479,202,346,0.584,0.583,0.0
1627747,Caris LeVert,1610612737,ATL,G,30.0,64,62,0.417,152,271,0.561,0.579,-0.018
1630552,Jalen Johnson,1610612737,ATL,F,23.0,36,36,0.508,143,263,0.544,0.588,-0.044
203991,Clint Capela,1610612737,ATL,C,31.0,55,53,0.492,141,260,0.542,0.606,-0.064
1629611,Terance Mann,1610612737,ATL,G-F,28.0,67,63,0.479,139,241,0.577,0.576,0.001
1630249,Vít Krejčí,1610612737,ATL,G,24.0,55,52,0.459,113,205,0.551,0.571,-0.019
1629726,Garrison Mathews,1610612737,ATL,G,28.0,43,40,0.421,75,118,0.636,0.587,0.049
1631243,Mouhamed Gueye,1610612737,ATL,F,22.0,33,31,0.537,59,110,0.536,0.584,-0.047
1631230,Dominick Barlow,1610612737,ATL,F,22.0,33,31,0.512,59,108,0.546,0.573,-0.026
1626204,Larry Nance Jr.,1610612737,ATL,F-C,32.0,23,21,0.463,60,100,0.6,0.596,0.004
1630811,Keaton Wallace,1610612737,ATL,G,26.0,29,27,0.347,37,66,0.561,0.586,-0.026
1631342,Daeqwon Plowden,1610612737,ATL,G-F,26.0,5,4,0.633,13,19,0.684,0.563,0.121
1641723,Kobe Bufkin,1610612737,ATL,G,21.0,9,8,0.367,8,18,0.444,0.572,-0.127
1631210,Jacob Toppin,1610612737,ATL,F,25.0,10,9,0.455,5,15,0.333,0.569,-0.235
