group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1627734,Domantas Sabonis,Domantas,1610612754,IND,24.0,30,18,12,0.6,116.0,0.175,0.22,0.155,0.0,0.014,0.231,0.262,0.69,0.319,0.429,0.268,0.256,0.083,0.125,0.154,0.356,0.273,0.2,56,31,341,118,28,155,124,208,224,311,117,106,23,64,32,97,372,224,150,297,405,93,135,IND
Players,1628988,Aaron Holiday,Aaron,1610612754,IND,23.0,19,13,6,0.684,72.0,0.173,0.173,0.22,0.227,0.25,0.024,0.039,0.0,0.135,0.101,0.32,0.15,0.125,0.071,0.375,0.243,0.05,0.143,166,91,208,71,123,157,178,121,123,111,294,291,273,262,312,77,288,192,175,386,309,308,224,IND
Players,203960,JaKarr Sampson,JaKarr,1610612754,IND,27.0,2,1,1,0.5,3.0,0.167,0.0,0.2,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,383,358,28,177,400,166,340,136,224,54,297,301,273,346,365,285,1,235,181,1,443,319,365,IND
Players,1629048,Goga Bitadze,Goga,1610612754,IND,20.0,1,0,1,0.0,6.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.667,1.0,0.0,1.0,0.0,0.571,0.333,0.0,414,415,28,415,359,358,340,394,224,312,297,301,1,346,116,5,450,235,1,1,440,48,365,IND
Players,203506,Victor Oladipo,Victor,1610612754,IND,28.0,12,7,5,0.583,38.0,0.365,0.226,0.379,0.1,0.333,0.5,0.5,0.2,0.182,0.185,0.167,0.3,0.375,0.25,0.6,0.118,0.571,0.25,232,198,180,139,196,16,119,19,204,54,27,23,146,199,194,156,388,65,103,434,145,15,93,IND
Players,1626167,Myles Turner,Myles,1610612754,IND,24.0,33,20,13,0.606,115.0,0.122,0.141,0.131,0.36,0.221,0.102,0.081,0.261,0.263,0.263,0.028,0.146,0.188,0.625,0.167,0.169,0.094,0.157,32,22,357,117,33,255,224,251,53,139,231,255,113,99,110,281,286,149,23,303,218,270,204,IND
Players,203087,Jeremy Lamb,Jeremy,1610612754,IND,28.0,20,10,10,0.5,85.0,0.171,0.214,0.197,0.0,0.114,0.094,0.093,0.0,0.149,0.115,0.192,0.156,0.125,0.0,0.0,0.12,0.111,0.169,150,139,297,177,90,162,131,145,224,248,241,241,273,242,294,143,293,192,181,1,150,243,181,IND
Players,1628410,Edmond Sumner,Edmond,1610612754,IND,24.0,4,1,3,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,358,117,383,399,403,340,394,224,312,297,301,273,346,365,285,1,235,181,1,1,319,365,IND
Players,1627763,Malcolm Brogdon,Malcolm,1610612754,IND,27.0,25,15,10,0.6,106.0,0.293,0.259,0.271,0.238,0.328,0.517,0.493,0.083,0.155,0.134,0.389,0.267,0.188,0.0,0.25,0.119,0.386,0.32,105,62,297,118,54,48,76,69,119,68,24,33,243,233,269,44,374,149,181,343,148,37,46,IND
Players,1628388,T.J. Leaf,T.J.,1610612754,IND,23.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,414,415,28,415,406,403,340,394,224,312,297,301,273,10,12,285,1,235,181,1,443,319,365,IND
Players,203933,T.J. Warren,T.J.,1610612754,IND,26.0,32,21,11,0.656,133.0,0.224,0.252,0.244,0.273,0.217,0.2,0.218,0.103,0.152,0.139,0.041,0.189,0.294,0.143,0.154,0.189,0.222,0.243,44,15,320,91,15,85,83,97,101,141,140,131,225,238,265,277,314,98,139,297,243,141,100,IND
Players,204456,T.J. McConnell,T.J.,1610612754,IND,28.0,5,4,1,0.8,5.0,0.067,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,261,28,33,364,372,340,325,224,312,297,301,273,346,365,58,1,235,181,1,1,319,365,IND
Players,203926,Doug McDermott,Doug,1610612754,IND,28.0,15,10,5,0.667,15.0,0.068,0.214,0.097,0.5,0.273,0.0,0.0,0.0,0.2,0.077,0.3,0.0,0.0,0.0,0.0,0.111,0.0,0.231,203,139,180,77,286,370,131,316,20,99,297,301,273,168,339,83,1,235,181,1,132,319,109,IND
Players,203200,Justin Holiday,Justin,1610612754,IND,31.0,27,17,10,0.63,61.0,0.098,0.104,0.126,0.222,0.205,0.075,0.067,0.071,0.222,0.18,0.19,0.053,0.231,0.0,0.333,0.138,0.091,0.108,84,40,297,104,146,317,274,265,124,151,255,268,253,140,205,145,211,127,181,367,173,273,288,IND
