player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
203079,Dion Waiters,Dion,1610612748,MIA,25.0,46,27,19,0.587,30.1,0.676,0.324,0.538,0.17,0.35,0.133,0.112,0.143,0.368,0.194,0.806,0.8,0.2,0.377,0.623,281,663,0.424,324,243,149,133,83,245,241,257,156,170,199,363,268,282,441,38,295,101,413,68,128,111,295
201609,Goran Dragic,Goran,1610612748,MIA,31.0,73,40,33,0.548,33.7,0.743,0.257,0.562,0.148,0.237,0.167,0.201,0.169,0.414,0.204,0.796,0.658,0.342,0.303,0.697,534,1124,0.475,145,92,305,154,37,187,299,234,194,272,120,121,174,231,433,46,349,52,443,38,30,29,144
202355,Hassan Whiteside,Hassan,1610612748,MIA,28.0,77,39,38,0.506,32.6,1.0,0.0,0.828,0.087,0.0,0.023,0.172,0.121,0.741,0.585,0.415,0.0,0.0,0.585,0.415,542,973,0.557,85,109,367,213,50,1,451,45,292,401,441,190,369,50,224,255,395,300,300,181,29,44,38
201949,James Johnson,James,1610612748,MIA,30.0,76,40,36,0.526,27.4,0.667,0.333,0.576,0.084,0.268,0.094,0.156,0.143,0.492,0.306,0.694,0.931,0.069,0.454,0.546,368,769,0.479,97,92,341,177,116,251,235,219,302,245,304,233,269,163,386,93,205,196,377,104,83,83,134
201177,Josh McRoberts,Josh,1610612748,MIA,30.0,22,6,16,0.273,17.3,0.737,0.263,0.579,0.168,0.364,0.0,0.057,0.14,0.411,0.516,0.484,0.923,0.077,0.636,0.364,44,118,0.373,403,426,119,443,278,192,294,215,160,156,449,450,280,236,264,215,212,186,250,229,377,366,416
1626196,Josh Richardson,Josh,1610612748,MIA,23.0,53,23,30,0.434,30.5,0.558,0.442,0.471,0.204,0.417,0.117,0.112,0.167,0.267,0.354,0.646,0.933,0.067,0.569,0.431,202,513,0.394,294,287,266,297,78,349,137,328,102,116,244,365,177,381,360,119,198,199,312,169,198,169,376
1626159,Justise Winslow,Justise,1610612748,MIA,21.0,18,4,14,0.222,34.7,0.844,0.156,0.745,0.153,0.107,0.173,0.148,0.219,0.592,0.397,0.603,1.0,0.0,0.45,0.55,80,225,0.356,419,440,102,461,19,122,364,108,187,351,109,256,46,112,339,140,1,300,379,101,330,307,437
202337,Luke Babbitt,Luke,1610612748,MIA,28.0,68,35,33,0.515,15.7,0.253,0.747,0.16,0.086,0.806,0.022,0.034,0.108,0.074,0.615,0.385,0.966,0.034,0.885,0.115,113,281,0.402,192,151,305,194,314,478,8,474,294,5,442,461,415,468,191,283,156,245,26,455,294,284,352
1627855,Okaro White,Okaro,1610612748,MIA,24.0,35,26,9,0.743,13.5,0.609,0.391,0.429,0.102,0.367,0.092,0.204,0.112,0.327,0.714,0.286,1.0,0.0,0.818,0.182,33,87,0.379,365,253,61,28,354,303,183,370,266,155,311,116,402,318,106,373,1,300,69,412,396,390,401
203585,Rodney McGruder,Rodney,1610612748,MIA,25.0,78,40,38,0.513,25.2,0.522,0.478,0.471,0.056,0.441,0.149,0.088,0.179,0.414,0.47,0.53,0.986,0.014,0.668,0.332,190,460,0.413,69,92,367,201,157,384,101,329,365,101,158,410,127,230,300,179,106,295,212,269,210,192,321
204020,Tyler Johnson,Tyler,1610612748,MIA,25.0,73,35,38,0.479,29.8,0.697,0.303,0.527,0.156,0.278,0.141,0.195,0.191,0.371,0.451,0.549,0.957,0.043,0.583,0.417,357,824,0.433,145,151,367,249,88,222,264,266,182,237,179,135,96,276,310,169,165,236,302,179,89,71,270
2617,Udonis Haslem,Udonis,1610612748,MIA,37.0,16,6,10,0.375,8.1,0.87,0.13,0.71,0.0,0.0,0.0,0.29,0.129,0.71,0.636,0.364,0.0,0.0,0.636,0.364,11,23,0.478,427,426,69,361,434,112,374,127,447,401,449,30,333,69,173,306,395,300,250,229,436,440,135
201961,Wayne Ellington,Wayne,1610612748,MIA,29.0,62,35,27,0.565,24.2,0.29,0.71,0.253,0.173,0.69,0.117,0.057,0.153,0.08,0.756,0.244,0.933,0.067,0.87,0.13,231,555,0.416,244,151,221,146,171,469,17,461,152,15,242,449,223,466,64,415,203,198,30,451,167,148,316
203186,Willie Reed,Willie,1610612748,MIA,27.0,71,39,32,0.549,14.5,0.986,0.014,0.861,0.048,0.008,0.08,0.131,0.174,0.813,0.634,0.366,1.0,0.0,0.636,0.364,162,285,0.568,169,109,295,153,338,69,417,27,383,394,328,304,146,16,175,304,1,300,253,228,242,282,33
