team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612740,New Orleans Pelicans,NOP,82,82,0.504,27.18,46.46,0.585,0.585,0.504,27.18,46.46,0.585,0.0,0.0,0.0,
1610612747,Los Angeles Lakers,LAL,82,82,0.481,25.94,43.49,0.596,0.596,0.481,25.94,43.49,0.596,0.0,0.0,0.0,
1610612737,Atlanta Hawks,ATL,82,82,0.473,24.18,43.45,0.557,0.557,0.473,24.18,43.45,0.557,0.0,0.0,0.0,
1610612758,Sacramento Kings,SAC,82,82,0.46,23.87,42.76,0.558,0.558,0.46,23.87,42.76,0.558,0.0,0.0,0.0,
1610612741,Chicago Bulls,CHI,81,81,0.487,23.46,42.74,0.549,0.549,0.487,23.46,42.74,0.549,0.0,0.0,0.0,
1610612760,Oklahoma City Thunder,OKC,81,81,0.45,24.05,42.27,0.569,0.569,0.45,24.05,42.27,0.569,0.0,0.0,0.0,
1610612750,Minnesota Timberwolves,MIN,82,82,0.458,23.43,41.83,0.56,0.56,0.458,23.43,41.83,0.56,0.0,0.0,0.0,
1610612746,LA Clippers,LAC,82,82,0.477,22.9,41.76,0.548,0.548,0.477,22.9,41.76,0.548,0.0,0.0,0.0,
1610612751,Brooklyn Nets,BKN,82,82,0.461,22.65,41.32,0.548,0.548,0.461,22.65,41.32,0.548,0.0,0.0,0.0,
1610612743,Denver Nuggets,DEN,82,82,0.457,23.43,41.01,0.571,0.571,0.457,23.43,41.01,0.571,0.0,0.0,0.0,
1610612749,Milwaukee Bucks,MIL,82,82,0.45,25.24,40.98,0.616,0.616,0.45,25.24,40.98,0.616,0.0,0.0,0.0,
1610612748,Miami Heat,MIA,82,82,0.464,22.63,40.89,0.554,0.554,0.464,22.63,40.89,0.554,0.0,0.0,0.0,
1610612754,Indiana Pacers,IND,82,82,0.462,23.1,40.24,0.574,0.574,0.462,23.1,40.24,0.574,0.0,0.0,0.0,
1610612757,Portland Trail Blazers,POR,82,82,0.445,22.66,40.16,0.564,0.564,0.445,22.66,40.16,0.564,0.0,0.0,0.0,
1610612765,Detroit Pistons,DET,82,82,0.452,21.27,39.89,0.533,0.533,0.452,21.27,39.89,0.533,0.0,0.0,0.0,
1610612762,Utah Jazz,UTA,81,81,0.463,23.28,39.6,0.588,0.588,0.463,23.28,39.6,0.588,0.0,0.0,0.0,
1610612766,Charlotte Hornets,CHA,82,82,0.437,21.21,39.22,0.541,0.541,0.437,21.21,39.22,0.541,0.0,0.0,0.0,
1610612739,Cleveland Cavaliers,CLE,82,82,0.45,20.76,39.0,0.532,0.532,0.45,20.76,39.0,0.532,0.0,0.0,0.0,
1610612764,Washington Wizards,WAS,81,81,0.436,23.52,38.86,0.605,0.605,0.436,23.52,38.86,0.605,0.0,0.0,0.0,
1610612756,Phoenix Suns,PHX,82,82,0.445,22.59,38.84,0.581,0.581,0.445,22.59,38.84,0.581,0.0,0.0,0.0,
1610612761,Toronto Raptors,TOR,82,82,0.433,22.44,38.5,0.583,0.583,0.433,22.44,38.5,0.583,0.0,0.0,0.0,
1610612755,Philadelphia 76ers,PHI,81,81,0.436,22.84,38.47,0.594,0.594,0.436,22.84,38.47,0.594,0.0,0.0,0.0,
1610612763,Memphis Grizzlies,MEM,82,82,0.455,21.4,38.44,0.557,0.557,0.455,21.4,38.44,0.557,0.0,0.0,0.0,
1610612752,New York Knicks,NYK,81,81,0.423,19.72,37.19,0.53,0.53,0.423,19.72,37.19,0.53,0.0,0.0,0.0,
1610612753,Orlando Magic,ORL,80,80,0.407,20.65,36.26,0.569,0.569,0.407,20.65,36.26,0.569,0.0,0.0,0.0,
1610612742,Dallas Mavericks,DAL,82,82,0.412,20.77,35.78,0.58,0.58,0.412,20.77,35.78,0.58,0.0,0.0,0.0,
1610612745,Houston Rockets,HOU,82,82,0.399,20.07,34.83,0.576,0.576,0.399,20.07,34.83,0.576,0.0,0.0,0.0,
1610612738,Boston Celtics,BOS,82,82,0.38,20.33,34.43,0.591,0.591,0.38,20.33,34.43,0.591,0.0,0.0,0.0,
1610612759,San Antonio Spurs,SAS,82,82,0.379,19.54,33.52,0.583,0.583,0.379,19.54,33.52,0.583,0.0,0.0,0.0,
1610612744,Golden State Warriors,GSW,82,82,0.347,19.24,30.76,0.626,0.626,0.347,19.24,30.76,0.626,0.0,0.0,0.0,
