season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2019-20,101108,Chris Paul,Chris,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,39.9,104.2,104.8,104.8,112.6,109.4,109.4,-8.4,-4.6,-4.6,0.48,2.0,37.5,0.0,0.262,0.139,18.8,19.0,0.591,0.696,0.217,0.219,100.58,101.74,84.78,101.74,0.183,84,5,11,5.0,11.0,0.455,1,853,853,853,142,970,975,975,1001,875,875,1072,977,977,51,239,130,793,194,310,1412,1418,577,410,512,534,788,687,687,239,439,477,439,477,761,1,39:52,2019,2020
2019-20,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,33.9,99.8,101.4,101.4,103.3,100.0,100.0,-3.5,1.4,1.4,0.0,0.0,0.0,0.114,0.132,0.123,12.5,12.0,0.667,0.683,0.101,0.108,99.08,99.87,83.23,99.87,0.125,70,4,6,4.0,6.0,0.667,1,853,853,853,443,1135,1072,1072,675,506,506,946,782,782,1185,855,1185,143,771,410,1134,1129,383,434,1380,1365,930,842,842,524,590,913,590,913,171,1,33:53,2019,2020
2019-20,203457,Nerlens Noel,Nerlens,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,14.1,106.6,103.3,103.3,115.2,113.8,113.8,-8.6,-10.5,-10.5,0.1,1.0,33.3,0.0,0.063,0.04,33.3,29.1,1.0,0.694,0.065,0.081,98.13,100.31,83.59,100.31,0.0,30,1,1,1.0,1.0,1.0,1,853,853,853,1246,886,1022,1022,1116,1042,1042,1078,1131,1131,822,478,155,793,1245,1261,1610,1599,37,412,1526,1488,1007,800,800,1382,1165,1462,1165,1462,1,1,14:07,2019,2020
2019-20,1629652,Luguentz Dort,Luguentz,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,34.7,104.6,104.3,104.3,101.8,102.9,102.9,2.8,1.5,1.5,0.067,0.25,3.4,0.065,0.048,0.055,13.8,14.0,0.619,0.635,0.368,0.369,96.41,96.02,80.02,96.02,0.1,69,10,21,10.0,21.0,0.476,1,853,853,853,398,958,989,989,617,640,640,724,779,779,995,838,1181,358,1332,1122,1222,1234,512,560,33,42,1165,1202,1202,724,88,69,88,69,714,1,34:45,2019,2020
2019-20,1629647,Darius Bazley,Darius,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,15.0,127.2,129.6,129.6,93.3,92.9,92.9,33.9,36.8,36.8,0.0,0.0,0.0,0.077,0.125,0.103,25.0,25.0,1.0,1.0,0.133,0.136,88.74,88.1,73.41,88.1,0.142,27,2,3,2.0,3.0,0.667,1,853,853,853,1217,236,189,189,367,364,364,168,128,128,1185,855,1185,278,793,566,1527,1534,37,45,1168,1184,1613,1653,1653,436,953,1224,953,1224,171,1,14:59,2019,2020
2019-20,201568,Danilo Gallinari,Danilo,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,26.7,92.0,93.3,93.3,127.2,114.3,114.3,-35.2,-21.0,-21.0,0.053,0.25,9.1,0.0,0.321,0.173,36.4,35.0,0.333,0.311,0.152,0.161,105.41,110.4,92.0,110.4,0.018,60,2,6,2.0,6.0,0.333,1,853,853,853,764,1358,1297,1297,1414,1059,1059,1509,1335,1335,1060,838,1016,793,101,166,1641,1641,1213,1342,1002,961,383,152,152,1329,953,913,953,913,1053,1,26:44,2019,2020
2019-20,203471,Dennis Schröder,Dennis,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,35.2,107.1,109.9,109.9,96.7,93.0,93.0,10.5,16.9,16.9,0.25,5.0,21.7,0.0,0.15,0.085,4.3,4.3,0.353,0.353,0.231,0.234,96.33,96.96,80.8,96.96,0.068,71,5,17,5.0,17.0,0.294,1,853,853,853,376,865,789,789,450,367,367,548,396,397,290,36,490,793,653,749,685,688,1200,1289,433,453,1171,1118,1118,977,439,179,439,179,1202,1,35:09,2019,2020
2019-20,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,40.5,91.4,92.9,92.9,104.4,101.2,101.2,-13.0,-8.2,-8.2,0.182,1.33,20.0,0.0,0.063,0.034,15.0,15.2,0.682,0.745,0.17,0.169,100.6,101.29,84.41,101.29,0.132,85,6,11,6.0,11.0,0.545,1,853,853,853,119,1368,1307,1307,707,589,589,1175,1072,1072,508,447,522,793,1245,1317,1296,1304,368,313,840,895,785,712,712,473,325,477,325,477,451,1,40:31,2019,2020
2019-20,101108,Chris Paul,Chris,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,39.8,105.8,103.4,103.4,81.4,83.7,83.7,24.4,19.6,19.6,0.136,0.0,12.0,0.0,0.163,0.076,0.0,0.0,0.575,0.631,0.218,0.229,105.73,105.54,87.95,105.54,0.22,89,10,20,10.0,20.0,0.5,1,1,1,1,148,920,1021,1021,157,174,174,276,343,343,678,855,913,793,581,849,1,1,614,574,511,478,359,364,364,130,88,92,88,92,500,1,39:48,2019,2020
2019-20,1628390,Terrance Ferguson,Terrance,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,5.3,59.5,53.8,53.8,104.5,108.3,108.3,-45.0,-54.5,-54.5,0.0,0.0,0.0,0.0,0.167,0.077,25.0,25.0,0.0,0.0,0.308,0.34,108.8,112.39,93.66,112.39,-0.2,13,0,3,0.0,3.0,0.0,1,1,1,1,1526,1625,1635,1635,715,833,833,1578,1615,1615,1185,855,1185,793,546,831,1527,1534,1425,1473,107,71,166,101,101,1664,1425,1224,1425,1224,1425,1,5:20,2019,2020
2019-20,201568,Danilo Gallinari,Danilo,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,28.3,91.9,95.3,95.3,100.8,105.0,105.0,-8.9,-9.7,-9.7,0.071,0.0,5.3,0.0,0.2,0.086,0.0,0.0,0.647,0.682,0.25,0.253,109.24,105.07,87.56,105.07,0.239,64,9,17,9.0,17.0,0.529,1,1,1,1,696,1361,1257,1257,584,710,710,1088,1112,1112,970,855,1159,793,373,733,1,1,454,436,311,348,148,396,396,97,129,179,129,179,484,1,28:19,2019,2020
2019-20,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,31.4,92.3,91.3,91.3,95.6,98.5,98.5,-3.3,-7.2,-7.2,0.053,0.25,7.1,0.231,0.152,0.194,28.6,28.6,0.333,0.333,0.16,0.166,105.78,104.74,87.28,104.74,0.058,69,3,9,3.0,9.0,0.333,1,1,1,1,554,1349,1343,1343,422,494,494,940,1038,1038,1060,838,1094,22,647,116,1593,1596,1213,1309,922,926,352,422,422,1061,762,614,762,614,1053,1,31:24,2019,2020
2019-20,1629647,Darius Bazley,Darius,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,22.0,112.0,108.5,108.5,90.5,91.7,91.7,21.6,16.8,16.8,0.167,3.0,33.3,0.0,0.36,0.2,11.1,11.6,0.75,0.862,0.115,0.114,102.54,103.46,86.21,103.46,0.186,47,1,2,1.0,2.0,0.5,1,1,1,1,962,686,849,849,296,329,329,316,398,398,546,117,155,793,57,97,1063,1112,227,148,1289,1325,610,552,552,223,1165,1342,1165,1342,500,1,22:02,2019,2020
2019-20,1629652,Luguentz Dort,Luguentz,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,20.1,88.5,86.7,86.7,89.8,91.1,91.1,-1.4,-4.4,-4.4,0.111,0.2,6.3,0.0,0.15,0.079,31.3,31.5,0.667,0.658,0.306,0.323,107.3,107.63,89.69,107.63,0.072,45,5,9,5.0,9.0,0.556,1,1,1,1,1049,1427,1435,1435,281,322,322,878,972,972,777,850,1126,793,653,815,1609,1612,383,498,112,102,243,255,255,946,439,614,439,614,416,1,20:04,2019,2020
2019-20,203471,Dennis Schröder,Dennis,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,37.1,105.4,103.6,103.6,96.4,98.8,98.8,9.0,4.8,4.8,0.077,0.67,9.1,0.025,0.189,0.104,13.6,13.7,0.313,0.355,0.215,0.222,106.45,106.09,88.41,106.09,0.044,83,5,16,5.0,16.0,0.313,1,1,1,1,277,933,1011,1011,444,500,500,578,682,682,942,714,1016,744,442,562,1217,1224,1266,1284,527,521,300,328,328,1182,439,220,439,220,1172,1,37:06,2019,2020
2019-20,203457,Nerlens Noel,Nerlens,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,16.5,106.1,105.4,105.4,88.7,89.2,89.2,17.4,16.2,16.2,0.0,0.0,0.0,0.0,0.133,0.069,33.3,33.3,0.5,0.5,0.079,0.082,107.29,107.34,89.45,107.34,0.041,37,1,2,1.0,2.0,0.5,1,1,1,1,1173,902,954,954,249,278,278,388,410,410,1185,855,1185,793,753,950,1610,1613,754,946,1479,1486,246,271,271,1208,1165,1342,1165,1342,500,1,16:33,2019,2020
