season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22017,201142,Kevin Durant,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.996,68,0.117,1.435,0.541,0.07,0.032,0.065,0.027,0.543,0.718,2.7,3.9,1.4,2.5,1.2
22017,203110,Draymond Green,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.304,70,0.243,0.867,0.322,0.018,0.064,0.018,0.009,0.307,0.458,3.1,2.7,0.9,2.9,2.0
22017,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.876,73,0.119,1.175,0.457,0.019,0.044,0.019,0.006,0.444,0.609,2.2,2.6,0.9,2.1,1.1
22017,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.966,51,0.113,1.279,0.457,0.085,0.039,0.085,0.023,0.473,0.616,2.5,3.2,1.0,2.3,1.2
22017,201156,Nick Young,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.6,80,0.287,1.019,0.354,0.051,0.032,0.051,0.013,0.367,0.503,2.0,2.0,0.6,1.8,1.2
22017,2738,Andre Iguodala,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.126,64,0.256,0.697,0.3,0.037,0.073,0.037,0.028,0.284,0.37,1.7,1.2,0.5,1.6,1.1
22017,1626188,Quinn Cook,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.919,33,0.195,1.211,0.49,0.018,0.105,0.018,0.018,0.439,0.667,1.7,2.1,0.8,1.5,0.8
22017,2561,David West,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.29,73,0.157,0.857,0.408,0.065,0.039,0.065,0.026,0.416,0.423,1.1,0.9,0.4,1.0,0.6
22017,1627775,Patrick McCaw,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.163,56,0.262,0.74,0.333,0.014,0.096,0.014,0.014,0.301,0.409,1.3,1.0,0.4,1.2,0.8
22017,201956,Omri Casspi,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.739,53,0.139,1.079,0.485,0.026,0.132,0.026,0.026,0.421,0.606,0.7,0.8,0.3,0.6,0.3
22017,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.72,66,0.108,1.071,0.522,0.143,0.071,0.143,0.036,0.536,0.543,0.4,0.5,0.2,0.3,0.2
22017,2733,Shaun Livingston,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.869,72,0.043,1.167,0.563,0.111,0.056,0.111,0.056,0.556,0.563,0.3,0.3,0.1,0.2,0.1
22017,2585,Zaza Pachulia,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.051,69,0.063,0.542,0.273,0.042,0.042,0.042,0.0,0.292,0.273,0.3,0.2,0.1,0.3,0.2
22017,1628395,Jordan Bell,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.267,57,0.051,0.846,0.5,0.077,0.154,0.077,0.0,0.462,0.5,0.2,0.2,0.1,0.2,0.1
