close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1627733,Dragan Bender,1610612756,PHX,F,20.0,82,82,0.454,235,470,0.5,0.571,-0.071
203458,Alex Len,1610612756,PHX,C,25.0,69,69,0.534,214,438,0.489,0.576,-0.087
1627737,Marquese Chriss,1610612756,PHX,F,20.0,72,70,0.496,177,346,0.512,0.572,-0.06
1628367,Josh Jackson,1610612756,PHX,G-F,21.0,77,72,0.465,200,336,0.595,0.565,0.03
203901,Elfrid Payton,1610612756,PHX,G,24.0,63,63,0.454,189,322,0.587,0.557,0.03
1626164,Devin Booker,1610612756,PHX,G,21.0,54,53,0.424,167,267,0.625,0.553,0.072
2199,Tyson Chandler,1610612756,PHX,C,35.0,46,46,0.478,138,266,0.519,0.574,-0.055
203933,T.J. Warren,1610612756,PHX,F,24.0,65,65,0.423,141,251,0.562,0.564,-0.003
1627755,Tyler Ulis,1610612756,PHX,G,22.0,70,69,0.442,155,247,0.628,0.552,0.076
203584,Troy Daniels,1610612756,PHX,G,26.0,77,70,0.411,139,224,0.621,0.562,0.059
201162,Jared Dudley,1610612756,PHX,F,32.0,45,39,0.426,69,112,0.616,0.57,0.046
1627885,Shaquille Harrison,1610612756,PHX,G,24.0,22,20,0.401,35,61,0.574,0.545,0.028
203477,Isaiah Canaan,1610612756,PHX,G,27.0,19,19,0.408,39,58,0.672,0.553,0.119
1627863,Danuel House Jr.,1610612756,PHX,F-G,25.0,22,19,0.38,28,52,0.538,0.573,-0.034
1628409,Alec Peters,1610612756,PHX,F,23.0,16,13,0.463,18,38,0.474,0.528,-0.054
1628432,Davon Reed,1610612756,PHX,G,23.0,21,14,0.44,23,33,0.697,0.568,0.129
1626210,Alan Williams,1610612756,PHX,F-C,25.0,5,5,0.72,8,18,0.444,0.603,-0.159
1627982,Josh Gray,1610612756,PHX,G,24.0,5,4,0.333,9,13,0.692,0.56,0.133
