close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1626171,Bobby Portis,1610612749,MIL,F,30.0,5,5,1.0,26,68,0.382,0.484,-0.101
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,5,5,1.0,29,61,0.475,0.49,-0.015
203507,Giannis Antetokounmpo,1610612749,MIL,F,30.0,5,5,1.0,25,59,0.424,0.488,-0.064
201572,Brook Lopez,1610612749,MIL,C,37.0,5,5,1.0,29,51,0.569,0.484,0.084
1631260,AJ Green,1610612749,MIL,G,25.0,5,5,1.0,27,50,0.54,0.492,0.048
1629018,Gary Trent Jr.,1610612749,MIL,G,26.0,5,5,1.0,24,44,0.545,0.486,0.06
1628398,Kyle Kuzma,1610612749,MIL,F,29.0,5,5,1.0,15,29,0.517,0.482,0.035
203081,Damian Lillard,1610612749,MIL,G,34.0,3,3,1.0,16,29,0.552,0.49,0.062
1630579,Jericho Sims,1610612749,MIL,C,26.0,5,5,1.0,12,27,0.444,0.496,-0.052
1627752,Taurean Prince,1610612749,MIL,F,31.0,5,5,1.0,16,27,0.593,0.486,0.106
1631157,Ryan Rollins,1610612749,MIL,G,22.0,2,2,1.0,4,8,0.5,0.487,0.013
1626192,Pat Connaughton,1610612749,MIL,G,32.0,2,2,1.0,6,6,1.0,0.482,0.518
1641748,Andre Jackson Jr.,1610612749,MIL,G,23.0,1,1,1.0,0,1,0.0,0.462,-0.462
1641753,Chris Livingston,1610612749,MIL,F,21.0,1,1,1.0,1,1,1.0,0.464,0.536
