player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Grayson Allen,PHX,8,Guard,76.0,198.0,Duke,USA,https://www.nba.com/player/1628960/grayson-allen,True,False,False,https://cdn.nba.com/headshots/nba/latest/260x190/1626220.png,1980-01-01,6.0,False,2018.0,1.0,21.0,Drafted,allengr01
Bradley Beal,PHX,3,Guard,76.0,207.0,Florida,USA,https://www.nba.com/player/203078/bradley-beal,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,12.0,False,2012.0,1.0,3.0,Drafted,bealbr010
Bol Bol,PHX,11,Center-Forward,87.0,220.0,Oregon,Sudan,https://www.nba.com/player/1629626/bol-bol,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,5.0,False,2019.0,2.0,44.0,Drafted,bolbo0100
Devin Booker,PHX,1,Guard,78.0,206.0,Kentucky,USA,https://www.nba.com/player/1626164/devin-booker,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,9.0,False,2015.0,1.0,13.0,Drafted,bookede01
Jalen Bridges,PHX,15,Forward,80.0,225.0,Baylor,USA,https://www.nba.com/player/1641779/jalen-bridges,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,False,0.0,0.0,0.0,UDF,bridgja01
Ryan Dunn,PHX,0,Forward,80.0,216.0,Virginia,USA,https://www.nba.com/player/1642346/ryan-dunn,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,False,2024.0,1.0,28.0,Drafted,dunnry010
Kevin Durant,PHX,35,Forward,83.0,240.0,Texas,USA,https://www.nba.com/player/201142/kevin-durant,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,16.0,False,2007.0,1.0,2.0,Drafted,duranke01
Collin Gillespie,PHX,12,Guard,73.0,195.0,Villanova,USA,https://www.nba.com/player/1631221/collin-gillespie,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,1.0,False,0.0,0.0,0.0,UDF,gilleco01
Oso Ighodaro,PHX,4,Forward,84.0,235.0,Marquette,USA,https://www.nba.com/player/1642345/oso-ighodaro,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,False,2024.0,2.0,40.0,Drafted,ighodos01
Tyus Jones,PHX,21,Guard,73.0,196.0,Duke,USA,https://www.nba.com/player/1626145/tyus-jones,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,9.0,False,2015.0,1.0,24.0,Drafted,jonesty01
