group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630215,Jared Butler,Jared,1610612762,UTA,21.0,1,1,0,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,438,375,460,1,375,364,419,364,252,333,252,305,316,305,290,380,406,307,275,247,199,200,388,344,382,416,438,206,28,439,UTA
Players,201144,Mike Conley,Mike,1610612762,UTA,34.0,34,16,18,0.471,3.6,0.7,1.5,0.481,0.4,0.8,0.5,0.4,0.5,0.778,0.1,0.3,0.4,0.4,0.1,0.2,0.0,0.1,0.4,0.4,2.3,0.4,4.1,1,0,4.1,32,57,22,269,81,54,60,155,7,45,37,103,120,162,182,239,229,65,133,20,190,141,174,124,49,172,51,133,28,46,UTA
Players,200752,Rudy Gay,Rudy,1610612762,UTA,35.0,6,3,3,0.5,1.1,0.5,0.7,0.75,0.2,0.3,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,1.2,0.3,1.2,0,0,1.3,326,304,321,206,428,107,231,44,107,184,37,305,177,305,290,380,406,307,275,247,199,200,185,246,165,177,345,206,28,303,UTA
Players,1629672,Eric Paschall,Eric,1610612762,UTA,25.0,2,0,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.6,0,0,0.5,408,448,359,448,394,364,419,364,252,333,252,305,316,305,290,105,174,307,275,247,199,200,61,344,382,332,397,206,28,405,UTA
Players,1627756,Denzel Valentine,Denzel,1610612762,UTA,28.0,4,1,3,0.25,2.6,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.8,1.0,0.3,0.3,0.0,0.0,0.0,0.5,0.0,0.0,-4.0,1.3,0,0,1.3,369,375,321,421,262,364,291,364,252,120,252,305,316,305,67,39,35,129,53,247,199,200,61,344,382,478,321,206,28,314,UTA
Players,1626220,Royce O'Neale,Royce,1610612762,UTA,29.0,39,17,22,0.436,3.3,0.1,0.4,0.143,0.0,0.2,0.111,0.1,0.1,0.6,0.2,0.4,0.6,0.4,0.1,0.1,0.0,0.0,0.3,0.2,0.2,-0.2,1.5,2,0,1.3,5,43,8,300,133,362,349,356,250,246,244,285,284,245,133,167,161,75,193,204,199,200,220,261,373,253,290,96,28,309,UTA
Players,1628962,Udoka Azubuike,Udoka,1610612762,UTA,22.0,1,1,0,1.0,3.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,6.8,0,0,6.0,438,375,460,1,57,14,126,1,252,333,252,305,316,305,290,1,1,307,275,247,199,200,6,344,62,8,6,206,28,7,UTA
Players,1629638,Nickeil Alexander-Walker,Nickeil,1610612762,UTA,23.0,13,3,10,0.231,1.9,0.2,0.5,0.286,0.1,0.3,0.25,0.2,0.2,1.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.1,0.2,0.2,0.5,-1.3,0.9,2,0,0.9,235,304,149,426,351,316,284,308,198,207,180,232,266,1,235,341,343,263,219,247,199,114,295,261,305,371,379,96,28,369,UTA
Players,202711,Bojan Bogdanović,Bojan,1610612762,UTA,33.0,34,16,18,0.471,3.5,0.5,1.2,0.405,0.3,1.0,0.333,0.3,0.4,0.769,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.6,0.6,2.2,1,0,2.4,32,57,22,269,94,107,91,220,21,28,118,155,166,165,290,183,251,307,275,243,199,193,148,211,104,146,203,133,28,162,UTA
Players,1627823,Juancho Hernangomez,Juancho,1610612762,UTA,26.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,438,448,398,448,494,364,419,364,252,333,252,305,316,305,290,380,406,307,275,247,199,200,388,344,382,216,438,206,28,439,UTA
