team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,82,48,34,0.585,49.2,37.8,87.6,0.432,8.4,24.9,0.338,16.9,22.5,0.755,11.7,35.6,47.3,22.4,16.4,8.8,5.1,6.0,18.6,19.5,101.0,-3.7,1,7,7,7,21,4,22,1,13,15,6,5,5,13,26,24,27,12,4,26,14,6,1,25,2,7,ATLANTA HAWKS
1610612738,Boston Celtics,82,48,34,0.585,48.3,37.5,85.1,0.441,7.9,23.3,0.336,19.7,26.1,0.755,11.4,34.6,46.0,20.9,16.5,7.6,5.5,4.2,21.0,21.9,102.6,-3.2,1,7,7,7,28,1,4,7,5,6,4,27,26,14,23,17,23,2,3,8,20,24,18,5,4,8,BOSTON CELTICS
1610612751,Brooklyn Nets,82,21,61,0.256,50.0,42.3,88.4,0.479,9.8,26.6,0.369,15.5,20.3,0.763,10.6,34.4,45.0,25.4,14.7,9.1,5.4,4.2,19.1,18.7,110.0,7.6,1,28,28,28,11,30,25,30,28,25,24,1,1,22,13,16,17,28,16,29,19,25,3,28,29,28,BROOKLYN NETS
1610612766,Charlotte Hornets,82,48,34,0.585,49.8,38.9,87.5,0.444,9.1,26.1,0.349,16.7,21.8,0.769,9.1,36.9,46.0,23.9,13.8,6.9,5.6,5.5,21.0,18.7,103.6,-2.8,1,7,7,7,13,12,21,12,18,23,14,4,4,25,2,30,22,24,24,2,23,13,17,29,8,9,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,42,40,0.512,49.7,40.4,91.6,0.441,8.1,23.5,0.345,16.7,22.6,0.737,12.1,34.9,47.0,23.1,12.2,8.2,5.8,5.9,19.2,19.3,105.6,1.5,1,14,14,14,16,27,30,8,9,7,10,3,7,3,29,21,25,17,29,19,27,9,4,27,15,18,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,57,25,0.695,51.1,38.9,86.8,0.448,8.3,24.0,0.347,17.7,23.9,0.743,9.8,33.5,43.3,22.6,14.1,7.6,4.7,4.1,21.8,21.5,103.9,-6.3,1,3,3,3,3,11,16,14,11,12,13,13,14,5,6,11,5,15,21,9,11,26,23,11,10,4,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,42,40,0.512,50.3,39.5,87.7,0.451,9.3,27.3,0.342,17.4,23.6,0.738,10.9,36.3,47.2,22.6,14.4,7.8,4.6,3.8,22.1,20.1,105.8,0.3,1,14,14,14,9,20,23,15,22,27,9,7,11,4,17,27,26,16,17,12,8,28,24,23,16,16,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,33,49,0.402,49.8,40.0,86.7,0.461,9.5,25.5,0.371,18.7,24.6,0.761,10.0,33.9,43.9,24.2,14.1,8.3,6.5,5.0,21.5,21.6,108.1,3.2,1,21,21,21,14,21,14,21,25,22,27,21,22,20,9,13,10,26,20,20,30,16,20,9,24,23,DENVER NUGGETS
1610612765,Detroit Pistons,82,44,38,0.537,50.1,40.1,86.9,0.461,7.5,21.1,0.355,17.0,21.7,0.783,9.1,34.8,43.9,22.2,13.8,7.3,4.6,3.8,22.3,19.6,104.6,-0.6,1,12,12,12,10,23,18,22,2,2,16,6,3,28,3,18,9,11,23,4,9,30,27,24,12,14,DETROIT PISTONS
1610612744,Golden State Warriors,82,73,9,0.89,47.9,38.4,88.3,0.435,7.7,23.2,0.332,18.3,24.2,0.757,11.3,32.1,43.3,22.0,14.3,8.6,4.0,6.0,19.6,20.5,102.8,-10.6,1,1,1,1,29,8,24,3,3,5,2,18,17,17,21,2,6,8,18,22,2,8,7,20,6,2,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,41,41,0.5,48.7,39.3,85.7,0.459,9.8,27.1,0.361,18.7,24.8,0.756,11.9,33.1,45.0,24.8,16.7,9.0,5.0,5.3,22.7,22.0,107.2,-0.2,1,17,17,17,25,17,7,19,27,26,21,22,23,15,27,5,16,27,2,28,12,14,28,4,21,15,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,45,37,0.549,49.3,38.0,86.3,0.44,8.4,25.2,0.334,17.7,23.6,0.751,10.9,34.4,45.3,21.2,16.1,7.9,4.5,4.8,20.8,20.3,102.1,-1.7,1,11,11,11,20,6,10,6,12,18,3,12,12,11,16,15,18,3,7,14,7,17,16,21,3,12,INDIANA PACERS
1610612746,LA Clippers,82,53,29,0.646,49.6,37.7,86.9,0.434,8.1,23.9,0.338,19.3,25.7,0.751,12.1,35.8,47.9,21.8,15.8,7.3,3.2,5.8,23.0,21.8,102.8,-4.4,1,6,6,6,18,3,17,2,8,11,5,25,25,10,30,25,28,5,8,3,1,11,29,7,5,6,LA CLIPPERS
1610612747,Los Angeles Lakers,82,17,65,0.207,49.8,41.9,88.6,0.473,8.8,25.4,0.347,17.9,24.5,0.731,11.3,36.8,48.1,25.5,13.1,7.8,5.8,4.2,19.8,21.0,110.5,9.9,1,29,29,29,15,29,26,29,16,20,11,14,18,1,22,28,30,29,28,13,26,23,8,16,30,29,LOS ANGELES LAKERS
