player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1627936,Alex Caruso,Alex,1610612747,LAL,25.0,25,8,17,0.32,531.1266666666667,53,26,28,94,205,157,165,488,9,18,54,58,481.9,403,424,164,435,354,281,330,311,325,186,182,186,169,310,274,177,283,343,LAL
201281,Andre Ingram,Andre,1610612747,LAL,33.0,4,1,3,0.25,14.626666666666669,0,0,0,0,2,4,2,10,0,0,0,1,4.4,493,499,48,465,510,495,487,481,513,14,19,16,18,473,1,1,494,518,LAL
1627742,Brandon Ingram,Brandon,1610612747,LAL,21.0,52,25,27,0.481,1760.493333333333,110,74,168,522,681,516,651,1882,31,50,149,266,1549.4,281,251,271,283,143,141,171,41,63,427,407,471,403,131,463,397,38,146,LAL
1629067,Isaac Bonga,Isaac,1610612747,LAL,19.0,22,7,15,0.318,120.025,1,5,0,10,38,32,34,98,4,5,9,10,104.5,411,433,145,437,452,494,448,481,466,72,75,75,67,388,126,69,432,447,LAL
201580,JaVale McGee,JaVale,1610612747,LAL,31.0,75,35,40,0.467,1670.6933333333334,90,173,96,776,679,524,626,1802,148,21,208,158,2131.2,98,152,454,305,161,180,32,129,24,425,410,452,391,5,305,496,109,71,LAL
1629203,Jemerrio Jones,Jemerrio,1610612747,LAL,24.0,6,3,3,0.5,143.11666666666667,8,10,11,20,61,42,54,126,5,4,10,3,136.3,481,472,48,251,445,432,406,390,433,92,90,101,82,369,109,74,473,435,LAL
1629140,Johnathan Williams,Johnathan,1610612747,LAL,24.0,24,10,14,0.417,371.7033333333333,18,47,25,126,101,103,108,364,7,11,62,45,324.3,407,400,136,364,389,388,252,326,295,128,143,147,143,339,208,190,322,379,LAL
1628404,Josh Hart,Josh,1610612747,LAL,24.0,67,31,36,0.463,1714.815,118,48,155,182,612,470,501,1758,40,31,147,87,1216.1,179,187,406,314,152,126,248,53,240,396,380,390,385,88,369,394,215,197,LAL
203484,Kentavious Caldwell-Pope,Kentavious,1610612747,LAL,26.0,82,37,45,0.451,2035.135,173,76,222,230,824,639,609,2162,13,18,137,147,1581.6,1,139,488,325,99,56,164,22,194,489,485,446,454,260,274,366,129,144,LAL
1628398,Kyle Kuzma,Kyle,1610612747,LAL,23.0,70,33,37,0.471,2313.5816666666665,179,111,241,658,871,642,724,2450,26,68,170,197,2101.4,148,169,416,301,55,50,88,17,38,505,490,500,488,161,504,434,78,75,LAL
202362,Lance Stephenson,Lance,1610612747,LAL,28.0,68,33,35,0.485,1122.7683333333334,63,60,64,152,427,322,391,1180,7,18,111,67,1017.0,165,169,397,279,256,252,214,197,268,301,283,326,288,339,274,307,259,236,LAL
2544,LeBron James,LeBron,1610612747,LAL,34.0,55,28,27,0.509,1937.4016666666664,229,151,294,744,713,511,615,2044,33,52,94,320,2862.0,270,219,271,249,114,26,44,9,28,446,405,450,438,119,471,263,29,28,LAL
1628366,Lonzo Ball,Lonzo,1610612747,LAL,21.0,47,25,22,0.532,1422.5383333333334,89,58,103,198,515,403,450,1486,19,25,114,62,1309.7,310,251,217,228,197,188,221,114,219,348,338,359,342,214,333,318,270,178,LAL
201563,Michael Beasley,Michael,1610612747,LAL,30.0,26,11,15,0.423,277.4833333333333,28,17,11,132,98,94,89,282,10,9,42,29,320.5,399,394,145,357,407,348,372,390,287,125,135,132,125,298,188,151,366,380,LAL
203488,Mike Muscala,Mike,1610612747,LAL,27.0,64,35,29,0.547,1305.881666666667,72,57,64,82,461,351,425,1384,38,10,130,68,987.8,201,152,312,212,216,225,224,197,344,319,306,344,325,99,201,353,254,240,LAL
1629021,Moritz Wagner,Moritz,1610612747,LAL,22.0,43,15,28,0.349,446.18,20,18,26,94,209,116,165,436,13,17,57,38,378.0,331,352,292,419,370,378,366,321,325,190,154,186,157,260,262,184,342,369,LAL
200765,Rajon Rondo,Rajon,1610612747,LAL,33.0,46,19,27,0.413,1368.565,76,37,45,216,586,419,528,1510,7,34,100,55,1331.1,316,307,271,368,206,218,286,263,204,383,349,413,348,339,395,277,289,171,LAL
203493,Reggie Bullock Jr.,Reggie,1610612747,LAL,28.0,63,27,36,0.429,1878.89,87,56,64,112,672,462,579,2038,12,23,109,71,1203.1,218,229,406,350,127,191,228,197,306,423,377,430,437,277,318,299,249,201,LAL
203159,Scott Machado,Scott,1610612747,LAL,29.0,4,3,1,0.75,19.166666666666668,2,0,4,6,8,5,5,14,0,0,2,1,17.5,493,472,9,29,504,475,487,448,478,38,24,30,24,473,1,27,494,505,LAL
2199,Tyson Chandler,Tyson,1610612747,LAL,36.0,55,26,29,0.473,874.7566666666667,27,63,8,122,340,247,277,814,23,6,110,72,686.9,270,244,312,299,297,355,202,418,299,254,240,248,222,182,136,303,246,304,LAL
