player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1629116,Angel Delgado,Angel,1610612746,LAC,24.0,2,0,2,0.0,15.0,0.15,0.143,0.167,0.0,0.0,0.1,0.167,0.5,0.182,0.267,0.0,0.0,0.143,0.0,0.286,0.5,0.125,0.12,511,519,39,519,509,373,409,331,454,495,383,257,36,262,120,510,1,385,473,449,526,367,466,LAC
201568,Danilo Gallinari,Danilo,1610612746,LAC,30.0,68,40,28,0.588,2059.0,0.237,0.235,0.241,0.343,0.327,0.368,0.338,0.138,0.244,0.222,0.171,0.164,0.178,0.129,0.171,0.144,0.33,0.272,165,113,292,169,93,78,94,92,36,42,28,37,276,141,179,229,253,299,291,234,78,34,40,LAC
202066,Garrett Temple,Garrett,1610612746,LAC,33.0,75,37,38,0.493,2041.0,0.131,0.129,0.14,0.215,0.228,0.102,0.107,0.088,0.132,0.124,0.104,0.118,0.208,0.129,0.107,0.208,0.118,0.132,98,139,426,273,97,447,442,440,210,191,378,384,393,403,408,384,115,200,289,117,285,388,442,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,22.0,59,32,27,0.542,1039.0,0.199,0.237,0.2,0.0,0.0,0.256,0.24,0.535,0.302,0.35,0.111,0.201,0.089,0.49,0.364,0.293,0.233,0.218,240,179,271,219,271,166,89,191,454,495,89,121,23,66,43,367,343,487,34,504,448,128,133,LAC
203210,JaMychal Green,JaMychal,1610612746,LAC,29.0,65,31,34,0.477,1371.0,0.185,0.209,0.192,0.283,0.227,0.149,0.144,0.355,0.325,0.332,0.077,0.209,0.192,0.225,0.243,0.27,0.156,0.205,196,187,382,289,205,205,158,218,99,194,281,301,109,51,63,463,367,246,159,387,420,297,164,LAC
1629010,Jerome Robinson,Jerome,1610612746,LAC,22.0,33,18,15,0.545,321.0,0.159,0.157,0.191,0.31,0.37,0.043,0.046,0.049,0.159,0.137,0.116,0.135,0.268,0.086,0.209,0.245,0.075,0.148,377,321,145,214,399,334,348,228,61,17,486,488,480,318,360,349,173,88,373,330,383,483,376,LAC
1628405,Johnathan Motley,Johnathan,1610612746,LAC,24.0,22,12,10,0.545,156.0,0.266,0.315,0.265,0.0,0.048,0.338,0.367,0.545,0.297,0.354,0.147,0.286,0.172,0.231,0.154,0.314,0.293,0.301,411,387,102,214,440,42,12,48,454,446,34,23,20,69,39,271,477,315,154,193,474,57,24,LAC
1629013,Landry Shamet,Landry,1610612746,LAC,22.0,79,51,28,0.646,1802.0,0.145,0.156,0.17,0.359,0.328,0.096,0.092,0.056,0.086,0.08,0.116,0.081,0.134,0.058,0.094,0.184,0.099,0.167,56,21,292,106,138,402,351,316,26,40,399,424,475,499,505,347,42,414,424,98,210,436,301,LAC
101150,Lou Williams,Lou,1610612746,LAC,32.0,75,47,28,0.627,1993.0,0.308,0.277,0.31,0.264,0.274,0.392,0.355,0.099,0.125,0.119,0.402,0.323,0.198,0.051,0.269,0.078,0.321,0.301,98,51,292,125,105,13,40,11,122,106,20,27,361,424,425,24,503,234,430,429,21,38,23,LAC
201601,Luc Mbah a Moute,Luc,1610612746,LAC,32.0,4,2,2,0.5,61.0,0.141,0.154,0.17,0.25,0.25,0.051,0.106,0.2,0.096,0.113,0.071,0.095,0.143,0.143,0.182,0.276,0.094,0.132,493,486,39,251,478,414,358,317,144,148,477,386,193,486,442,475,64,385,268,259,429,450,441,LAC
101162,Marcin Gortat,Marcin,1610612746,LAC,35.0,47,25,22,0.532,750.0,0.148,0.157,0.137,0.0,0.0,0.142,0.163,0.462,0.364,0.385,0.185,0.212,0.065,0.453,0.195,0.301,0.224,0.141,310,251,217,228,320,390,342,447,454,495,296,263,51,24,29,207,374,497,46,293,454,144,405,LAC
1628462,Milos Teodosic,Milos,1610612746,LAC,32.0,15,8,7,0.533,150.0,0.171,0.121,0.147,0.244,0.293,0.056,0.074,0.111,0.115,0.114,0.352,0.457,0.12,0.071,0.2,0.321,0.119,0.122,441,424,85,226,442,277,458,417,157,79,471,458,324,448,439,54,526,444,396,298,482,385,463,LAC
1626149,Montrezl Harrell,Montrezl,1610612746,LAC,25.0,82,48,34,0.585,2158.0,0.227,0.293,0.229,0.007,0.015,0.248,0.299,0.429,0.219,0.264,0.15,0.208,0.225,0.46,0.258,0.23,0.312,0.261,1,38,382,175,78,95,25,110,444,470,105,66,65,182,124,264,361,163,42,415,341,44,50,LAC
201976,Patrick Beverley,Patrick,1610612746,LAC,30.0,78,48,30,0.615,2137.0,0.12,0.106,0.123,0.224,0.228,0.099,0.101,0.165,0.201,0.193,0.273,0.136,0.216,0.208,0.097,0.254,0.145,0.116,68,38,324,138,84,483,486,483,189,190,386,401,243,211,228,109,180,182,183,104,398,322,476,LAC
203585,Rodney McGruder,Rodney,1610612746,LAC,27.0,66,31,35,0.47,1550.0,0.147,0.146,0.161,0.223,0.22,0.104,0.098,0.15,0.152,0.152,0.154,0.129,0.167,0.062,0.166,0.165,0.102,0.148,190,187,397,303,177,394,401,361,191,212,373,409,254,341,319,256,148,329,412,217,130,427,377,LAC
1628983,Shai Gilgeous-Alexander,Shai,1610612746,LAC,20.0,82,48,34,0.585,2174.0,0.182,0.185,0.184,0.11,0.12,0.17,0.169,0.14,0.111,0.117,0.245,0.208,0.315,0.215,0.258,0.182,0.18,0.175,1,38,382,175,74,217,235,254,371,395,240,254,274,459,430,131,364,46,169,414,204,239,266,LAC
1628414,Sindarius Thornwell,Sindarius,1610612746,LAC,24.0,64,37,27,0.578,313.0,0.105,0.069,0.09,0.071,0.109,0.161,0.163,0.091,0.157,0.145,0.128,0.204,0.241,0.175,0.045,0.243,0.124,0.09,201,139,271,188,401,508,513,522,408,403,260,262,386,326,338,318,353,126,222,43,378,373,505,LAC
1627820,Tyrone Wallace,Tyrone,1610612746,LAC,25.0,62,34,28,0.548,628.0,0.174,0.165,0.185,0.039,0.066,0.098,0.135,0.144,0.167,0.162,0.135,0.188,0.208,0.099,0.327,0.233,0.143,0.143,224,165,292,210,344,262,326,247,422,433,393,324,263,290,289,301,307,202,347,478,352,326,398,LAC
201163,Wilson Chandler,Wilson,1610612746,LAC,32.0,51,35,16,0.686,1176.0,0.115,0.11,0.129,0.212,0.217,0.036,0.038,0.181,0.192,0.189,0.123,0.119,0.13,0.152,0.065,0.236,0.051,0.107,284,152,156,71,247,496,481,469,215,219,492,496,216,239,238,325,119,428,255,55,364,509,486,LAC
