player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1629116,Angel Delgado,Angel,1610612746,LAC,24.0,2,0,2,0.0,7.4,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,1,5,0.2,511,519,39,519,471,1,495,124,461,454,481,10,495,90,1,498,451,316,1,498,511,510,516,LAC
201568,Danilo Gallinari,Danilo,1610612746,LAC,30.0,68,40,28,0.588,30.3,0.579,0.421,0.368,0.107,0.359,0.076,0.273,0.145,0.262,0.464,0.536,0.845,0.155,0.614,0.386,409,884,0.463,165,113,292,169,76,304,223,428,167,222,389,22,263,431,356,159,316,138,327,192,70,63,199,LAC
202066,Garrett Temple,Garrett,1610612746,LAC,33.0,75,37,38,0.493,27.2,0.465,0.535,0.403,0.075,0.461,0.241,0.136,0.249,0.328,0.636,0.364,0.933,0.067,0.764,0.236,208,493,0.422,98,139,426,273,132,414,113,391,253,131,31,281,29,371,217,298,225,229,161,358,192,180,322,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,22.0,59,32,27,0.542,17.6,1.0,0.0,0.808,0.019,0.0,0.101,0.192,0.135,0.789,0.802,0.198,0.0,0.0,0.802,0.198,212,379,0.559,240,179,271,219,295,1,495,53,423,454,312,120,321,33,47,468,451,316,125,394,189,242,54,LAC
203210,JaMychal Green,JaMychal,1610612746,LAC,29.0,65,31,34,0.477,21.1,0.63,0.37,0.52,0.082,0.349,0.098,0.131,0.162,0.439,0.623,0.377,0.958,0.042,0.726,0.274,230,476,0.483,196,187,382,289,230,254,273,269,228,229,326,298,178,249,226,289,189,265,201,318,174,194,149,LAC
1629010,Jerome Robinson,Jerome,1610612746,LAC,22.0,33,18,15,0.545,9.7,0.482,0.518,0.464,0.143,0.482,0.125,0.054,0.125,0.321,0.577,0.423,0.889,0.111,0.705,0.295,44,110,0.4,377,321,145,214,438,396,131,329,101,114,229,484,367,381,267,248,280,173,229,290,396,390,403,LAC
1628405,Johnathan Motley,Johnathan,1610612746,LAC,24.0,22,12,10,0.545,7.1,0.959,0.041,0.765,0.0,0.0,0.098,0.235,0.176,0.765,0.615,0.385,0.0,0.0,0.615,0.385,39,73,0.534,411,387,102,214,474,65,462,78,461,454,327,54,128,45,234,280,451,316,325,193,404,412,69,LAC
1629013,Landry Shamet,Landry,1610612746,LAC,22.0,79,51,28,0.646,22.8,0.289,0.711,0.202,0.047,0.694,0.147,0.104,0.155,0.155,0.74,0.26,0.946,0.054,0.883,0.117,240,557,0.431,56,21,292,106,204,502,25,503,323,21,167,380,220,493,104,410,204,250,50,469,165,157,290,LAC
101150,Lou Williams,Lou,1610612746,LAC,32.0,75,47,28,0.627,26.6,0.744,0.256,0.506,0.152,0.21,0.126,0.284,0.103,0.354,0.224,0.776,0.581,0.419,0.302,0.698,484,1138,0.425,98,51,292,125,146,145,382,288,86,365,226,19,440,342,477,38,423,31,489,30,47,33,309,LAC
201601,Luc Mbah a Moute,Luc,1610612746,LAC,32.0,4,2,2,0.5,15.3,0.667,0.333,0.6,0.1,0.3,0.1,0.1,0.25,0.5,0.667,0.333,1.0,0.0,0.75,0.25,8,18,0.444,493,486,39,251,333,227,297,174,182,277,315,393,27,183,178,327,1,316,175,340,473,478,246,LAC
101162,Marcin Gortat,Marcin,1610612746,LAC,35.0,47,25,22,0.532,16.0,1.0,0.0,0.85,0.052,0.0,0.082,0.15,0.12,0.798,0.818,0.182,0.0,0.0,0.818,0.182,99,186,0.532,310,251,217,228,321,1,495,35,311,454,375,229,387,31,41,474,451,316,107,410,312,336,74,LAC
1628462,Milos Teodosic,Milos,1610612746,LAC,32.0,15,8,7,0.533,10.0,0.325,0.675,0.292,0.125,0.625,0.0,0.083,0.0,0.167,0.571,0.429,1.0,0.0,0.824,0.176,17,40,0.425,441,424,85,226,436,493,34,477,131,33,481,432,495,487,269,244,1,316,93,424,442,446,310,LAC
1626149,Montrezl Harrell,Montrezl,1610612746,LAC,25.0,82,48,34,0.585,26.3,0.981,0.019,0.798,0.019,0.007,0.12,0.195,0.122,0.779,0.696,0.304,1.0,0.0,0.698,0.302,546,888,0.615,1,38,382,175,150,48,479,58,422,449,251,113,376,38,156,359,1,316,237,282,30,62,27,LAC
201976,Patrick Beverley,Patrick,1610612746,LAC,30.0,78,48,30,0.615,27.4,0.409,0.591,0.275,0.01,0.564,0.148,0.161,0.149,0.265,0.354,0.646,0.875,0.125,0.655,0.345,194,477,0.407,68,38,324,138,125,460,67,481,446,57,164,196,245,427,406,109,288,161,291,228,212,193,381,LAC
203585,Rodney McGruder,Rodney,1610612746,LAC,27.0,66,31,35,0.47,23.5,0.512,0.488,0.425,0.028,0.471,0.099,0.104,0.121,0.398,0.43,0.57,0.937,0.063,0.645,0.355,186,461,0.403,190,187,397,303,191,367,160,368,391,120,318,382,379,296,370,145,221,233,298,221,226,201,392,LAC
1628983,Shai Gilgeous-Alexander,Shai,1610612746,LAC,20.0,82,48,34,0.585,26.5,0.806,0.194,0.652,0.162,0.172,0.161,0.176,0.147,0.49,0.31,0.69,0.902,0.098,0.399,0.601,341,716,0.476,1,38,382,175,148,116,411,137,74,386,129,152,253,195,430,85,268,186,450,69,101,103,161,LAC
1628414,Sindarius Thornwell,Sindarius,1610612746,LAC,24.0,64,37,27,0.578,4.9,0.694,0.306,0.452,0.0,0.145,0.242,0.403,0.258,0.452,0.786,0.214,1.0,0.0,0.824,0.176,17,49,0.347,201,139,271,188,501,197,330,346,461,398,30,5,24,242,58,456,1,316,93,424,442,437,467,LAC
1627820,Tyrone Wallace,Tyrone,1610612746,LAC,25.0,62,34,28,0.548,10.1,0.912,0.088,0.807,0.092,0.055,0.225,0.138,0.248,0.716,0.545,0.455,1.0,0.0,0.565,0.435,92,217,0.424,224,165,292,210,435,79,448,54,205,425,45,279,30,72,285,227,1,316,359,160,326,322,313,LAC
201163,Wilson Chandler,Wilson,1610612746,LAC,32.0,51,35,16,0.686,23.1,0.421,0.579,0.361,0.072,0.58,0.223,0.059,0.128,0.289,0.618,0.382,0.949,0.051,0.789,0.211,114,273,0.418,284,152,156,71,200,450,77,435,258,53,48,473,361,412,232,283,201,253,137,382,294,290,344,LAC
