close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203999,Nikola Jokić,1610612743,DEN,C,30.0,14,14,0.407,69,116,0.595,0.647,-0.052
1627750,Jamal Murray,1610612743,DEN,G,28.0,14,14,0.389,64,98,0.653,0.639,0.014
1631128,Christian Braun,1610612743,DEN,G,24.0,14,14,0.322,47,85,0.553,0.628,-0.075
203932,Aaron Gordon,1610612743,DEN,F,29.0,14,14,0.403,39,71,0.549,0.651,-0.102
1629008,Michael Porter Jr.,1610612743,DEN,F,27.0,14,14,0.416,37,57,0.649,0.657,-0.008
1631212,Peyton Watson,1610612743,DEN,G,22.0,14,12,0.337,16,29,0.552,0.636,-0.085
201566,Russell Westbrook,1610612743,DEN,G,36.0,13,13,0.253,9,20,0.45,0.633,-0.183
201599,DeAndre Jordan,1610612743,DEN,C,36.0,7,4,0.364,6,8,0.75,0.633,0.118
1631124,Julian Strawther,1610612743,DEN,G,23.0,8,5,0.259,4,7,0.571,0.607,-0.035
1629618,Jalen Pickett,1610612743,DEN,G,25.0,7,4,0.316,3,6,0.5,0.633,-0.133
1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,6,3,0.357,2,5,0.4,0.624,-0.224
1641816,Hunter Tyson,1610612743,DEN,F,25.0,4,1,0.125,0,2,0.0,0.644,-0.644
1628427,Vlatko Čančar,1610612743,DEN,F,28.0,2,1,0.5,1,1,1.0,0.585,0.415
