player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
203083,Andre Drummond,Andre,1610612751,BKN,28.0,4,0,4,0.0,15.0,1.5,2.8,0.545,0.0,0.0,0.0,0.8,1.3,0.6,0.8,2.3,3.0,0.8,1.5,1.3,0.8,0.3,3.0,1.5,3.8,-6.3,13.0,0,0,11.5,169,186,80,186,124,133,149,44,162,187,162,113,100,153,79,105,102,125,49,17,36,107,27,81,143,190,115,44,3,113,BKN
201933,Blake Griffin,Blake,1610612751,BKN,33.0,2,0,2,0.0,12.7,1.0,3.5,0.286,1.0,2.5,0.4,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,0.0,1.5,3.0,4.0,3.0,11.9,0,0,11.0,194,186,185,186,134,157,128,190,82,100,44,92,106,1,53,155,132,70,133,101,55,158,122,38,134,31,118,44,3,116,BKN
1628971,Bruce Brown,Bruce,1610612751,BKN,25.0,4,0,4,0.0,34.7,5.3,9.3,0.568,1.5,3.5,0.429,2.0,2.5,0.8,1.5,3.3,4.8,2.8,2.3,1.3,0.8,0.8,4.0,2.5,14.0,-6.8,27.6,0,0,27.0,169,186,80,186,41,43,62,34,55,80,32,49,52,80,35,73,55,53,26,17,36,34,4,52,48,193,46,44,3,46,BKN
1630560,Cam Thomas,Cam,1610612751,BKN,20.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,207,186,203,186,216,203,211,203,162,187,162,176,180,176,180,206,209,191,186,177,148,158,197,191,206,47,214,44,3,214,BKN
1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,20.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,207,186,203,186,216,203,211,203,162,187,162,176,180,176,180,206,209,191,186,177,148,158,197,191,206,47,214,44,3,214,BKN
201609,Goran Dragic,Goran,1610612751,BKN,36.0,4,0,4,0.0,19.8,4.5,8.0,0.563,1.0,3.0,0.333,0.5,0.5,1.0,1.5,3.0,4.5,1.5,1.3,0.8,0.0,0.0,2.8,0.8,10.5,3.0,19.2,0,0,19.0,169,186,80,186,104,55,75,37,82,86,94,128,139,1,35,77,64,88,69,74,148,158,54,138,73,31,85,44,3,79,BKN
1630556,Kessler Edwards,Kessler,1610612751,BKN,21.0,2,0,2,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.5,0.0,0.0,-2.5,1.8,0,0,1.5,194,186,185,186,189,203,211,203,162,187,162,176,180,176,180,206,209,144,133,101,148,158,122,191,206,155,197,44,3,198,BKN
201142,Kevin Durant,Kevin,1610612751,BKN,33.0,4,0,4,0.0,44.0,8.0,20.8,0.386,1.8,5.3,0.333,8.5,9.5,0.895,0.5,5.3,5.8,6.3,5.3,1.0,0.3,1.8,3.8,9.3,26.3,-7.8,41.0,0,0,42.5,169,186,80,186,1,16,6,155,44,39,94,1,3,40,99,22,36,10,3,39,92,3,11,1,8,201,13,44,3,9,BKN
202681,Kyrie Irving,Kyrie,1610612751,BKN,30.0,4,0,4,0.0,42.6,7.0,15.8,0.444,2.0,5.3,0.381,5.3,5.3,1.0,1.5,3.8,5.3,5.3,2.3,1.8,1.3,0.8,3.3,4.0,21.3,-2.3,42.2,0,0,39.8,169,186,80,186,3,25,22,103,36,39,67,13,23,1,35,52,46,22,26,7,9,34,21,25,19,149,11,44,3,14,BKN
1629651,Nic Claxton,Nic,1610612751,BKN,23.0,4,0,4,0.0,24.5,4.8,6.0,0.792,0.0,0.0,0.0,1.0,5.5,0.182,1.8,4.5,6.3,1.5,0.5,1.3,2.3,0.0,1.5,3.8,10.5,-2.3,30.3,0,0,25.3,169,186,80,186,87,51,93,7,162,187,162,92,20,175,31,36,30,88,133,17,2,158,122,28,73,149,39,44,3,53,BKN
201988,Patty Mills,Patty,1610612751,BKN,33.0,4,0,4,0.0,18.1,2.3,4.0,0.563,1.8,3.3,0.538,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3,0.0,0.3,0.0,1.3,0.3,6.3,0.5,8.0,0,0,9.5,169,186,80,186,110,110,118,37,44,84,10,176,180,176,180,155,165,191,167,177,92,158,139,175,103,90,147,44,3,132,BKN
203552,Seth Curry,Seth,1610612751,BKN,31.0,4,0,4,0.0,33.1,5.5,9.8,0.564,3.0,5.8,0.522,0.5,0.8,0.667,0.5,2.0,2.5,3.0,0.8,0.3,0.8,0.5,3.8,1.0,14.5,-2.0,24.3,0,0,25.0,169,186,80,186,48,37,56,35,7,31,14,128,124,133,99,109,118,44,107,140,36,56,11,112,43,139,60,44,3,56,BKN
