close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203497,Rudy Gobert,1610612750,MIN,C,32.0,15,15,0.556,82,140,0.586,0.629,-0.043
1626157,Karl-Anthony Towns,1610612750,MIN,C-F,28.0,16,16,0.418,55,87,0.632,0.631,0.001
1630162,Anthony Edwards,1610612750,MIN,G,22.0,16,16,0.475,45,86,0.523,0.603,-0.08
1630183,Jaden McDaniels,1610612750,MIN,F,23.0,16,16,0.415,41,81,0.506,0.607,-0.101
1629675,Naz Reid,1610612750,MIN,C-F,24.0,16,16,0.507,41,69,0.594,0.626,-0.032
1629638,Nickeil Alexander-Walker,1610612750,MIN,G,25.0,16,15,0.516,38,65,0.585,0.584,0.001
201144,Mike Conley,1610612750,MIN,G,36.0,15,14,0.422,36,62,0.581,0.619,-0.038
203937,Kyle Anderson,1610612750,MIN,F-G,30.0,15,15,0.511,28,47,0.596,0.605,-0.009
1628420,Monté Morris,1610612750,MIN,G,29.0,8,5,0.45,3,9,0.333,0.576,-0.242
1630568,Luka Garza,1610612750,MIN,C,25.0,5,4,0.353,3,6,0.5,0.504,-0.004
1629162,Jordan McLaughlin,1610612750,MIN,G,28.0,6,4,0.385,4,5,0.8,0.468,0.332
1631111,Wendell Moore Jr.,1610612750,MIN,G,22.0,4,1,0.333,1,2,0.5,0.736,-0.236
203933,T.J. Warren,1610612750,MIN,F,30.0,1,1,0.5,0,1,0.0,0.549,-0.549
1631169,Josh Minott,1610612750,MIN,F,21.0,3,1,0.333,0,1,0.0,0.549,-0.549
