close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1626157,Karl-Anthony Towns,1610612750,MIN,C-F,28.0,16,16,0.49,38,102,0.373,0.394,-0.021
203497,Rudy Gobert,1610612750,MIN,C,32.0,15,15,0.349,31,88,0.352,0.383,-0.031
1630183,Jaden McDaniels,1610612750,MIN,F,23.0,16,16,0.446,36,87,0.414,0.4,0.014
1630162,Anthony Edwards,1610612750,MIN,G,22.0,16,16,0.47,27,85,0.318,0.406,-0.088
201144,Mike Conley,1610612750,MIN,G,36.0,15,15,0.476,32,70,0.457,0.396,0.061
1629675,Naz Reid,1610612750,MIN,C-F,24.0,16,15,0.412,19,56,0.339,0.389,-0.05
1629638,Nickeil Alexander-Walker,1610612750,MIN,G,25.0,16,16,0.365,20,46,0.435,0.41,0.025
203937,Kyle Anderson,1610612750,MIN,F-G,30.0,15,12,0.413,13,38,0.342,0.389,-0.047
1629162,Jordan McLaughlin,1610612750,MIN,G,28.0,6,5,0.615,4,8,0.5,0.365,0.135
1630568,Luka Garza,1610612750,MIN,C,25.0,5,4,0.471,1,8,0.125,0.348,-0.223
1628420,Monté Morris,1610612750,MIN,G,29.0,8,6,0.35,1,7,0.143,0.388,-0.245
1631111,Wendell Moore Jr.,1610612750,MIN,G,22.0,4,2,0.333,0,2,0.0,0.342,-0.342
1631169,Josh Minott,1610612750,MIN,F,21.0,3,2,0.667,0,2,0.0,0.295,-0.295
1631159,Leonard Miller,1610612750,MIN,F,20.0,1,1,1.0,0,1,0.0,0.296,-0.296
203933,T.J. Warren,1610612750,MIN,F,30.0,1,1,0.5,1,1,1.0,0.296,0.704
