group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1629752,Juwan Morgan,Juwan,1610612762,UTA,24.0,1,0,1,0.0,0.845,0,0,0,0,0,2,0,6,0,0,0,0,0.0,406,405,25,405,435,225,217,150,305,1,90,1,87,180,1,1,319,414,UTA
Players,204060,Joe Ingles,Joe,1610612762,UTA,33.0,25,12,13,0.48,49.53833333333333,0,0,6,2,10,11,4,34,0,0,3,2,32.4,87,93,369,223,163,225,217,24,221,224,261,199,249,180,1,196,219,182,UTA
Players,101141,Ersan Ilyasova,Ersan,1610612762,UTA,34.0,1,0,1,0.0,6.488333333333333,0,0,0,0,0,3,0,6,0,0,3,0,2.4,406,405,25,405,360,225,217,150,305,1,130,1,87,180,1,196,319,381,UTA
Players,1629744,Matt Thomas,Matt,1610612762,UTA,26.0,1,0,1,0.0,0.2416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,406,405,25,405,444,225,217,150,305,1,1,1,1,180,1,1,319,414,UTA
Players,203497,Rudy Gobert,Rudy,1610612762,UTA,29.0,29,17,12,0.586,79.79333333333334,6,14,0,30,23,22,4,48,7,2,10,11,99.1,46,26,349,109,94,63,5,150,24,341,368,199,309,5,367,379,56,48,UTA
Players,202711,Bojan Bogdanović,Bojan,1610612762,UTA,32.0,28,16,12,0.571,75.75833333333334,14,4,9,2,23,24,6,58,0,2,4,9,53.0,58,40,349,125,103,14,84,12,221,341,382,250,338,180,367,249,68,124,UTA
Players,1626220,Royce O'Neale,Royce,1610612762,UTA,28.0,30,17,13,0.567,85.89,0,0,0,4,24,27,4,62,0,0,8,4,54.4,38,26,369,133,82,225,217,150,177,348,397,199,343,180,1,338,151,121,UTA
Players,202324,Derrick Favors,Derrick,1610612762,UTA,29.0,13,6,7,0.462,3.543333333333333,0,0,0,4,2,3,2,4,0,0,0,1,5.0,218,214,238,231,399,225,217,150,177,83,130,136,51,180,1,1,260,340,UTA
Players,1627777,Georges Niang,Georges,1610612762,UTA,28.0,3,1,2,0.333,8.071666666666667,0,0,0,0,1,0,0,2,0,0,1,0,3.9,363,351,79,330,341,225,217,150,305,77,1,1,28,180,1,87,319,358,UTA
Players,1628378,Donovan Mitchell,Donovan,1610612762,UTA,24.0,22,13,9,0.591,57.553333333333335,2,7,4,20,19,19,6,38,0,1,10,12,87.7,121,77,289,107,145,155,46,48,51,317,345,250,272,180,265,379,50,63,UTA
Players,201144,Mike Conley,Mike,1610612762,UTA,33.0,22,12,10,0.545,59.73,7,9,3,18,15,14,4,38,0,0,6,11,75.2,121,93,302,148,136,54,28,61,59,271,297,199,272,180,1,304,56,78,UTA
Players,203903,Jordan Clarkson,Jordan,1610612762,UTA,29.0,14,6,8,0.429,24.988333333333333,0,3,6,4,8,10,0,24,0,1,2,5,26.0,205,214,264,265,253,225,121,24,177,195,244,1,209,180,265,146,124,207,UTA
