PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK
1626151,Aaron Harrison,Aaron,1610612766,CHA,21.0,2,1,1,0.5,3.7,111.8,0.5,0.167,0.167,0.0,0.0,0.0,0.0,1.5,0.0,1.5,3.0,0.0,197,148,4,60,198,171,184,55,122,172,172,143,143,29,1,40,25,172
201143,Al Horford,Al,1610612737,ATL,30.0,10,4,6,0.4,32.7,103.9,5.2,0.142,0.223,1.2,0.207,2.4,0.471,11.5,9.5,6.9,24.0,0.082,61,75,157,121,44,109,25,81,69,30,81,4,26,193,187,150,156,42
2744,Al Jefferson,Al,1610612766,CHA,31.0,7,3,4,0.429,24.1,119.1,4.1,0.207,0.33,0.6,0.211,0.4,0.429,4.6,7.1,5.3,22.6,-0.055,92,92,62,104,87,199,42,28,23,87,78,66,31,86,140,116,146,201
202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,25.0,11,5,6,0.455,33.8,106.4,6.5,0.178,0.263,0.7,0.167,0.9,0.313,9.0,9.0,8.2,28.0,0.055,52,63,157,90,33,132,13,50,52,66,102,28,52,155,180,170,179,78
203459,Allen Crabbe,Allen,1610612757,POR,24.0,11,5,6,0.455,27.5,110.3,2.5,0.086,0.135,0.6,0.175,0.1,0.045,9.0,8.3,8.5,26.5,0.011,52,63,157,90,69,167,99,155,155,75,98,137,135,155,167,176,173,162
2405,Amar'e Stoudemire,Amar'e,1610612748,MIA,33.0,9,4,5,0.444,9.1,105.7,1.1,0.127,0.182,0.6,0.417,0.3,0.5,3.0,2.7,1.1,8.9,0.017,84,75,142,99,157,127,155,98,104,90,11,79,16,62,72,33,71,152
101161,Amir Johnson,Amir,1610612738,BOS,29.0,6,2,4,0.333,22.3,100.7,5.3,0.222,0.327,0.2,0.063,1.3,0.421,7.3,6.2,6.3,21.0,0.075,109,122,62,135,96,72,24,23,24,156,161,13,33,133,129,135,134,52
2760,Anderson Varejao,Anderson,1610612744,GSW,33.0,17,11,6,0.647,5.5,100.0,0.5,0.103,0.173,0.1,0.154,0.1,0.286,1.5,1.2,1.7,5.8,0.02,34,19,157,23,181,66,183,136,112,167,113,128,56,28,33,47,44,145
203083,Andre Drummond,Andre,1610612765,DET,22.0,4,0,4,0.0,32.9,113.8,6.0,0.19,0.279,0.3,0.063,1.5,0.545,10.0,7.3,7.3,20.5,-0.023,158,179,62,179,43,183,18,39,45,138,161,8,15,168,145,152,131,190
2738,Andre Iguodala,Andre,1610612744,GSW,32.0,24,15,9,0.625,32.0,106.0,2.9,0.087,0.141,1.2,0.213,0.4,0.132,11.2,10.0,10.8,28.3,0.057,1,7,201,24,49,128,76,154,150,29,77,70,101,189,189,199,181,76
1889,Andre Miller,Andre,1610612759,SAS,40.0,5,3,2,0.6,7.0,110.3,0.6,0.1,0.125,0.0,0.0,0.0,0.0,2.4,1.4,3.0,5.6,0.003,129,92,11,41,173,168,181,138,161,172,172,143,143,51,37,73,42,167
203460,Andre Roberson,Andre,1610612760,OKC,24.0,18,11,7,0.611,26.2,103.1,4.2,0.157,0.221,1.3,0.28,1.1,0.322,6.6,5.2,7.3,21.2,0.071,25,19,184,31,78,103,38,66,75,25,40,21,49,122,110,153,138,54
101106,Andrew Bogut,Andrew,1610612744,GSW,31.0,22,15,7,0.682,16.6,99.5,3.5,0.174,0.29,0.6,0.23,1.6,0.547,4.9,6.0,4.3,12.9,0.063,9,7,184,18,120,62,57,52,39,75,68,7,14,90,123,103,95,67
202726,Andrew Goudelock,Andrew,1610612745,HOU,27.0,2,0,2,0.0,5.7,84.0,1.0,0.133,0.182,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,0.052,197,179,11,179,179,16,157,90,104,172,172,143,143,125,26,1,11,82
201627,Anthony Morrow,Anthony,1610612760,OKC,30.0,14,8,6,0.571,5.4,99.4,0.1,0.022,0.034,0.1,0.143,0.0,0.0,3.1,1.7,1.5,5.6,0.022,39,41,157,56,182,61,204,204,204,168,122,143,143,65,50,40,41,141
201229,Anthony Tolliver,Anthony,1610612765,DET,31.0,3,0,3,0.0,8.7,122.9,1.0,0.143,0.167,0.0,0.0,0.3,0.5,3.0,0.0,2.7,8.0,-0.032,190,179,37,179,159,203,157,79,122,172,172,79,16,62,1,70,63,194
203382,Aron Baynes,Aron,1610612765,DET,29.0,4,0,4,0.0,11.0,129.1,1.3,0.114,0.172,0.0,0.0,0.0,0.0,5.5,4.3,2.5,11.0,-0.066,158,179,62,179,144,212,145,115,113,172,172,143,143,100,94,65,85,204
203085,Austin Rivers,Austin,1610612746,LAC,23.0,6,2,4,0.333,24.0,106.9,2.0,0.076,0.115,0.5,0.143,0.0,0.0,4.2,7.7,7.8,18.0,0.035,109,122,62,135,88,140,113,174,172,93,122,143,143,79,158,167,117,118
202340,Avery Bradley,Avery,1610612738,BOS,25.0,1,0,1,0.0,33.2,104.3,1.0,0.026,0.036,1.0,0.333,1.0,0.25,9.0,13.0,9.0,40.0,0.079,212,179,4,179,40,113,157,203,203,36,24,22,60,155,214,183,215,47
202687,Bismack Biyombo,Bismack,1610612761,TOR,23.0,20,10,10,0.5,25.3,106.1,6.7,0.28,0.417,0.4,0.11,1.4,0.659,7.7,7.0,5.6,19.0,0.044,16,29,208,60,81,130,11,9,6,114,140,12,8,136,134,121,123,102
201933,Blake Griffin,Blake,1610612746,LAC,27.0,4,2,2,0.5,31.7,99.6,7.0,0.185,0.295,0.8,0.143,0.5,0.125,6.5,8.3,8.5,25.5,0.12,158,122,11,60,50,64,9,49,37,61,122,56,102,117,166,177,167,14
1626246,Boban Marjanović,Boban,1610612759,SAS,27.0,7,4,3,0.571,6.0,111.1,1.4,0.278,0.37,0.0,0.0,0.3,0.667,1.7,1.4,1.6,4.0,0.001,92,75,37,56,175,170,138,10,12,172,172,88,7,37,38,44,35,170
2564,Boris Diaw,Boris,1610612759,SAS,34.0,9,6,3,0.667,17.6,95.1,1.9,0.109,0.17,0.2,0.059,0.4,0.211,5.1,4.7,5.6,14.9,0.092,84,51,37,19,115,36,120,123,121,147,165,65,69,94,101,120,106,30
201575,Brandon Rush,Brandon,1610612744,GSW,30.0,14,8,6,0.571,7.9,100.9,1.6,0.189,0.315,0.1,0.111,0.1,0.167,2.6,2.0,2.0,6.9,0.027,39,41,157,56,170,75,128,45,27,162,138,123,84,56,58,53,53,133
