group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,203914,Gary Harris,Gary,1610612743,DEN,25.0,5,4,1,0.8,2.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,28,20,11,13,65,69,1,57,21,1,16,48,39,51,32,40,1,13,1,42,43,39,57,DEN
Players,200794,Paul Millsap,Paul,1610612743,DEN,35.0,6,1,5,0.167,3.1,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,21,51,115,94,59,1,69,15,21,44,16,24,39,14,32,1,37,13,53,1,43,43,48,DEN
Players,1628408,PJ Dozier,PJ,1610612743,DEN,23.0,3,2,1,0.667,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,61,38,11,27,55,69,69,57,21,44,16,48,39,51,32,40,37,13,53,42,69,89,69,DEN
Players,203999,Nikola Jokić,Nikola,1610612743,DEN,25.0,11,6,5,0.545,3.3,0.625,0.375,0.4,0.0,0.4,0.0,0.2,0.2,0.4,0.5,0.5,1.0,0.0,0.7,0.3,10,16,0.625,9,7,115,43,52,36,51,37,21,25,16,42,28,29,21,32,1,13,32,37,3,7,18,DEN
Players,1627750,Jamal Murray,Jamal,1610612743,DEN,23.0,11,6,5,0.545,3.5,0.593,0.407,0.359,0.256,0.615,0.0,0.026,0.282,0.103,0.0,1.0,0.125,0.875,0.067,0.933,15,27,0.556,9,7,115,43,49,41,48,45,8,15,16,47,20,48,32,1,36,8,52,17,1,1,23,DEN
Players,1629008,Michael Porter Jr.,Michael,1610612743,DEN,22.0,6,4,2,0.667,1.8,0.0,1.0,0.0,0.0,0.429,0.0,0.571,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,21,20,59,27,90,69,1,57,21,23,16,8,39,51,32,40,1,13,1,42,43,55,28,DEN
Players,203486,Mason Plumlee,Mason,1610612743,DEN,30.0,3,1,2,0.333,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,61,51,59,73,114,69,69,57,21,44,16,48,39,51,32,40,37,13,53,42,69,89,69,DEN
Players,203584,Troy Daniels,Troy,1610612743,DEN,28.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,97,95,11,95,119,69,69,57,21,44,16,48,39,51,32,40,37,13,53,42,69,89,69,DEN
Players,1628470,Torrey Craig,Torrey,1610612743,DEN,29.0,6,4,2,0.667,2.2,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,21,20,59,27,82,32,55,1,21,44,16,48,39,1,1,40,37,13,1,42,43,43,48,DEN
Players,203924,Jerami Grant,Jerami,1610612743,DEN,26.0,10,5,5,0.5,3.8,0.6,0.4,0.25,0.0,0.375,0.25,0.375,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,2,10,0.2,12,17,115,45,39,39,49,50,21,26,7,17,39,40,1,40,1,13,1,42,27,19,62,DEN
Players,1628420,Monté Morris,Monté,1610612743,DEN,25.0,5,2,3,0.4,2.5,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,28,38,76,67,68,69,1,57,21,16,16,14,6,51,32,40,1,13,1,42,43,55,28,DEN
