TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612738,Boston Celtics,11,6,5,0.545,533.0,36.4,82.2,0.442,14.0,39.0,0.36,17.9,22.4,0.799,10.7,32.0,42.7,19.8,13.1,6.7,5.3,3.6,19.4,19.9,104.7,5.5,7,6,10,6,7,12,14,12,3,3,6,8,8,5,10,9,8,13,6,11,6,3,6,10,10,3
1610612739,Cleveland Cavaliers,9,5,4,0.556,432.0,40.9,87.8,0.466,14.9,41.0,0.363,22.8,27.9,0.817,12.3,32.3,44.7,22.9,12.1,8.9,3.6,5.3,18.6,22.0,119.4,11.7,8,7,1,4,8,3,2,3,1,1,5,1,2,3,2,6,3,7,4,3,14,11,3,2,1,1
1610612743,Denver Nuggets,14,7,7,0.5,682.0,38.0,85.2,0.446,11.7,33.7,0.347,17.7,23.2,0.764,12.1,33.6,45.7,22.3,15.6,7.5,4.2,6.3,19.6,20.8,105.4,-4.8,5,5,13,7,5,8,8,10,11,10,11,9,7,10,3,2,2,8,12,8,11,15,7,8,9,11
1610612765,Detroit Pistons,6,2,4,0.333,288.0,37.2,82.7,0.45,10.2,31.3,0.324,22.2,27.8,0.796,11.0,32.8,43.8,20.0,16.5,7.2,6.3,5.7,22.8,21.8,106.7,-1.3,11,11,1,11,11,9,12,8,15,13,14,2,3,6,9,4,5,12,15,10,3,14,15,3,8,9
1610612744,Golden State Warriors,12,5,7,0.417,576.0,36.8,85.5,0.431,13.7,38.8,0.353,15.8,20.5,0.768,12.1,28.3,40.3,23.3,14.4,8.9,3.9,5.3,21.2,19.3,103.1,-3.0,6,7,13,10,6,10,6,14,5,5,8,13,13,9,4,15,11,6,10,2,12,10,12,11,12,10
1610612745,Houston Rockets,7,3,4,0.429,336.0,36.7,82.3,0.446,10.6,28.3,0.374,20.0,28.6,0.7,13.4,33.4,46.9,19.6,13.6,7.9,5.1,4.9,17.7,21.4,104.0,0.0,9,9,1,8,10,11,13,9,13,16,3,4,1,14,1,3,1,15,7,5,7,9,2,5,11,7
1610612754,Indiana Pacers,21,14,7,0.667,1018.0,41.1,83.8,0.49,13.1,33.3,0.392,19.1,24.2,0.791,7.7,32.1,39.7,26.8,14.0,7.7,5.7,4.5,23.3,21.4,114.3,2.0,1,2,13,2,1,2,10,1,8,11,1,6,6,7,16,7,13,1,9,7,4,6,16,6,3,5
1610612746,LA Clippers,7,3,4,0.429,341.0,40.5,83.3,0.486,11.8,32.5,0.364,13.8,19.3,0.715,9.9,29.0,38.9,25.6,11.8,7.9,7.0,3.8,19.0,18.0,106.7,0.6,9,9,1,8,9,4,11,2,10,12,4,15,15,13,14,13,15,2,2,4,1,4,4,14,7,6
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,34.6,78.8,0.439,13.6,38.8,0.351,17.6,21.2,0.83,9.6,29.4,39.0,21.2,14.6,5.0,5.0,3.6,21.0,20.8,100.4,-7.0,12,12,1,12,13,16,16,13,6,4,9,10,11,2,15,12,14,10,11,15,8,2,11,9,14,12
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,36.0,86.8,0.415,10.5,34.5,0.304,18.0,20.5,0.878,10.3,34.0,44.3,20.5,19.3,5.8,6.5,6.8,20.8,18.8,100.5,-19.5,15,15,1,15,15,14,3,16,14,9,15,7,13,1,11,1,4,11,16,14,2,16,9,13,13,15
