TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612738,Boston Celtics,11,6,5,0.545,533.0,108.1,32.0,0.669,6.7,5.3,14.9,15.5,11.2,42.0,7,6,10,6,7,2,9,13,11,6,6,13,4,6
1610612739,Cleveland Cavaliers,9,5,4,0.556,432.0,110.7,32.3,0.764,8.9,3.6,14.3,11.8,12.3,44.0,8,7,1,4,8,5,6,2,3,14,5,2,7,8
1610612743,Denver Nuggets,14,7,7,0.5,682.0,114.8,33.6,0.721,7.5,4.2,19.4,13.3,17.6,51.1,5,5,13,7,5,10,2,3,8,11,14,4,15,15
1610612765,Detroit Pistons,6,2,4,0.333,288.0,109.8,32.8,0.699,7.2,6.3,17.2,16.8,15.0,46.7,11,11,1,11,11,3,4,6,10,3,10,15,13,10
1610612744,Golden State Warriors,12,5,7,0.417,576.0,112.0,28.3,0.654,8.9,3.9,17.7,14.0,11.7,49.5,6,7,13,10,6,7,15,15,2,12,11,7,5,12
1610612745,Houston Rockets,7,3,4,0.429,336.0,111.7,33.4,0.708,7.9,5.1,15.6,13.9,12.4,36.3,9,9,1,8,10,6,3,5,5,7,8,6,8,1
1610612754,Indiana Pacers,21,14,7,0.667,1018.0,113.9,32.1,0.681,7.7,5.7,14.0,15.5,9.5,47.1,1,2,13,2,1,9,7,11,7,4,4,11,1,11
1610612746,LA Clippers,7,3,4,0.429,341.0,115.3,29.0,0.662,7.9,7.0,13.1,15.5,13.8,49.5,9,9,1,8,9,11,13,14,4,1,2,12,10,13
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,116.7,29.4,0.635,5.0,5.0,18.8,18.8,16.0,50.0,12,12,1,12,13,12,12,16,15,8,13,16,14,14
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,117.4,34.0,0.708,5.8,6.5,26.3,13.8,19.8,52.0,15,15,1,15,15,13,1,4,14,2,16,5,16,16
1610612748,Miami Heat,4,0,4,0.0,192.0,136.2,27.3,0.684,4.5,3.0,19.8,16.8,13.0,45.5,15,15,1,15,15,16,16,10,16,16,15,14,9,9
1610612749,Milwaukee Bucks,5,1,4,0.2,245.0,118.0,32.5,0.778,5.9,3.5,13.1,9.2,14.7,41.5,12,12,1,12,12,15,5,1,13,15,3,1,11,5
1610612750,Minnesota Timberwolves,15,9,6,0.6,720.0,110.5,30.5,0.694,7.3,4.7,16.2,14.1,10.7,43.1,4,4,11,3,4,4,11,9,9,9,9,8,3,7
1610612752,New York Knicks,18,10,8,0.556,874.0,113.2,30.5,0.695,7.8,4.6,18.1,15.4,15.0,41.1,3,3,16,4,3,8,10,8,6,10,12,10,12,4
1610612760,Oklahoma City Thunder,21,15,6,0.714,1013.0,105.9,32.0,0.673,10.9,5.6,13.0,14.8,9.8,40.6,1,1,11,1,2,1,8,12,1,5,1,9,2,3
1610612753,Orlando Magic,5,1,4,0.2,240.0,117.4,28.4,0.698,6.4,3.8,15.4,12.6,11.8,40.0,12,12,1,12,13,14,14,7,12,13,7,3,6,2
