season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612758,SAC,Sacramento Kings,22101229,2022-04-10,SAC @ PHX,W,48.0,40,76,0.526,14,26,0.538,22,30,0.733,2,38,40,26,15.0,9,7,7,18,25,116,7.0,1,1,1,1,117,1247,2367,308,686,2234,37,405,266,1644,2447,499,1766,830,1475,592,323,1930,724,172,768,783,1,2021,2022,False,PHX,SAC,APR
2021-22,1610612758,SAC,Sacramento Kings,22101212,2022-04-09,SAC @ LAC,L,48.0,38,86,0.442,7,28,0.25,15,24,0.625,7,35,42,24,13.0,12,2,3,16,22,98,-19.0,1,1231,1231,1231,117,1603,1400,1542,2241,2085,2186,1413,824,2271,1851,951,1479,1207,949,129,2043,419,376,570,2029,2204,1,2021,2022,False,LAC,SAC,APR
2021-22,1610612758,SAC,Sacramento Kings,22101188,2022-04-05,SAC vs. NOP,L,48.0,39,76,0.513,11,30,0.367,20,22,0.909,3,31,34,28,15.0,4,3,2,20,20,109,-14.0,1,1231,1231,1231,117,1426,2367,456,1427,1865,1013,654,1079,218,2417,1670,2322,523,1475,2166,1631,179,1233,994,1309,2022,1,2021,2022,True,SAC,NOP,APR
2021-22,1610612758,SAC,Sacramento Kings,22101176,2022-04-03,SAC vs. GSW,L,48.0,31,81,0.383,7,33,0.212,21,24,0.875,6,29,35,19,13.0,5,1,8,15,28,90,-19.0,1,1231,1231,1231,117,2360,2061,2282,2241,1454,2366,518,824,392,2077,1984,2270,2089,949,1895,2283,2139,234,46,2329,2204,1,2021,2022,True,SAC,GSW,APR
2021-22,1610612758,SAC,Sacramento Kings,22101154,2022-04-01,SAC @ HOU,W,48.0,42,81,0.519,12,28,0.429,26,34,0.765,8,39,47,29,13.0,6,11,7,19,25,122,5.0,1,1,1,1,117,862,2061,384,1139,2085,423,122,105,1356,1616,396,762,405,949,1551,20,1930,960,172,429,922,1,2021,2022,False,HOU,SAC,APR
2021-22,1610612758,SAC,Sacramento Kings,22101142,2022-03-30,SAC @ HOU,W,48.0,44,95,0.463,7,26,0.269,26,36,0.722,13,31,44,21,9.0,7,10,4,21,34,121,3.0,1,1,1,1,117,555,358,1197,2241,2234,2080,122,59,1717,481,1670,1190,1782,167,1188,45,831,1468,1,472,1064,1,2021,2022,False,HOU,SAC,MAR
2021-22,1610612758,SAC,Sacramento Kings,22101125,2022-03-28,SAC @ MIA,L,48.0,37,81,0.457,12,35,0.343,14,18,0.778,5,27,32,21,14.0,6,2,1,12,20,100,-23.0,1,1231,1231,1231,117,1763,2061,1289,1139,1150,1324,1581,1647,1215,2239,2210,2390,1782,1226,1551,2043,37,35,994,1935,2292,1,2021,2022,False,MIA,SAC,MAR
2021-22,1610612758,SAC,Sacramento Kings,22101108,2022-03-26,SAC @ ORL,W,53.0,42,98,0.429,11,36,0.306,19,24,0.792,18,41,59,24,14.0,4,4,3,12,20,114,4.0,1,1,1,1,15,862,172,1743,1427,1006,1746,793,824,1106,71,213,43,1207,1226,2166,1206,419,35,994,918,991,1,2021,2022,False,ORL,SAC,MAR
2021-22,1610612758,SAC,Sacramento Kings,22101086,2022-03-23,SAC @ IND,W,48.0,43,82,0.524,12,37,0.324,12,17,0.706,4,32,36,26,17.0,7,3,3,10,17,110,1.0,1,1,1,1,117,688,1938,324,1139,872,1524,1908,1782,1851,2357,1494,2206,830,1899,1188,1631,419,8,1738,1226,1191,1,2021,2022,False,IND,SAC,MAR
2021-22,1610612758,SAC,Sacramento Kings,22101066,2022-03-20,SAC vs. PHX,L,53.0,39,91,0.429,16,34,0.471,30,36,0.833,9,33,42,27,15.0,12,2,5,21,30,124,-3.0,1,1231,1231,1231,15,1426,720,1743,348,1289,204,38,59,704,1388,1307,1479,670,1475,129,2043,1256,1468,17,328,1321,1,2021,2022,True,SAC,PHX,MAR
