TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,72,41,31,0.569,3481.0,112.1,34.8,0.742,6.9,4.7,15.8,13.1,11.7,48.4,1,11,11,11,11,18,12,9,23,18,10,16,9,20
1610612738,Boston Celtics,72,36,36,0.5,3476.0,111.8,33.4,0.737,7.7,5.3,15.7,13.1,11.8,44.0,1,16,16,16,16,13,21,13,13,6,9,19,11,5
1610612751,Brooklyn Nets,72,48,24,0.667,3481.0,113.1,35.3,0.726,6.7,5.2,16.0,15.2,12.0,47.4,1,4,4,4,11,22,5,23,27,7,14,29,15,17
1610612766,Charlotte Hornets,72,33,39,0.458,3471.0,112.0,33.0,0.722,7.8,4.8,16.9,13.1,13.1,47.0,1,19,19,19,19,16,25,26,10,16,19,20,21,11
1610612741,Chicago Bulls,72,31,41,0.431,3476.0,111.5,35.1,0.767,6.7,4.2,17.7,11.5,11.7,48.6,1,21,21,21,16,12,8,1,28,27,27,4,8,21
1610612739,Cleveland Cavaliers,72,22,50,0.306,3486.0,113.5,32.0,0.729,7.7,4.5,17.7,12.0,12.8,50.2,1,26,26,26,6,25,29,21,12,20,28,8,19,27
1610612742,Dallas Mavericks,72,42,30,0.583,3461.0,112.3,34.2,0.734,6.2,4.3,14.6,13.1,12.4,45.2,1,8,8,8,24,21,17,17,30,25,3,15,17,7
1610612743,Denver Nuggets,72,47,25,0.653,3496.0,111.5,33.5,0.751,8.0,4.4,15.4,11.1,13.2,44.6,1,5,5,5,1,11,20,6,8,21,6,1,22,6
1610612765,Detroit Pistons,72,20,52,0.278,3486.0,112.2,32.8,0.725,7.3,5.1,17.2,13.3,11.5,50.9,1,29,29,29,6,19,26,24,17,9,23,21,5,28
1610612744,Golden State Warriors,72,39,33,0.542,3461.0,109.4,35.0,0.727,8.1,4.7,17.5,14.2,13.2,47.2,1,14,14,14,24,5,10,22,6,17,26,27,23,14
1610612745,Houston Rockets,72,17,55,0.236,3461.0,114.4,33.2,0.723,7.6,5.0,17.5,13.1,14.7,49.9,1,30,30,30,24,27,24,25,14,14,25,17,30,26
1610612754,Indiana Pacers,72,34,38,0.472,3491.0,111.9,33.3,0.701,8.4,6.3,15.9,15.2,13.5,53.3,1,17,17,17,4,14,22,30,5,1,12,30,24,29
1610612746,LA Clippers,72,47,25,0.653,3456.0,110.6,34.7,0.754,7.1,4.1,15.4,11.8,11.9,47.2,1,5,5,5,30,8,13,5,20,28,7,6,13,15
1610612747,Los Angeles Lakers,72,42,30,0.583,3491.0,106.8,34.2,0.748,7.7,5.3,16.4,11.2,12.1,47.7,1,8,8,8,4,1,15,7,11,5,15,2,16,18
1610612763,Memphis Grizzlies,72,38,34,0.528,3481.0,110.5,35.1,0.736,9.0,5.0,16.5,12.3,13.6,47.1,1,15,15,15,11,7,9,15,1,13,16,12,25,13
1610612748,Miami Heat,72,40,32,0.556,3476.0,110.7,33.3,0.733,7.9,3.9,16.6,12.2,10.3,41.0,1,13,13,13,16,10,23,19,9,30,17,10,1,1
1610612749,Milwaukee Bucks,72,46,26,0.639,3466.0,110.7,37.7,0.755,8.1,4.6,15.9,13.0,10.6,43.0,1,7,7,7,22,9,1,4,7,19,13,14,4,3
1610612750,Minnesota Timberwolves,72,23,49,0.319,3481.0,114.5,32.8,0.717,8.7,5.5,16.7,14.4,13.9,49.4,1,25,25,25,11,28,27,27,3,3,18,28,27,24
1610612740,New Orleans Pelicans,72,31,41,0.431,3486.0,113.3,35.4,0.755,7.5,4.3,18.1,11.8,12.9,46.3,1,21,21,21,6,23,4,3,16,24,29,7,20,9
1610612752,New York Knicks,72,41,31,0.569,3486.0,107.8,35.2,0.738,7.0,5.0,14.8,12.1,10.4,43.4,1,11,11,11,6,4,7,12,21,11,5,9,2,4
1610612760,Oklahoma City Thunder,72,22,50,0.306,3471.0,113.4,35.5,0.742,7.0,4.4,19.9,13.4,11.5,49.3,1,26,26,26,19,24,3,10,22,23,30,22,6,23
1610612753,Orlando Magic,72,21,51,0.292,3466.0,113.9,35.0,0.744,6.9,4.4,15.8,11.7,14.1,47.1,1,28,28,28,22,26,11,8,26,22,11,5,28,12
1610612755,Philadelphia 76ers,72,49,23,0.681,3486.0,107.0,34.7,0.737,9.0,6.2,17.0,11.5,14.2,45.6,1,3,3,3,6,2,14,14,2,2,22,3,29,8
1610612756,Phoenix Suns,72,51,21,0.708,3496.0,110.4,33.8,0.741,7.1,4.3,14.6,12.3,11.8,46.9,1,2,2,2,1,6,19,11,19,26,4,11,12,10
1610612757,Portland Trail Blazers,72,42,30,0.583,3461.0,115.3,33.9,0.731,6.9,5.0,14.1,13.8,13.6,47.2,1,8,8,8,24,29,18,20,25,10,2,24,26,16
1610612758,Sacramento Kings,72,31,41,0.431,3461.0,116.5,32.0,0.713,7.5,5.0,17.0,14.0,12.6,53.3,1,21,21,21,24,30,30,29,15,15,21,26,18,30
1610612759,San Antonio Spurs,72,33,39,0.458,3496.0,112.0,34.2,0.733,6.9,5.0,14.1,13.1,11.8,49.5,1,19,19,19,1,17,16,18,24,12,1,18,10,25
1610612761,Toronto Raptors,72,27,45,0.375,3461.0,112.0,32.1,0.716,8.6,5.4,15.6,13.9,11.6,42.8,1,24,24,24,24,15,28,28,4,4,8,25,7,2
1610612762,Utah Jazz,72,52,20,0.722,3471.0,107.5,37.5,0.757,6.6,5.1,16.9,12.3,12.0,48.8,1,1,1,1,19,3,2,2,29,8,20,13,14,22
1610612764,Washington Wizards,72,34,38,0.472,3481.0,112.3,35.3,0.736,7.3,4.1,17.4,13.6,10.6,47.8,1,17,17,17,11,20,6,16,18,29,24,23,3,19
