season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,48.0,0.691,0.309,0.202,0.333,0.543,0.183,0.067,0.295,0,0,0,0,117,29,605,2334,468,1416,536,2422,1534,1,2021,2022,True,BKN,IND,APR
2021-22,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,48.0,0.533,0.228,0.118,0.429,0.537,0.293,0.097,0.244,0,0,0,0,117,1196,1400,736,47,1320,1744,2154,871,1,2021,2022,True,BKN,CLE,APR
2021-22,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,48.0,0.516,0.194,0.139,0.302,0.464,0.434,0.11,0.214,0,0,0,0,117,1441,1790,1278,820,377,2391,1917,538,1,2021,2022,False,NYK,BKN,APR
2021-22,1610612751,BKN,Brooklyn Nets,22101180,2022-04-05,BKN vs. HOU,W,48.0,0.541,0.314,0.167,0.298,0.46,0.253,0.108,0.317,0,0,0,0,117,1080,561,1931,884,338,1308,1950,1791,1,2021,2022,True,BKN,HOU,APR
2021-22,1610612751,BKN,Brooklyn Nets,22101163,2022-04-02,BKN @ ATL,L,48.0,0.51,0.192,0.123,0.254,0.494,0.57,0.067,0.214,0,0,0,0,117,1546,1814,866,1464,707,2459,2422,538,1,2021,2022,False,ATL,BKN,APR
2021-22,1610612751,BKN,Brooklyn Nets,22101148,2022-03-31,BKN vs. MIL,L,53.0,0.557,0.165,0.142,0.13,0.517,0.382,0.202,0.302,0,0,0,0,15,866,2077,1384,2418,1038,2290,129,1621,1,2021,2022,True,BKN,MIL,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101133,2022-03-29,BKN vs. DET,W,48.0,0.651,0.447,0.184,0.286,0.566,0.131,0.137,0.308,0,0,0,0,117,98,56,2202,1025,1715,167,1205,1691,1,2021,2022,True,BKN,DET,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101120,2022-03-27,BKN vs. CHA,L,48.0,0.479,0.268,0.11,0.322,0.515,0.235,0.119,0.362,0,0,0,0,117,1917,961,532,611,1003,1121,1689,2185,1,2021,2022,True,BKN,CHA,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101111,2022-03-26,BKN @ MIA,W,48.0,0.536,0.313,0.172,0.277,0.507,0.347,0.242,0.267,0,0,0,0,117,1143,569,2016,1141,907,2110,11,1161,1,2021,2022,False,MIA,BKN,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101089,2022-03-23,BKN @ MEM,L,48.0,0.546,0.31,0.139,0.318,0.559,0.218,0.129,0.418,0,0,0,0,117,1000,593,1278,655,1623,935,1446,2385,1,2021,2022,False,MEM,BKN,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101075,2022-03-21,BKN vs. UTA,W,48.0,0.608,0.181,0.147,0.289,0.53,0.265,0.149,0.286,0,0,0,0,117,338,1943,1521,989,1230,1459,900,1404,1,2021,2022,True,BKN,UTA,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101048,2022-03-18,BKN vs. POR,W,48.0,0.649,0.429,0.212,0.4,0.568,0.25,0.14,0.37,0,0,0,0,117,110,77,2388,107,1749,1272,1113,2244,1,2021,2022,True,BKN,POR,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101036,2022-03-16,BKN vs. DAL,L,48.0,0.544,0.165,0.125,0.408,0.566,0.229,0.124,0.357,0,0,0,0,117,1034,2081,902,94,1722,1062,1590,2152,1,2021,2022,True,BKN,DAL,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101030,2022-03-15,BKN @ ORL,W,48.0,0.693,0.386,0.125,0.282,0.458,0.284,0.113,0.279,0,0,0,0,117,27,155,902,1086,318,1665,1862,1330,1,2021,2022,False,ORL,BKN,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22101012,2022-03-13,BKN vs. NYK,W,48.0,0.528,0.247,0.143,0.367,0.536,0.253,0.177,0.318,0,0,0,0,117,1263,1200,1385,235,1311,1325,346,1795,1,2021,2022,True,BKN,NYK,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22100993,2022-03-10,BKN @ PHI,W,48.0,0.659,0.187,0.12,0.244,0.398,0.323,0.2,0.439,0,0,0,0,117,71,1880,781,1573,33,1969,131,2436,1,2021,2022,False,PHI,BKN,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22100975,2022-03-08,BKN @ CHA,W,48.0,0.671,0.354,0.154,0.205,0.56,0.239,0.144,0.286,0,0,0,0,117,54,302,1660,1995,1628,1177,1018,1404,1,2021,2022,False,CHA,BKN,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22100960,2022-03-06,BKN @ BOS,L,48.0,0.573,0.225,0.158,0.333,0.584,0.458,0.1,0.239,0,0,0,0,117,650,1441,1755,468,1918,2414,2097,822,1,2021,2022,False,BOS,BKN,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22100941,2022-03-03,BKN vs. MIA,L,48.0,0.542,0.265,0.137,0.283,0.584,0.364,0.158,0.289,0,0,0,0,117,1062,991,1227,1073,1925,2203,707,1470,1,2021,2022,True,BKN,MIA,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22100928,2022-03-01,BKN @ TOR,L,48.0,0.56,0.226,0.128,0.209,0.494,0.256,0.135,0.38,0,0,0,0,117,834,1421,985,1959,729,1343,1247,2290,1,2021,2022,False,TOR,BKN,MAR
2021-22,1610612751,BKN,Brooklyn Nets,22100726,2022-02-28,BKN vs. TOR,L,48.0,0.453,0.279,0.23,0.389,0.606,0.222,0.129,0.396,0,0,0,0,117,2188,847,2433,135,2102,971,1446,2343,1,2021,2022,True,BKN,TOR,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100910,2022-02-26,BKN @ MIL,W,48.0,0.549,0.359,0.087,0.264,0.628,0.487,0.146,0.233,0,0,0,0,117,956,280,168,1314,2254,2437,975,749,1,2021,2022,False,MIL,BKN,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100890,2022-02-24,BKN vs. BOS,L,48.0,0.452,0.298,0.105,0.281,0.641,0.318,0.136,0.195,0,0,0,0,117,2199,676,429,1093,2321,1925,1237,344,1,2021,2022,True,BKN,BOS,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100464,2022-02-17,BKN vs. WAS,L,48.0,0.483,0.27,0.163,0.339,0.627,0.193,0.165,0.25,0,0,0,0,117,1873,943,1866,449,2246,651,542,920,1,2021,2022,True,BKN,WAS,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100877,2022-02-16,BKN @ NYK,W,48.0,0.495,0.235,0.095,0.39,0.529,0.212,0.105,0.224,0,0,0,0,117,1709,1337,264,132,1215,863,2006,641,1,2021,2022,False,NYK,BKN,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100859,2022-02-14,BKN vs. SAC,W,48.0,0.565,0.179,0.175,0.171,0.394,0.2,0.175,0.23,0,0,0,0,117,747,1959,2064,2266,25,721,387,708,1,2021,2022,True,BKN,SAC,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100851,2022-02-12,BKN @ MIA,L,48.0,0.516,0.237,0.081,0.196,0.561,0.354,0.15,0.283,0,0,0,0,117,1441,1312,106,2087,1639,2148,869,1376,1,2021,2022,False,MIA,BKN,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100832,2022-02-10,BKN @ WAS,L,48.0,0.524,0.333,0.105,0.304,0.571,0.212,0.126,0.256,0,0,0,0,117,1320,414,437,793,1783,863,1492,1036,1,2021,2022,False,WAS,BKN,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100817,2022-02-08,BKN vs. BOS,L,48.0,0.434,0.131,0.143,0.348,0.626,0.176,0.143,0.349,0,0,0,0,117,2302,2290,1385,366,2240,470,1036,2096,1,2021,2022,True,BKN,BOS,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100804,2022-02-06,BKN @ DEN,L,48.0,0.506,0.253,0.1,0.167,0.574,0.223,0.111,0.34,0,0,0,0,117,1580,1137,342,2285,1823,991,1888,2029,1,2021,2022,False,DEN,BKN,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100793,2022-02-04,BKN @ UTA,L,48.0,0.475,0.111,0.103,0.3,0.665,0.165,0.186,0.308,0,0,0,0,117,1971,2370,402,844,2398,371,243,1691,1,2021,2022,False,UTA,BKN,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100780,2022-02-02,BKN @ SAC,L,48.0,0.536,0.167,0.138,0.227,0.516,0.194,0.147,0.423,0,0,0,0,117,1152,2058,1261,1772,1014,665,929,2398,1,2021,2022,False,SAC,BKN,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100772,2022-02-01,BKN @ PHX,L,48.0,0.593,0.259,0.124,0.214,0.625,0.408,0.163,0.222,0,0,0,0,117,466,1054,872,1911,2229,2350,575,608,1,2021,2022,False,PHX,BKN,FEB
2021-22,1610612751,BKN,Brooklyn Nets,22100750,2022-01-29,BKN @ GSW,L,48.0,0.454,0.214,0.113,0.344,0.48,0.184,0.121,0.383,0,0,0,0,117,2177,1565,600,399,545,547,1627,2307,1,2021,2022,False,GSW,BKN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100453,2022-01-26,BKN vs. DEN,L,48.0,0.557,0.295,0.119,0.188,0.556,0.303,0.129,0.306,0,0,0,0,117,858,690,751,2157,1586,1815,1446,1677,1,2021,2022,True,BKN,DEN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100718,2022-01-25,BKN vs. LAL,L,48.0,0.46,0.25,0.2,0.4,0.539,0.112,0.105,0.191,0,0,0,0,117,2118,1155,2319,107,1362,94,2006,326,1,2021,2022,True,BKN,LAL,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100706,2022-01-23,BKN @ MIN,L,48.0,0.584,0.158,0.186,0.417,0.598,0.337,0.088,0.239,0,0,0,0,117,544,2135,2220,77,2045,2048,2273,822,1,2021,2022,False,MIN,BKN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100691,2022-01-21,BKN @ SAS,W,48.0,0.525,0.12,0.083,0.346,0.432,0.253,0.063,0.29,0,0,0,0,117,1301,2333,125,388,142,1309,2436,1473,1,2021,2022,False,SAS,BKN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100669,2022-01-19,BKN @ WAS,W,48.0,0.573,0.225,0.155,0.349,0.535,0.372,0.133,0.367,0,0,0,0,117,650,1441,1679,364,1289,2245,1331,2219,1,2021,2022,False,WAS,BKN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100657,2022-01-17,BKN @ CLE,L,48.0,0.566,0.217,0.144,0.214,0.586,0.259,0.163,0.3,0,0,0,0,117,732,1535,1444,1911,1938,1399,575,1591,1,2021,2022,False,CLE,BKN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100644,2022-01-15,BKN vs. NOP,W,48.0,0.619,0.202,0.165,0.289,0.511,0.276,0.124,0.275,0,0,0,0,117,259,1698,1903,989,954,1576,1569,1277,1,2021,2022,True,BKN,NOP,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100630,2022-01-13,BKN vs. OKC,L,48.0,0.454,0.224,0.125,0.424,0.626,0.198,0.113,0.311,0,0,0,0,117,2177,1454,902,58,2240,709,1835,1732,1,2021,2022,True,BKN,OKC,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100625,2022-01-12,BKN @ CHI,W,48.0,0.661,0.322,0.098,0.231,0.537,0.383,0.167,0.255,0,0,0,0,117,68,496,321,1724,1325,2293,505,1021,1,2021,2022,False,CHI,BKN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100486,2022-01-10,BKN @ POR,L,48.0,0.527,0.165,0.153,0.294,0.552,0.302,0.152,0.347,0,0,0,0,117,1276,2081,1642,928,1539,1808,834,2074,1,2021,2022,False,POR,BKN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100602,2022-01-09,BKN vs. SAS,W,53.0,0.52,0.224,0.195,0.321,0.491,0.168,0.13,0.266,0,0,0,0,15,1366,1454,2292,622,680,405,1400,1159,1,2021,2022,True,BKN,SAS,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100583,2022-01-07,BKN vs. MIL,L,48.0,0.489,0.217,0.113,0.32,0.542,0.219,0.113,0.364,0,0,0,0,117,1803,1527,600,633,1392,947,1835,2192,1,2021,2022,True,BKN,MIL,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100571,2022-01-05,BKN @ IND,W,48.0,0.599,0.337,0.119,0.256,0.579,0.341,0.17,0.244,0,0,0,0,117,409,400,751,1398,1868,2081,458,867,1,2021,2022,False,IND,BKN,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100554,2022-01-03,BKN vs. MEM,L,48.0,0.506,0.317,0.131,0.204,0.52,0.206,0.131,0.466,0,0,0,0,117,1558,537,1067,2018,1082,788,1360,2448,1,2021,2022,True,BKN,MEM,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100542,2022-01-01,BKN vs. LAC,L,48.0,0.49,0.258,0.144,0.339,0.57,0.36,0.106,0.18,0,0,0,0,117,1788,1082,1426,449,1773,2188,1998,247,1,2021,2022,True,BKN,LAC,JAN
2021-22,1610612751,BKN,Brooklyn Nets,22100525,2021-12-30,BKN vs. PHI,L,48.0,0.5,0.333,0.191,0.326,0.485,0.2,0.084,0.349,0,0,0,0,117,1621,414,2262,574,612,721,2315,2098,1,2021,2022,True,BKN,PHI,DEC
2021-22,1610612751,BKN,Brooklyn Nets,22100507,2021-12-27,BKN @ LAC,W,48.0,0.642,0.182,0.15,0.275,0.454,0.278,0.121,0.333,0,0,0,0,117,134,1926,1565,1166,274,1599,1627,1930,1,2021,2022,False,LAC,BKN,DEC
2021-22,1610612751,BKN,Brooklyn Nets,22100491,2021-12-25,BKN @ LAL,W,48.0,0.562,0.303,0.118,0.224,0.469,0.292,0.137,0.379,0,0,0,0,117,804,641,719,1807,420,1738,1205,2283,1,2021,2022,False,LAL,BKN,DEC
2021-22,1610612751,BKN,Brooklyn Nets,22100442,2021-12-18,BKN vs. ORL,L,48.0,0.426,0.078,0.158,0.349,0.468,0.138,0.157,0.327,0,0,0,0,117,2339,2440,1755,361,412,206,732,1911,1,2021,2022,True,BKN,ORL,DEC
2021-22,1610612751,BKN,Brooklyn Nets,22100429,2021-12-16,BKN vs. PHI,W,48.0,0.556,0.18,0.153,0.239,0.494,0.225,0.09,0.176,0,0,0,0,117,871,1948,1642,1629,726,1008,2249,216,1,2021,2022,True,BKN,PHI,DEC
2021-22,1610612751,BKN,Brooklyn Nets,22100413,2021-12-14,BKN vs. TOR,W,53.0,0.553,0.223,0.167,0.429,0.543,0.181,0.109,0.3,0,0,0,0,15,907,1471,1931,47,1409,526,1936,1591,1,2021,2022,True,BKN,TOR,DEC
2021-22,1610612751,BKN,Brooklyn Nets,22100399,2021-12-12,BKN @ DET,W,48.0,0.534,0.287,0.171,0.333,0.5,0.196,0.204,0.309,0,0,0,0,117,1174,771,2012,468,755,684,110,1704,1,2021,2022,False,DET,BKN,DEC
2021-22,1610612751,BKN,Brooklyn Nets,22100384,2021-12-10,BKN @ ATL,W,48.0,0.527,0.172,0.137,0.271,0.452,0.255,0.146,0.345,0,0,0,0,117,1285,2017,1243,1220,261,1339,975,2063,1,2021,2022,False,ATL,BKN,DEC
2021-22,1610612751,BKN,Brooklyn Nets,22100372,2021-12-08,BKN @ HOU,L,48.0,0.438,0.348,0.138,0.404,0.58,0.358,0.151,0.311,0,0,0,0,117,2284,345,1261,103,1882,2177,858,1732,1,2021,2022,False,HOU,BKN,DEC
