season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612756,PHX,Phoenix Suns,22001078,2021-05-16,PHX @ SAS,W,48.0,14.0,14.0,10.0,56.0,15.0,16.0,17.0,64.0,0,0,0,0,113,1324,792,1299,404,838,1501,1650,2004,1,2020,2021,False,SAS,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001065,2021-05-15,PHX @ SAS,W,48.0,26.0,10.0,32.0,58.0,11.0,8.0,16.0,48.0,0,0,0,0,113,114,1423,5,303,365,320,1538,1053,1,2020,2021,False,SAS,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001053,2021-05-13,PHX vs. POR,W,48.0,17.0,17.0,2.0,32.0,13.0,4.0,4.0,52.0,0,0,0,0,113,892,435,2092,2001,579,49,106,1399,1,2020,2021,True,PHX,POR,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001039,2021-05-11,PHX @ GSW,L,48.0,10.0,12.0,15.0,32.0,13.0,29.0,14.0,62.0,0,0,0,0,113,1797,1099,624,2001,579,2152,1291,1941,1,2020,2021,False,GSW,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001024,2021-05-09,PHX @ LAL,L,48.0,8.0,7.0,13.0,50.0,15.0,17.0,2.0,44.0,0,0,0,0,113,1973,1842,871,763,838,1612,18,742,1,2020,2021,False,LAL,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001009,2021-05-07,PHX vs. NYK,W,48.0,12.0,16.0,9.0,38.0,4.0,12.0,11.0,42.0,0,0,0,0,113,1583,550,1422,1721,18,923,863,585,1,2020,2021,True,PHX,NYK,MAY
2020-21,1610612756,PHX,Phoenix Suns,22000992,2021-05-05,PHX @ ATL,L,48.0,13.0,13.0,9.0,36.0,17.0,15.0,9.0,60.0,0,0,0,0,113,1453,944,1422,1823,1132,1370,614,1859,1,2020,2021,False,ATL,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22000983,2021-05-04,PHX @ CLE,W,53.0,23.0,15.0,21.0,70.0,12.0,15.0,12.0,54.0,0,0,0,0,13,288,661,183,36,475,1370,1002,1537,1,2020,2021,False,CLE,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22000972,2021-05-02,PHX @ OKC,W,48.0,19.0,12.0,7.0,44.0,15.0,18.0,7.0,58.0,0,0,0,0,113,626,1099,1668,1255,838,1727,377,1758,1,2020,2021,False,OKC,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22000955,2021-04-30,PHX vs. UTA,W,48.0,28.0,17.0,5.0,54.0,10.0,8.0,7.0,34.0,0,0,0,0,113,66,435,1888,517,271,320,377,161,1,2020,2021,True,PHX,UTA,APR
