season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612756,PHX,Phoenix Suns,42000406,2021-07-20,PHX @ MIL,L,48.0,0.709,0.291,0.653,0.204,0.184,0.112,0.163,0.163,0.449,0.313,0.688,0.667,0.333,0.368,0.632,0,0,0,0,7,13,158,12,15,163,63,82,41,51,152,19,118,39,167,4,1,2020,2021,False,MIL,PHX,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000405,2021-07-17,PHX vs. MIL,L,48.0,0.782,0.218,0.588,0.151,0.328,0.101,0.084,0.143,0.437,0.4,0.6,0.692,0.308,0.479,0.521,0,0,0,0,7,2,169,31,30,91,82,159,64,61,118,52,117,54,129,42,1,2020,2021,True,PHX,MIL,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000404,2021-07-14,PHX @ MIL,L,48.0,0.705,0.295,0.641,0.252,0.204,0.0,0.155,0.049,0.388,0.333,0.667,1.0,0.0,0.45,0.55,0,0,0,0,7,14,157,16,2,152,167,90,159,90,140,24,1,155,139,31,1,2020,2021,False,MIL,PHX,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000403,2021-07-11,PHX @ MIL,L,48.0,0.627,0.373,0.62,0.22,0.27,0.06,0.11,0.1,0.4,0.452,0.548,0.778,0.222,0.525,0.475,0,0,0,0,7,69,101,22,6,129,136,136,119,79,96,73,81,86,104,65,1,2020,2021,False,MIL,PHX,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000402,2021-07-08,PHX vs. MIL,W,48.0,0.545,0.455,0.39,0.153,0.508,0.059,0.102,0.127,0.237,0.435,0.565,0.8,0.2,0.605,0.395,0,0,0,0,7,134,37,144,28,8,138,144,85,167,105,66,71,94,44,122,1,2020,2021,True,PHX,MIL,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000401,2021-07-06,PHX vs. MIL,W,48.0,0.614,0.386,0.508,0.136,0.28,0.169,0.212,0.136,0.373,0.333,0.667,0.727,0.273,0.439,0.561,0,0,0,0,7,80,91,89,43,123,11,27,70,106,140,24,107,63,144,26,1,2020,2021,True,PHX,MIL,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000316,2021-06-30,PHX @ LAC,W,48.0,0.67,0.33,0.554,0.138,0.392,0.046,0.054,0.131,0.415,0.472,0.528,0.588,0.412,0.509,0.491,0,0,0,0,7,36,135,52,39,50,146,165,78,72,80,91,145,26,115,56,1,2020,2021,False,LAC,PHX,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000315,2021-06-28,PHX vs. LAC,L,48.0,0.69,0.31,0.569,0.255,0.265,0.078,0.167,0.176,0.314,0.483,0.517,0.889,0.111,0.579,0.421,0,0,0,0,7,20,151,42,1,131,111,76,29,136,69,101,30,138,71,98,1,2020,2021,True,PHX,LAC,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000314,2021-06-26,PHX @ LAC,W,48.0,0.767,0.233,0.643,0.143,0.143,0.071,0.214,0.179,0.5,0.444,0.556,1.0,0.0,0.516,0.484,0,0,0,0,7,4,167,14,36,168,118,26,26,19,102,69,1,155,111,60,1,2020,2021,False,LAC,PHX,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000313,2021-06-24,PHX @ LAC,L,48.0,0.644,0.356,0.543,0.087,0.326,0.109,0.13,0.196,0.457,0.64,0.36,0.8,0.2,0.686,0.314,0,0,0,0,7,55,116,63,104,92,67,116,17,46,3,167,71,94,8,162,1,2020,2021,False,LAC,PHX,JUN
