season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612756,PHX,Phoenix Suns,42000406,2021-07-20,PHX @ MIL,L,48.0,16.0,5.0,11.0,44.0,10.0,14.0,11.0,50.0,0,0,0,0,7,57,153,77,67,38,100,84,122,1,2020,2021,False,MIL,PHX,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000405,2021-07-17,PHX vs. MIL,L,48.0,17.0,14.0,12.0,52.0,16.0,12.0,21.0,46.0,0,0,0,0,7,46,61,58,33,102,79,164,105,1,2020,2021,True,PHX,MIL,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000404,2021-07-14,PHX @ MIL,L,48.0,5.0,7.0,0.0,40.0,24.0,19.0,15.0,48.0,0,0,0,0,7,158,137,167,102,158,137,128,112,1,2020,2021,False,MIL,PHX,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000403,2021-07-11,PHX @ MIL,L,48.0,10.0,2.0,6.0,40.0,17.0,20.0,16.0,54.0,0,0,0,0,7,125,166,134,102,115,147,136,139,1,2020,2021,False,MIL,PHX,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000402,2021-07-08,PHX vs. MIL,W,48.0,15.0,19.0,7.0,28.0,16.0,23.0,17.0,54.0,0,0,0,0,7,70,25,123,164,102,159,145,139,1,2020,2021,True,PHX,MIL,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000401,2021-07-06,PHX vs. MIL,W,48.0,16.0,7.0,20.0,44.0,10.0,3.0,17.0,42.0,0,0,0,0,7,57,137,8,67,38,6,145,70,1,2020,2021,True,PHX,MIL,JUL
2020-21,1610612756,PHX,Phoenix Suns,42000316,2021-06-30,PHX @ LAC,W,48.0,17.0,19.0,6.0,54.0,5.0,10.0,7.0,34.0,0,0,0,0,7,46,25,134,24,8,52,38,29,1,2020,2021,False,LAC,PHX,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000315,2021-06-28,PHX vs. LAC,L,48.0,18.0,4.0,8.0,32.0,23.0,2.0,19.0,58.0,0,0,0,0,7,34,161,113,143,155,2,154,151,1,2020,2021,True,PHX,LAC,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000314,2021-06-26,PHX @ LAC,W,48.0,15.0,13.0,6.0,42.0,13.0,7.0,7.0,36.0,0,0,0,0,7,70,72,134,82,72,25,38,38,1,2020,2021,False,LAC,PHX,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000313,2021-06-24,PHX @ LAC,L,48.0,18.0,13.0,10.0,42.0,17.0,12.0,13.0,40.0,0,0,0,0,7,34,72,88,82,115,79,114,59,1,2020,2021,False,LAC,PHX,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000312,2021-06-22,PHX vs. LAC,W,48.0,17.0,10.0,2.0,60.0,8.0,13.0,4.0,30.0,0,0,0,0,7,46,109,160,12,20,86,13,8,1,2020,2021,True,PHX,LAC,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000311,2021-06-20,PHX vs. LAC,W,48.0,15.0,6.0,16.0,54.0,9.0,7.0,4.0,34.0,0,0,0,0,7,70,147,27,24,28,25,13,29,1,2020,2021,True,PHX,LAC,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000234,2021-06-13,PHX @ DEN,W,48.0,13.0,8.0,10.0,48.0,21.0,13.0,20.0,54.0,0,0,0,0,7,91,128,88,50,147,86,157,139,1,2020,2021,False,DEN,PHX,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000233,2021-06-11,PHX @ DEN,W,48.0,20.0,14.0,12.0,42.0,6.0,21.0,2.0,42.0,0,0,0,0,7,25,61,58,82,14,153,5,70,1,2020,2021,False,DEN,PHX,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000232,2021-06-09,PHX vs. DEN,W,48.0,12.0,11.0,14.0,44.0,4.0,13.0,8.0,36.0,0,0,0,0,7,100,93,44,67,2,86,49,38,1,2020,2021,True,PHX,DEN,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000231,2021-06-07,PHX vs. DEN,W,48.0,18.0,7.0,13.0,48.0,12.0,8.0,7.0,52.0,0,0,0,0,7,34,137,47,50,56,35,38,129,1,2020,2021,True,PHX,DEN,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000156,2021-06-03,PHX @ LAL,W,48.0,11.0,6.0,13.0,26.0,12.0,27.0,12.0,56.0,0,0,0,0,7,116,147,47,168,56,170,95,148,1,2020,2021,False,LAL,PHX,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000155,2021-06-01,PHX vs. LAL,W,48.0,23.0,11.0,11.0,44.0,2.0,10.0,11.0,32.0,0,0,0,0,7,14,93,77,67,1,52,84,17,1,2020,2021,True,PHX,LAL,JUN
2020-21,1610612756,PHX,Phoenix Suns,42000154,2021-05-30,PHX @ LAL,W,48.0,19.0,8.0,16.0,44.0,12.0,7.0,13.0,36.0,0,0,0,0,7,29,128,27,67,56,25,114,38,1,2020,2021,False,LAL,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,42000153,2021-05-27,PHX @ LAL,L,48.0,24.0,10.0,18.0,38.0,17.0,20.0,13.0,58.0,0,0,0,0,7,9,109,18,113,115,147,114,151,1,2020,2021,False,LAL,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,42000152,2021-05-25,PHX vs. LAL,L,48.0,5.0,9.0,4.0,40.0,21.0,11.0,15.0,42.0,0,0,0,0,7,158,120,148,102,147,63,128,70,1,2020,2021,True,PHX,LAL,MAY
2020-21,1610612756,PHX,Phoenix Suns,42000151,2021-05-23,PHX vs. LAL,W,48.0,12.0,21.0,16.0,52.0,18.0,10.0,9.0,44.0,0,0,0,0,7,100,14,27,33,126,52,59,90,1,2020,2021,True,PHX,LAL,MAY
