season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612756,PHX,Phoenix Suns,22001078,2021-05-16,PHX @ SAS,W,48.0,53,104,0.51,13,35,0.371,4,4,1.0,10,38,48,36,8.0,7,5,5,13,8,123,2.0,1,1,1,1,113,24,35,472,857,956,991,2151,2158,1,847,473,545,22,104,1036,801,1024,85,2155,407,982,1,2020,2021,False,SAS,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001065,2021-05-15,PHX @ SAS,W,48.0,52,94,0.553,15,33,0.455,21,22,0.955,7,40,47,32,10.0,10,1,2,15,17,140,37.0,1,1,1,1,113,39,381,129,506,1213,315,459,940,67,1605,283,656,146,282,348,2021,141,247,1437,30,21,1,2020,2021,False,SAS,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001053,2021-05-13,PHX vs. POR,W,48.0,41,88,0.466,13,32,0.406,23,26,0.885,10,32,42,22,11.0,4,3,3,17,18,118,1.0,1,1,1,1,113,1001,1017,1080,857,1338,674,295,513,305,847,1363,1306,1454,440,1867,1499,332,553,1220,662,1035,1,2020,2021,True,PHX,POR,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001039,2021-05-11,PHX @ GSW,L,48.0,41,79,0.519,16,37,0.432,18,20,0.9,6,30,36,26,11.0,4,6,1,20,20,116,-6.0,1,1081,1081,1081,113,1001,1972,354,370,716,473,804,1178,217,1795,1647,1935,775,440,1867,490,24,1160,786,762,1373,1,2020,2021,False,GSW,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001024,2021-05-09,PHX @ LAL,L,48.0,39,73,0.534,11,25,0.44,21,25,0.84,3,29,32,23,15.0,8,6,3,29,21,110,-13.0,1,1081,1081,1081,113,1321,2140,242,1302,1954,417,459,595,615,2118,1773,2099,1276,1261,751,490,332,2130,610,1180,1740,1,2020,2021,False,LAL,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22001009,2021-05-07,PHX vs. NYK,W,48.0,43,92,0.467,18,41,0.439,24,25,0.96,7,38,45,26,7.0,5,3,4,17,25,128,23.0,1,1,1,1,113,710,559,1058,185,354,423,227,595,54,1605,473,919,775,47,1628,1499,663,553,150,212,125,1,2020,2021,True,PHX,NYK,MAY
2020-21,1610612756,PHX,Phoenix Suns,22000992,2021-05-05,PHX @ ATL,L,48.0,33,79,0.418,12,32,0.375,25,29,0.862,10,20,30,19,10.0,9,3,6,16,21,103,-32.0,1,1081,1081,1081,113,2025,1972,1748,1079,1338,959,165,298,451,847,2156,2136,1857,282,535,1499,1361,376,610,1617,2121,1,2020,2021,False,ATL,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22000983,2021-05-04,PHX @ CLE,W,53.0,55,105,0.524,12,31,0.387,12,13,0.923,12,36,48,35,7.0,10,11,3,26,13,134,16.0,1,1,1,1,13,11,26,315,1079,1443,864,1667,1928,131,456,752,545,36,47,348,22,332,2012,2008,78,280,1,2020,2021,False,CLE,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22000972,2021-05-02,PHX @ OKC,W,48.0,45,84,0.536,12,31,0.387,21,27,0.778,8,31,39,27,11.0,9,7,3,17,22,123,3.0,1,1,1,1,113,434,1570,232,1079,1443,864,459,435,1111,1377,1517,1630,611,440,535,294,332,553,454,407,924,1,2020,2021,False,OKC,PHX,MAY
2020-21,1610612756,PHX,Phoenix Suns,22000955,2021-04-30,PHX vs. UTA,W,48.0,48,88,0.545,11,33,0.333,14,19,0.737,8,36,44,27,11.0,7,7,5,14,17,121,21.0,1,1,1,1,113,185,1017,157,1302,1213,1334,1388,1298,1442,1377,752,1069,611,440,1036,294,1024,154,1437,504,162,1,2020,2021,True,PHX,UTA,APR
