close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
201572,Brook Lopez,1610612749,MIL,C,33.0,69,69,0.346,240,473,0.507,0.624,-0.117
1628978,Donte DiVincenzo,1610612749,MIL,G,24.0,65,62,0.388,161,274,0.588,0.616,-0.028
1626171,Bobby Portis,1610612749,MIL,F,26.0,65,64,0.376,149,272,0.548,0.626,-0.078
203114,Khris Middleton,1610612749,MIL,F,29.0,67,65,0.321,169,267,0.633,0.624,0.009
201950,Jrue Holiday,1610612749,MIL,G,31.0,58,57,0.307,120,236,0.508,0.625,-0.116
203507,Giannis Antetokounmpo,1610612749,MIL,F,26.0,59,57,0.328,116,223,0.52,0.631,-0.111
1626192,Pat Connaughton,1610612749,MIL,G,28.0,68,63,0.292,125,205,0.61,0.615,-0.005
200782,P.J. Tucker,1610612749,MIL,F,36.0,52,50,0.335,110,175,0.629,0.619,0.01
201952,Jeff Teague,1610612749,MIL,G,33.0,55,47,0.367,82,144,0.569,0.612,-0.043
1627854,Bryn Forbes,1610612749,MIL,G,27.0,68,54,0.332,91,137,0.664,0.613,0.051
1628382,Justin Jackson,1610612749,MIL,F,26.0,34,29,0.394,55,84,0.655,0.615,0.04
203648,Thanasis Antetokounmpo,1610612749,MIL,F,28.0,46,34,0.344,42,73,0.575,0.624,-0.049
1629670,Jordan Nwora,1610612749,MIL,F,22.0,22,17,0.41,23,43,0.535,0.609,-0.074
1629066,Rodions Kurucs,1610612749,MIL,F,23.0,15,11,0.431,12,22,0.545,0.648,-0.102
1630241,Sam Merrill,1610612749,MIL,G,25.0,22,13,0.273,12,21,0.571,0.62,-0.048
1629603,Mamadi Diakite,1610612749,MIL,F,24.0,12,8,0.339,8,20,0.4,0.613,-0.213
1629091,Elijah Bryant,1610612749,MIL,G,26.0,1,1,0.778,6,7,0.857,0.704,0.153
1626253,Axel Toupane,1610612749,MIL,G-F,28.0,5,3,0.24,3,6,0.5,0.48,0.02
1629121,Jaylen Adams,1610612749,MIL,G,25.0,2,2,0.5,2,2,1.0,0.591,0.41
