GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203083,Andre Drummond,Andre,1610612765,DET,22.0,36,20,16,0.556,48.7,5.4,8.1,2.3,18.5,6.2,10.0,5.4,35.5,1.9,1.5,3.1,13.1,66.6,59,45,324,142,123,51,29,92,22,88,126,153,208,79,352,104,18,24
Players,201229,Anthony Tolliver,Anthony,1610612765,DET,31.0,21,13,8,0.619,48.8,0.0,2.4,0.0,0.0,5.6,4.8,5.6,44.4,0.0,0.0,2.4,0.0,16.6,188,129,204,95,120,234,158,175,303,85,73,157,88,200,1,79,326,358
Players,203382,Aron Baynes,Aron,1610612765,DET,29.0,23,15,8,0.652,38.2,0.0,1.9,0.0,1.9,8.6,11.4,1.0,22.9,0.0,0.0,3.8,6.7,22.1,173,109,204,79,384,234,182,175,281,121,168,105,371,200,1,136,102,323
Players,203946,Cameron Bairstow,Cameron,1610612765,DET,25.0,1,0,1,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,66.7,404,408,31,408,350,234,237,175,303,1,1,1,399,200,1,426,326,22
Players,1626199,Darrun Hilliard,Darrun,1610612765,DET,23.0,3,1,2,0.333,87.3,0.0,0.0,0.0,0.0,0.0,100.0,200.0,200.0,0.0,0.0,100.0,0.0,0.0,357,362,75,330,1,234,237,175,303,1,434,436,1,200,1,434,326,400
Players,201975,Jodie Meeks,Jodie,1610612765,DET,28.0,1,1,0,1.0,58.8,0.0,33.3,0.0,33.3,0.0,33.3,0.0,66.7,0.0,0.0,0.0,16.7,91.7,404,362,1,1,18,234,3,175,7,1,415,1,13,200,1,1,8,6
Players,201202,Joel Anthony,Joel,1610612765,DET,33.0,2,2,0,1.0,46.5,0.0,0.0,0.0,11.8,0.0,11.8,0.0,47.1,11.8,0.0,0.0,5.9,61.2,374,326,1,1,229,234,237,175,66,1,177,1,65,3,1,1,125,37
Players,203484,Kentavious Caldwell-Pope,Kentavious,1610612765,DET,23.0,36,23,13,0.639,45.6,3.7,0.0,3.1,1.8,8.0,10.1,4.9,31.8,0.6,0.0,5.8,3.1,23.9,59,19,281,86,264,94,237,70,283,106,128,140,286,169,1,243,246,314
Players,202694,Marcus Morris Sr.,Marcus,1610612765,DET,26.0,38,24,14,0.632,46.3,0.3,0.0,0.0,2.4,8.5,10.6,4.7,34.7,0.3,0.6,5.9,4.1,24.1,38,14,298,92,245,233,237,175,274,119,148,132,222,192,261,245,200,310
Players,203493,Reggie Bullock Jr.,Reggie,1610612765,DET,25.0,2,2,0,1.0,46.8,0.0,0.0,0.0,0.0,0.0,7.7,0.0,46.2,0.0,0.0,3.8,0.0,26.5,374,326,1,1,214,234,237,175,303,1,84,1,72,200,1,138,326,283
Players,202704,Reggie Jackson,Reggie,1610612765,DET,26.0,37,24,13,0.649,45.3,4.3,2.9,0.6,19.0,6.9,9.5,4.6,33.3,0.0,3.7,4.6,13.5,66.0,51,14,281,81,277,71,136,169,20,91,112,131,253,200,419,179,15,27
Players,1626169,Stanley Johnson,Stanley,1610612765,DET,20.0,23,14,9,0.609,39.2,2.4,1.2,0.0,4.9,7.3,7.3,6.1,34.1,1.2,0.0,6.1,3.7,23.9,173,119,223,100,379,151,213,175,207,98,82,167,230,117,1,262,216,313
Players,2581,Steve Blake,Steve,1610612765,DET,36.0,7,2,5,0.286,39.3,0.0,0.0,0.0,0.0,20.0,30.0,20.0,40.0,0.0,0.0,10.0,0.0,42.0,301,326,153,370,378,234,237,175,303,364,413,411,130,200,1,376,326,151
Players,202699,Tobias Harris,Tobias,1610612765,DET,23.0,41,21,20,0.512,47.2,3.1,2.5,3.1,5.6,14.8,13.6,8.3,35.2,0.3,0.6,5.6,5.9,25.0,22,33,395,187,186,122,155,68,188,255,240,246,216,190,266,222,129,300
