close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203110,Draymond Green,1610612744,GSW,F,27.0,76,76,0.383,2.97,6.09,0.488,0.604,-0.116
201142,Kevin Durant,1610612744,GSW,F,28.0,61,58,0.359,2.52,4.64,0.544,0.607,-0.062
2585,Zaza Pachulia,1610612744,GSW,C,33.0,70,68,0.517,2.7,4.17,0.647,0.61,0.038
202691,Klay Thompson,1610612744,GSW,G,27.0,78,74,0.277,1.81,2.92,0.618,0.601,0.017
201580,JaVale McGee,1610612744,GSW,C,29.0,76,64,0.511,1.41,2.71,0.519,0.594,-0.075
2561,David West,1610612744,GSW,F,36.0,68,64,0.393,1.44,2.65,0.544,0.606,-0.061
2440,Matt Barnes,1610612744,GSW,F,37.0,74,67,0.285,1.81,2.49,0.728,0.613,0.115
203949,James Michael McAdoo,1610612744,GSW,F,24.0,47,39,0.462,1.34,2.34,0.573,0.591,-0.018
2738,Andre Iguodala,1610612744,GSW,G-F,33.0,76,63,0.281,1.33,2.13,0.623,0.606,0.018
1627775,Patrick McCaw,1610612744,GSW,G,21.0,65,49,0.349,1.26,1.83,0.689,0.61,0.079
1627745,Damian Jones,1610612744,GSW,C,22.0,9,6,0.444,0.78,1.78,0.438,0.62,-0.183
201939,Stephen Curry,1610612744,GSW,G,29.0,79,64,0.193,1.23,1.76,0.698,0.592,0.105
2760,Anderson Varejao,1610612744,GSW,C,34.0,13,11,0.423,1.0,1.69,0.591,0.586,0.005
1626172,Kevon Looney,1610612744,GSW,F,21.0,50,39,0.325,0.8,1.48,0.541,0.585,-0.044
2733,Shaun Livingston,1610612744,GSW,G,31.0,76,57,0.265,0.86,1.32,0.65,0.602,0.048
203546,Ian Clark,1610612744,GSW,G,26.0,72,43,0.221,0.78,0.96,0.812,0.6,0.212
