close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201599,DeAndre Jordan,1610612752,NYK,C,30.0,69,69,1.0,435,962,0.452,0.489,-0.036
1629011,Mitchell Robinson,1610612752,NYK,C,21.0,65,65,1.0,321,760,0.422,0.472,-0.049
203943,Noah Vonleh,1610612752,NYK,F,23.0,66,66,1.0,343,758,0.453,0.472,-0.02
1628372,Dennis Smith Jr.,1610612752,NYK,G,21.0,53,53,1.0,301,686,0.439,0.448,-0.009
1628995,Kevin Knox II,1610612752,NYK,F,19.0,74,74,1.0,316,669,0.472,0.455,0.017
1628422,Damyean Dotson,1610612752,NYK,G,25.0,72,72,1.0,301,621,0.485,0.453,0.032
1626144,Emmanuel Mudiay,1610612752,NYK,G,23.0,58,58,1.0,265,573,0.462,0.455,0.007
1628436,Luke Kornet,1610612752,NYK,F-C,23.0,44,44,1.0,225,517,0.435,0.474,-0.039
1629019,Allonzo Trier,1610612752,NYK,G,23.0,63,63,1.0,253,490,0.516,0.453,0.064
1626209,Mario Hezonja,1610612752,NYK,F,24.0,56,56,1.0,240,487,0.493,0.463,0.03
1628373,Frank Ntilikina,1610612752,NYK,G,20.0,42,42,1.0,150,326,0.46,0.454,0.006
202498,Lance Thomas,1610612752,NYK,F,31.0,46,46,1.0,140,294,0.476,0.473,0.003
1628443,Kadeem Allen,1610612752,NYK,G,26.0,19,19,1.0,65,139,0.468,0.442,0.025
1627740,Henry Ellenson,1610612752,NYK,F,22.0,19,19,1.0,58,109,0.532,0.459,0.073
203098,John Jenkins,1610612752,NYK,G,28.0,26,26,1.0,42,90,0.467,0.445,0.022
1628439,Isaiah Hicks,1610612752,NYK,F,24.0,3,3,1.0,11,23,0.478,0.442,0.036
1628656,Billy Garrett,1610612752,NYK,G-F,24.0,4,4,1.0,14,22,0.636,0.442,0.194
