GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203463,Ben McLemore,Ben,1610612758,SAC,23.0,17,8,9,0.471,38.0,0.0,0.0,0.0,5.8,11.6,10.1,7.2,11.6,0.0,0.0,4.3,4.3,15.1,216,195,223,241,387,234,237,175,183,182,132,205,395,200,1,155,189,366
Players,2406,Caron Butler,Caron,1610612758,SAC,36.0,2,1,1,0.5,38.7,0.0,0.0,0.0,0.0,66.7,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,374,362,31,188,381,234,237,175,303,432,1,1,253,200,1,1,326,400
Players,201954,Darren Collison,Darren,1610612758,SAC,28.0,33,12,21,0.364,46.4,6.0,1.6,4.8,2.4,20.1,14.9,10.4,32.1,0.0,0.4,6.0,5.2,36.3,81,144,402,318,234,41,193,31,270,368,277,317,281,200,241,260,148,197
Players,202326,DeMarcus Cousins,DeMarcus,1610612758,SAC,25.0,36,15,21,0.417,46.3,3.6,6.0,2.4,17.5,17.9,13.1,10.8,32.7,2.0,2.4,7.6,16.7,59.4,59,109,402,283,240,99,46,89,24,337,223,329,274,76,390,317,7,43
Players,202341,James Anderson,James,1610612758,SAC,27.0,10,3,7,0.3,41.7,0.0,0.0,0.0,0.0,13.0,8.7,39.1,52.2,0.0,0.0,8.7,4.3,13.9,277,293,188,363,349,234,237,175,303,214,99,429,43,200,1,350,189,375
Players,201585,Kosta Koufos,Kosta,1610612758,SAC,27.0,17,6,11,0.353,43.8,0.0,10.2,0.0,13.6,16.9,13.6,6.8,23.7,3.4,0.0,15.3,3.4,46.9,216,235,251,324,320,234,14,175,49,317,238,192,363,35,1,410,232,109
Players,201158,Marco Belinelli,Marco,1610612758,SAC,30.0,29,12,17,0.414,42.3,1.2,6.0,0.0,2.4,19.8,10.2,12.6,38.3,0.0,0.0,3.6,1.8,25.3,117,144,341,284,345,209,45,175,272,361,133,358,167,200,1,122,291,297
Players,201956,Omri Casspi,Omri,1610612758,SAC,28.0,23,9,14,0.391,45.0,1.6,0.0,3.3,3.3,17.2,14.8,6.6,26.2,0.8,0.8,4.9,1.6,23.1,173,182,298,300,289,187,237,61,250,324,273,181,348,146,290,190,298,319
Players,203112,Quincy Acy,Quincy,1610612758,SAC,25.0,10,5,5,0.5,44.3,4.1,4.1,0.0,4.1,12.2,26.5,8.2,32.7,6.1,0.0,2.0,6.1,47.3,277,252,153,188,308,78,87,175,228,199,405,239,275,10,1,69,120,105
Players,200765,Rajon Rondo,Rajon,1610612758,SAC,30.0,38,15,23,0.395,45.2,0.8,0.8,0.8,9.3,18.7,16.0,10.5,31.1,0.8,0.0,10.5,3.1,50.8,38,109,418,299,281,226,228,160,104,350,308,318,293,151,1,386,242,82
Players,200752,Rudy Gay,Rudy,1610612758,SAC,29.0,37,16,21,0.432,45.7,1.4,1.4,2.7,6.9,18.6,14.4,11.7,33.0,0.0,0.3,3.8,6.2,39.8,51,99,402,267,259,204,205,81,159,348,266,343,269,200,236,133,116,164
Players,203552,Seth Curry,Seth,1610612758,SAC,25.0,7,3,4,0.429,46.3,3.4,5.2,0.0,3.4,3.4,10.3,10.3,41.4,0.0,0.0,3.4,0.0,26.2,301,293,127,269,241,107,56,175,248,78,139,310,115,200,1,112,326,286
Players,1626161,Willie Cauley-Stein,Willie,1610612758,SAC,22.0,15,9,6,0.6,44.6,0.0,0.0,0.0,6.2,16.9,16.9,13.8,15.4,3.1,0.0,10.8,3.1,30.3,233,182,174,103,300,234,237,175,173,315,332,381,391,40,1,388,244,252
