season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612738,BOS,Boston Celtics,22301186,2024-04-14,BOS vs. WAS,W,48.0,51,89,0.573,16,32,0.5,14,21,0.667,10,38,48,29,17.0,10,15,4,13,16,132,10.0,1,1,1,1,119,111,1116,97,405,1560,107,1603,1194,2121,1170,405,531,678,1920,351,4,710,143,1725,186,598,1,2023,2024,True,BOS,WAS,APR
2023-24,1610612738,BOS,Boston Celtics,22301173,2024-04-12,BOS vs. CHA,W,48.0,54,104,0.519,14,41,0.341,9,13,0.692,16,37,53,34,6.0,12,1,7,20,15,131,33.0,1,1,1,1,119,34,43,513,762,404,1516,2243,2179,2010,159,513,181,180,27,109,2322,1772,1442,1915,217,53,1,2023,2024,True,BOS,CHA,APR
2023-24,1610612738,BOS,Boston Celtics,22301167,2024-04-11,BOS vs. NYK,L,48.0,40,86,0.465,16,42,0.381,13,16,0.813,10,26,36,25,12.0,7,12,4,16,12,109,-9.0,1,1231,1231,1231,119,1506,1552,1397,405,325,1020,1740,1867,983,1170,2189,2127,1416,760,1161,16,710,547,2319,1562,1741,1,2023,2024,True,BOS,NYK,APR
2023-24,1610612738,BOS,Boston Celtics,22301148,2024-04-09,BOS @ MIL,L,48.0,37,93,0.398,17,52,0.327,0,0,0.0,12,26,38,27,12.0,11,4,5,8,4,91,-13.0,1,1231,1231,1231,119,1973,599,2249,283,22,1637,2460,2460,2460,703,2189,1916,1031,760,205,1367,1096,2,2460,2373,1977,1,2023,2024,False,MIL,BOS,APR
2023-24,1610612738,BOS,Boston Celtics,22301134,2024-04-07,BOS vs. POR,W,48.0,49,87,0.563,16,38,0.421,10,13,0.769,5,35,40,34,13.0,11,8,2,12,12,124,17.0,1,1,1,1,119,227,1401,129,405,721,589,2134,2179,1401,2271,753,1645,180,991,205,267,140,78,2319,524,293,1,2023,2024,True,BOS,POR,APR
2023-24,1610612738,BOS,Boston Celtics,22301118,2024-04-05,BOS vs. SAC,W,48.0,38,89,0.427,12,44,0.273,13,18,0.722,12,39,51,25,8.0,6,4,3,11,15,101,1.0,1,1,1,1,119,1824,1116,1998,1249,202,2121,1740,1623,1818,703,302,272,1416,117,1516,1367,382,39,1915,2071,1185,1,2023,2024,True,BOS,SAC,APR
2023-24,1610612738,BOS,Boston Celtics,22301105,2024-04-03,BOS vs. OKC,W,48.0,50,92,0.543,17,40,0.425,18,19,0.947,11,35,46,33,11.0,7,10,5,18,11,135,35.0,1,1,1,1,119,159,710,261,283,495,552,926,1486,94,931,753,777,247,530,1161,75,1096,968,2384,121,43,1,2023,2024,True,BOS,OKC,APR
2023-24,1610612738,BOS,Boston Celtics,22301087,2024-04-01,BOS @ CHA,W,48.0,43,89,0.483,19,53,0.358,13,16,0.813,11,40,51,28,11.0,3,3,2,15,15,118,14.0,1,1,1,1,119,961,1116,1068,128,13,1304,1740,1867,983,931,228,272,852,530,2282,1752,140,381,1915,901,400,1,2023,2024,False,CHA,BOS,APR
2023-24,1610612738,BOS,Boston Celtics,22301074,2024-03-30,BOS @ NOP,W,48.0,39,82,0.476,15,37,0.405,11,12,0.917,8,43,51,27,13.0,7,7,3,13,12,104,12.0,1,1,1,1,119,1670,2010,1220,574,851,751,2024,2256,201,1669,66,272,1031,991,1161,450,382,143,2319,1906,485,1,2023,2024,False,NOP,BOS,MAR
2023-24,1610612738,BOS,Boston Celtics,22301060,2024-03-28,BOS @ ATL,L,53.0,45,94,0.479,14,36,0.389,18,21,0.857,9,34,43,28,12.0,7,6,5,15,17,122,-1.0,1,1231,1231,1231,17,652,480,1152,762,987,927,926,1194,545,1420,909,1199,852,760,1161,690,1096,381,1494,639,1231,1,2023,2024,False,ATL,BOS,MAR
