group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1630181,R.J. Hampton,R.J.,1610612753,ORL,20.0,7,3,4,0.429,8.0,0.063,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.143,0.0,299,284,142,265,338,390,355,401,245,320,295,113,263,360,374,142,1,238,180,1,1,194,368,ORL
Players,1629606,Robert Franks,Robert,1610612753,ORL,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,405,25,405,441,409,355,401,245,320,295,304,263,360,374,291,1,238,180,1,1,319,368,ORL
Players,1629649,Ignas Brazdeikis,Ignas,1610612753,ORL,22.0,1,1,0,1.0,2.0,0.4,0.667,0.667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,406,351,1,1,417,7,4,2,1,1,295,304,263,360,374,291,1,238,180,1,1,319,5,ORL
Players,1628365,Markelle Fultz,Markelle,1610612753,ORL,23.0,5,4,1,0.8,12.0,0.379,0.4,0.35,0.2,0.125,0.333,0.3,0.0,0.182,0.167,0.4,0.667,0.5,0.0,0.0,0.25,0.333,0.364,328,259,25,30,311,13,21,34,150,254,52,71,263,207,227,41,446,21,180,1,314,48,37,ORL
Players,203490,Otto Porter Jr.,Otto,1610612753,ORL,28.0,11,5,6,0.455,37.0,0.133,0.292,0.203,0.333,0.222,0.067,0.061,0.429,0.286,0.314,0.231,0.0,0.167,0.333,0.0,0.0,0.13,0.214,246,237,205,238,201,239,75,139,62,148,261,280,49,78,66,125,1,174,75,1,1,225,123,ORL
Players,1628407,Dwayne Bacon,Dwayne,1610612753,ORL,25.0,20,7,13,0.35,36.0,0.198,0.0,0.228,0.0,0.25,0.222,0.2,0.0,0.1,0.077,0.0,0.2,0.25,0.0,0.0,0.182,0.188,0.073,137,193,369,327,204,124,355,112,245,121,111,134,263,310,349,291,321,120,180,1,217,148,342,ORL
Players,203082,Terrence Ross,Terrence,1610612753,ORL,30.0,20,9,11,0.45,59.0,0.223,0.22,0.257,0.533,0.395,0.138,0.143,0.0,0.089,0.069,0.094,0.118,0.286,0.0,0.333,0.083,0.133,0.236,137,152,332,242,140,93,121,93,14,38,174,193,263,323,357,245,248,100,180,369,100,217,106,ORL
Players,1626184,Chasson Randle,Chasson,1610612753,ORL,28.0,8,2,6,0.25,19.0,0.159,0.083,0.182,0.0,0.3,0.4,0.429,0.0,0.167,0.125,0.143,0.0,0.0,0.0,1.0,0.5,0.286,0.129,286,318,205,373,282,184,311,170,245,86,31,22,263,229,295,192,1,238,180,443,429,75,255,ORL
Players,203516,James Ennis III,James,1610612753,ORL,30.0,13,7,6,0.538,32.0,0.112,0.111,0.105,0.0,0.063,0.167,0.2,0.3,0.194,0.22,0.214,0.091,0.0,0.0,0.0,0.1,0.227,0.122,218,193,205,157,217,279,273,309,245,298,143,134,103,197,150,135,222,238,180,1,107,108,265,ORL
Players,1629021,Moritz Wagner,Moritz,1610612753,ORL,24.0,4,3,1,0.75,9.0,0.333,0.25,0.385,0.4,0.429,0.0,0.0,0.0,0.286,0.286,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.222,344,284,25,39,328,31,95,22,43,24,295,304,263,78,81,291,433,238,180,1,429,319,116,ORL
