season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2024-25,1627736,Malik Beasley,Malik,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,24.0,122.1,120.4,120.4,92.0,90.6,90.6,30.1,29.8,29.8,0.143,0.5,10.0,0.0,0.077,0.044,0.2,0.201,0.006919999999999999,0.0072,0.316,0.324,105.3,106.9,89.09,106.9,0.126,54,6,13,6.0,13.0,0.462,1,871,871,871,845,442,492,492,326,302,302,254,262,262,623,707,947,912,1072,1234,1426,1469,388,366,109,117,303,227,227,549,344,348,344,348,763,1,24:01,2024,2025
2024-25,1630194,Paul Reed,Paul,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,7.5,121.5,118.8,118.8,101.0,100.0,100.0,20.5,18.8,18.8,0.167,0.0,50.0,0.0,0.143,0.083,0.0,0.0,0.0,0.011359999999999999,0.059,0.053,100.74,102.4,85.33,102.4,-0.042,16,0,0,0.0,0.0,0.0,1,871,871,871,1431,460,552,552,590,488,488,371,396,397,538,819,26,912,602,747,1,1,1396,34,1566,1590,656,470,470,1582,1396,1583,1396,1583,1396,1,7:30,2024,2025
2024-25,203501,Tim Hardaway Jr.,Tim,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,33.1,101.5,105.8,105.8,110.1,112.7,112.7,-8.6,-6.9,-6.9,0.043,0.25,6.3,0.0,0.132,0.072,0.25,0.25,0.00318,0.00318,0.195,0.195,104.98,101.64,84.7,101.64,0.008,69,3,11,3.0,11.0,0.273,1,871,871,871,477,1114,988,988,889,959,959,1066,1018,1018,1098,796,1099,912,697,890,1530,1532,1251,1329,721,767,327,543,543,1375,727,461,727,461,1229,1,33:04,2024,2025
2024-25,203471,Dennis Schröder,Dennis,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,30.1,118.9,119.4,119.4,106.1,104.7,104.7,12.8,14.7,14.7,0.409,9.0,45.0,0.045,0.1,0.077,0.05,0.05,0.0038900000000000002,0.00455,0.167,0.172,99.94,100.42,83.68,100.42,0.112,62,3,9,3.0,9.0,0.333,1,871,871,871,596,526,532,532,761,687,687,532,476,476,89,7,80,601,892,840,750,754,1111,1096,904,924,753,659,659,643,727,599,727,599,1078,1,30:07,2024,2025
2024-25,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,39.1,107.1,109.5,109.5,112.6,113.1,113.1,-5.5,-3.6,-3.6,0.12,1.5,16.7,0.026,0.116,0.074,0.111,0.109,0.006670000000000001,0.00784,0.161,0.169,104.42,103.05,85.87,103.05,0.12,84,6,9,6.0,9.0,0.667,1,871,871,871,193,911,860,860,969,973,973,991,945,945,729,375,672,836,805,873,1082,1092,418,248,971,949,365,419,419,584,344,599,344,599,198,1,39:08,2024,2025
2024-25,202699,Tobias Harris,Tobias,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,39.4,94.7,96.5,96.5,119.0,119.3,119.3,-24.3,-22.8,-22.8,0.0,0.0,0.0,0.025,0.103,0.063,0.091,0.087,0.006500000000000001,0.0067,0.118,0.125,106.54,105.47,87.89,105.47,0.092,85,6,10,6.0,10.0,0.6,1,871,871,871,185,1299,1272,1272,1171,1141,1141,1373,1323,1323,1161,819,1161,854,891,1009,963,958,469,484,1289,1267,221,284,284,805,344,535,344,535,315,1,39:22,2024,2025
2024-25,1641709,Ausar Thompson,Ausar,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,22.8,111.4,110.2,110.2,133.4,129.8,129.8,-22.0,-19.6,-19.6,0.071,0.0,7.7,0.167,0.13,0.146,0.0,0.0,0.00714,0.00746,0.214,0.213,99.32,101.22,84.35,101.22,0.203,49,5,7,5.0,7.0,0.714,1,871,871,871,875,773,840,840,1481,1403,1403,1338,1282,1282,962,819,1041,83,705,259,1,1,340,335,552,616,816,579,579,165,462,798,462,798,165,1,22:46,2024,2025
2024-25,1630595,Cade Cunningham,Cade,1610612765,DET,Detroit Pistons,42400126,2025-05-01T00:00:00,DET vs. NYK,L,44.1,107.5,110.4,110.4,115.0,112.5,112.5,-7.6,-2.1,-2.1,0.296,2.67,22.2,0.0,0.159,0.081,0.083,0.084,0.00409,0.0046700000000000005,0.264,0.264,104.89,104.61,87.17,104.61,0.116,96,9,22,9.0,22.0,0.409,1,871,871,871,35,896,827,827,1052,949,949,1035,907,907,204,196,472,912,536,787,923,941,1075,1077,265,303,335,329,329,605,127,64,127,64,913,1,44:03,2024,2025
2024-25,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,42400125,2025-04-29T00:00:00,DET @ NYK,W,32.7,118.8,121.9,121.9,91.4,92.4,92.4,27.3,29.5,29.5,0.25,6.0,37.5,0.212,0.171,0.189,0.063,0.061,0.005,0.00483,0.133,0.14,97.28,95.52,79.6,95.52,0.137,64,4,8,4.0,8.0,0.5,1,1,1,1,498,534,460,460,316,333,333,282,267,267,259,37,138,43,454,108,822,822,745,1044,1176,1173,1019,1136,1136,469,586,699,586,699,516,1,32:40,2024,2025
2024-25,1641842,Ronald Holland II,Ronald,1610612765,DET,Detroit Pistons,42400125,2025-04-29T00:00:00,DET @ NYK,W,4.3,64.3,70.0,70.0,102.2,110.0,110.0,-37.9,-40.0,-40.0,0.0,0.0,0.0,0.0,0.167,0.091,0.25,0.258,0.0,0.0034699999999999996,0.333,0.327,120.27,111.15,92.63,111.15,-0.333,10,0,2,0.0,2.0,0.0,1,1,1,1,1543,1616,1582,1582,636,862,862,1503,1505,1506,1161,819,1161,912,457,682,1530,1572,1396,1277,68,111,35,125,125,1707,1396,1303,1396,1303,1396,1,4:19,2024,2025
