team_id,team_name,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,five_sec,eight_sec,shot_clock,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,delay_of_game,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,five_sec_rank,eight_sec_rank,shot_clock_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,delay_of_game_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1610612745,Houston Rockets,82,55,27,0.671,1.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.2,0.7,0.1,0.2,0.0,0.0,0.3,1,3,3,3,2,6,8,10,1,1,6,1,3,15,4,2,13,5,25,11,5,1,20,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,42,40,0.512,0.6,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.2,0.5,0.2,0.1,0.0,0.0,0.3,1,13,13,13,22,6,8,10,1,1,11,1,1,15,4,2,13,14,8,21,5,1,20,INDIANA PACERS
1610612746,LA Clippers,82,51,31,0.622,0.5,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.3,0.3,0.3,0.1,0.0,0.0,0.3,1,5,5,5,30,1,8,10,1,1,11,1,3,15,4,2,3,27,3,21,5,1,20,LA CLIPPERS
1610612747,Los Angeles Lakers,82,26,56,0.317,0.8,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.2,0.6,0.4,0.2,0.1,0.0,0.4,1,28,28,28,10,1,1,10,1,1,11,1,3,15,4,2,13,9,1,11,1,1,11,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,43,39,0.524,0.8,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.2,0.5,0.4,0.2,0.0,0.0,0.6,1,11,11,11,10,6,8,10,1,1,26,1,3,15,4,2,13,14,1,11,5,1,4,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,41,41,0.5,0.9,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.1,0.5,0.2,0.3,0.0,0.0,0.3,1,15,15,15,6,6,8,2,1,1,2,1,3,1,4,2,25,14,8,2,5,1,20,MIAMI HEAT
1610612749,Milwaukee Bucks,82,42,40,0.512,1.0,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.1,0.1,0.0,0.4,0.8,0.2,0.3,0.1,0.0,0.4,1,13,13,13,2,1,8,10,1,1,6,1,26,1,1,2,1,2,8,2,1,1,11,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,31,51,0.378,1.0,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.1,0.7,0.1,0.3,0.0,0.0,1.0,1,24,24,24,2,6,1,10,1,1,6,1,3,1,4,2,25,5,25,2,5,1,1,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,34,48,0.415,0.7,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.2,0.5,0.2,0.1,0.0,0.0,0.7,1,21,21,21,17,6,1,10,1,1,11,1,3,1,4,2,13,14,8,21,5,1,2,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,31,51,0.378,0.8,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.1,0.1,0.0,0.1,0.3,0.3,0.3,0.1,0.0,0.0,0.3,1,24,24,24,10,6,8,10,1,1,2,1,3,1,4,1,3,27,3,21,5,1,20,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,47,35,0.573,0.9,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.7,0.2,0.3,0.0,0.0,0.5,1,10,10,10,6,6,8,2,1,1,26,1,26,1,4,2,25,5,8,2,5,1,5,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,29,53,0.354,0.8,0.1,0.0,0.2,0.0,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.2,0.4,0.1,0.4,0.0,0.0,0.4,1,26,26,26,10,1,8,2,1,1,26,1,3,1,4,2,13,22,25,1,5,1,11,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,28,54,0.341,1.4,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.1,0.0,0.2,1.0,0.2,0.3,0.0,0.0,0.3,1,27,27,27,1,1,8,10,1,1,6,1,3,15,1,2,13,1,8,2,5,1,20,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,82,24,58,0.293,0.6,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.4,0.8,0.2,0.3,0.1,0.0,0.5,1,29,29,29,22,6,8,2,1,1,11,1,3,1,4,2,1,2,8,2,1,1,5,PHOENIX SUNS
1610612757,Portland Trail Blazers,82,41,41,0.5,0.7,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.3,0.6,0.2,0.2,0.0,0.0,0.2,1,15,15,15,17,6,8,10,1,1,11,1,3,1,4,2,3,9,8,11,5,1,29,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,82,32,50,0.39,0.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.2,0.1,0.1,0.0,0.5,1,23,23,23,17,6,8,29,1,1,11,1,3,15,4,2,25,14,8,21,1,1,5,SACRAMENTO KINGS
1610612759,San Antonio Spurs,82,61,21,0.744,0.8,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.1,0.4,0.2,0.2,0.0,0.0,0.3,1,2,2,2,10,6,8,10,1,1,11,1,3,1,4,2,25,22,8,11,5,1,20,SAN ANTONIO SPURS
1610612761,Toronto Raptors,82,51,31,0.622,0.6,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.3,0.6,0.3,0.2,0.0,0.0,0.5,1,5,5,5,22,6,1,10,1,1,1,1,3,15,4,2,3,9,3,11,5,1,5,TORONTO RAPTORS
1610612762,Utah Jazz,82,51,31,0.622,0.9,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.2,0.5,0.1,0.2,0.0,0.0,0.4,1,5,5,5,6,6,8,2,1,1,2,1,3,1,4,2,13,14,25,11,5,1,11,UTAH JAZZ
1610612764,Washington Wizards,82,49,33,0.598,0.6,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.1,0.0,0.0,0.4,1,9,9,9,22,6,1,10,1,1,2,1,26,15,4,2,3,14,8,21,5,1,11,WASHINGTON WIZARDS
