group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1628373,Frank Ntilikina,Frank,1610612752,NYK,20.0,12,3,9,0.25,25.188333333333333,0,0,0,0,6,20,2,24,1,0,3,1,12.7,259,301,242,388,266,229,235,182,315,161,299,112,188,130,1,173,266,288,NYK
Players,201599,DeAndre Jordan,DeAndre,1610612752,NYK,30.0,31,13,18,0.419,104.005,7,6,4,22,33,17,12,100,4,1,10,12,117.2,82,117,405,299,76,72,71,59,60,383,281,306,391,26,229,335,67,55,NYK
Players,202498,Lance Thomas,Lance,1610612752,NYK,31.0,8,1,7,0.125,12.228333333333332,0,0,0,0,5,4,2,16,0,0,3,1,5.0,292,365,203,415,310,229,235,182,315,149,131,112,158,217,1,173,266,351,NYK
Players,1628443,Kadeem Allen,Kadeem,1610612752,NYK,26.0,3,0,3,0.0,8.91,0,0,0,2,3,0,0,0,0,0,3,1,4.5,371,417,109,417,337,229,235,182,249,122,1,1,1,217,1,173,266,354,NYK
Players,1626209,Mario Hezonja,Mario,1610612752,NYK,24.0,8,4,4,0.5,29.85333333333333,2,0,2,8,6,5,4,20,1,1,5,1,29.9,292,277,129,178,249,161,235,107,143,161,155,173,177,130,229,237,266,207,NYK
Players,1628422,Damyean Dotson,Damyean,1610612752,NYK,25.0,19,5,14,0.263,51.66666666666666,2,2,3,6,17,11,8,48,0,0,4,2,36.6,190,262,341,387,192,161,160,75,163,285,226,246,270,217,1,211,223,193,NYK
Players,203943,Noah Vonleh,Noah,1610612752,NYK,23.0,22,6,16,0.273,64.39166666666667,4,1,0,12,18,25,4,50,5,1,8,5,63.9,161,240,368,385,158,110,224,182,104,294,331,173,275,15,229,302,153,118,NYK
Players,1628995,Kevin Knox II,Kevin,1610612752,NYK,19.0,19,7,12,0.368,66.40666666666667,3,0,5,4,24,30,7,56,1,2,1,5,44.4,190,223,299,335,152,131,235,50,199,326,371,230,288,130,333,90,153,169,NYK
Players,1627740,Henry Ellenson,Henry,1610612752,NYK,22.0,2,1,1,0.5,7.445,0,0,0,0,5,2,3,2,0,0,0,0,5.4,388,365,19,178,348,229,235,182,315,149,72,160,32,217,1,1,329,345,NYK
Players,203098,John Jenkins,John,1610612752,NYK,28.0,5,2,3,0.4,12.103333333333332,0,0,0,0,0,2,0,8,0,1,0,0,1.2,340,331,109,308,311,229,235,182,315,1,72,1,102,217,229,1,329,390,NYK
Players,1628372,Dennis Smith Jr.,Dennis,1610612752,NYK,21.0,23,11,12,0.478,67.47333333333333,4,0,0,10,27,6,10,58,1,1,3,9,46.4,153,149,299,233,148,110,235,182,119,343,166,282,294,130,229,173,84,164,NYK
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,21.0,14,5,9,0.357,31.451666666666668,0,3,0,4,7,11,5,26,4,1,10,2,32.8,240,262,242,341,246,229,137,182,199,174,226,196,197,26,229,335,223,200,NYK
Players,1628436,Luke Kornet,Luke,1610612752,NYK,23.0,10,4,6,0.4,25.536666666666665,3,0,0,0,5,14,0,10,2,0,3,0,26.1,276,277,179,308,265,131,235,182,315,149,251,1,121,80,1,173,329,221,NYK
Players,1626144,Emmanuel Mudiay,Emmanuel,1610612752,NYK,23.0,24,9,15,0.375,80.84,15,5,7,20,28,33,6,60,0,4,11,14,90.9,150,186,354,327,124,12,94,30,67,351,389,212,302,217,406,353,60,77,NYK
Players,1629019,Allonzo Trier,Allonzo,1610612752,NYK,23.0,12,3,9,0.25,48.056666666666665,2,2,3,14,16,16,5,42,0,2,4,5,58.4,259,301,242,388,198,161,160,75,91,275,272,196,249,217,333,211,153,133,NYK
