group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1628373,Frank Ntilikina,Frank,1610612752,NYK,20.0,12,3,9,0.25,25.0,0.048,0.0,0.026,0.0,0.0,0.095,0.08,0.0,0.083,0.05,0.417,0.167,0.0,0.333,0.0,0.176,0.083,0.03,259,301,242,388,266,391,348,392,234,314,228,262,276,328,371,36,282,242,71,1,219,279,361,NYK
Players,201599,DeAndre Jordan,DeAndre,1610612752,NYK,30.0,31,13,18,0.419,104.0,0.119,0.155,0.092,0.0,0.0,0.308,0.273,0.667,0.442,0.484,0.143,0.143,0.273,0.4,0.143,0.179,0.226,0.178,82,117,405,299,76,269,214,339,234,314,74,86,14,29,20,188,260,92,63,269,225,122,172,NYK
Players,202498,Lance Thomas,Lance,1610612752,NYK,31.0,8,1,7,0.125,12.0,0.148,0.125,0.188,0.5,0.6,0.333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,0.208,292,365,203,415,310,202,252,154,10,4,56,140,276,365,378,297,1,242,217,1,359,101,124,NYK
Players,1628443,Kadeem Allen,Kadeem,1610612752,NYK,26.0,3,0,3,0.0,9.0,0.263,0.333,0.286,0.0,0.167,0.5,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.429,0.5,0.333,371,417,109,417,337,60,35,59,234,196,17,10,276,365,378,17,1,242,217,1,409,11,41,NYK
Players,1626209,Mario Hezonja,Mario,1610612752,NYK,24.0,8,4,4,0.5,30.0,0.257,0.238,0.314,0.2,0.368,0.087,0.08,0.167,0.045,0.071,0.1,0.5,0.571,0.167,0.5,0.455,0.083,0.186,292,277,129,178,249,62,109,42,139,32,240,262,167,357,349,232,434,18,156,410,417,279,154,NYK
Players,1628422,Damyean Dotson,Damyean,1610612752,NYK,25.0,19,5,14,0.263,52.0,0.134,0.158,0.174,0.273,0.25,0.125,0.146,0.154,0.2,0.186,0.143,0.056,0.222,0.0,0.0,0.148,0.1,0.16,190,262,341,387,192,235,207,174,88,107,199,188,181,175,200,188,185,124,217,1,168,255,199,NYK
Players,203943,Noah Vonleh,Noah,1610612752,NYK,23.0,22,6,16,0.273,64.0,0.125,0.128,0.121,0.0,0.03,0.041,0.091,0.333,0.25,0.27,0.318,0.263,0.429,0.714,0.2,0.242,0.125,0.09,161,240,368,385,158,253,249,283,234,306,282,248,78,112,102,72,372,41,19,306,308,228,309,NYK
Players,1628995,Kevin Knox II,Kevin,1610612752,NYK,19.0,19,7,12,0.368,66.0,0.163,0.114,0.171,0.214,0.213,0.194,0.22,0.333,0.234,0.262,0.074,0.125,0.0,0.1,0.667,0.028,0.179,0.145,190,223,299,335,152,172,263,183,132,143,137,126,78,139,110,262,241,242,191,435,90,172,227,NYK
Players,1627740,Henry Ellenson,Henry,1610612752,NYK,22.0,2,1,1,0.5,7.0,0.048,0.333,0.077,1.0,0.167,0.0,0.0,0.0,0.286,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,388,365,19,178,348,392,35,355,1,196,295,308,276,83,203,297,1,242,217,1,1,329,119,NYK
Players,203098,John Jenkins,John,1610612752,NYK,28.0,5,2,3,0.4,12.0,0.103,0.0,0.136,0.0,0.286,0.0,0.0,0.25,0.0,0.063,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,340,331,109,308,311,304,348,244,234,83,295,308,119,365,359,297,1,242,217,372,1,329,364,NYK
Players,1628372,Dennis Smith Jr.,Dennis,1610612752,NYK,21.0,23,11,12,0.478,67.0,0.213,0.22,0.224,0.1,0.25,0.22,0.214,0.111,0.115,0.115,0.4,0.294,0.111,0.111,0.2,0.071,0.257,0.211,153,149,299,233,148,95,125,106,206,107,124,129,217,297,299,37,386,211,186,306,102,98,122,NYK
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,21.0,14,5,9,0.357,31.0,0.084,0.133,0.093,0.0,0.0,0.15,0.148,0.364,0.2,0.25,0.0,0.0,0.167,0.667,0.2,0.5,0.143,0.125,240,262,242,341,246,346,240,338,234,314,178,183,73,175,116,297,1,164,22,306,420,210,262,NYK
Players,1628436,Luke Kornet,Luke,1610612752,NYK,23.0,10,4,6,0.4,26.0,0.169,0.188,0.233,0.5,0.364,0.0,0.0,0.375,0.227,0.267,0.091,0.0,0.0,0.333,0.0,0.273,0.0,0.188,276,277,179,308,265,151,157,97,10,33,295,308,69,146,104,245,1,242,71,1,343,329,151,NYK
Players,1626144,Emmanuel Mudiay,Emmanuel,1610612752,NYK,23.0,24,9,15,0.375,81.0,0.317,0.321,0.341,0.286,0.282,0.328,0.313,0.063,0.167,0.146,0.355,0.407,0.308,0.0,0.4,0.262,0.304,0.321,150,186,354,327,124,37,55,31,77,90,64,66,253,218,262,51,424,80,217,404,333,69,53,NYK
Players,1629019,Allonzo Trier,Allonzo,1610612752,NYK,23.0,12,3,9,0.25,48.0,0.198,0.367,0.268,0.333,0.138,0.256,0.222,0.125,0.286,0.235,0.2,0.0,0.286,0.0,0.286,0.143,0.172,0.321,259,301,242,388,198,108,31,65,53,233,92,122,208,83,141,132,1,86,217,349,158,184,52,NYK
