close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1629647,Darius Bazley,1610612760,OKC,F-G,21.0,54,54,0.59,4.7,8.85,0.531,0.535,-0.004
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G-F,22.0,34,34,0.583,4.91,8.56,0.574,0.524,0.05
203488,Mike Muscala,1610612760,OKC,F-C,29.0,34,34,0.785,4.06,8.38,0.484,0.534,-0.049
202689,Kemba Walker,1610612760,OKC,G,31.0,43,43,0.616,4.88,8.33,0.587,0.532,0.054
1629676,Isaiah Roby,1610612760,OKC,F,23.0,60,59,0.713,4.38,7.7,0.569,0.545,0.024
1630197,Aleksej Pokusevski,1610612760,OKC,C,19.0,44,44,0.641,4.05,7.3,0.555,0.523,0.031
1629652,Luguentz Dort,1610612760,OKC,G,22.0,51,51,0.565,3.8,7.12,0.534,0.521,0.013
1628396,Tony Bradley,1610612760,OKC,C-F,23.0,40,40,0.757,3.35,6.93,0.484,0.545,-0.062
1630466,Gabriel Deck,1610612760,OKC,F,26.0,10,10,0.679,3.2,5.7,0.561,0.559,0.003
1630177,Theo Maledon,1610612760,OKC,G,20.0,64,63,0.61,2.98,5.34,0.558,0.516,0.043
1629026,Kenrich Williams,1610612760,OKC,G-F,26.0,63,63,0.621,2.73,5.27,0.518,0.519,-0.001
1629660,Ty Jerome,1610612760,OKC,G-F,23.0,33,31,0.581,2.91,4.76,0.611,0.516,0.095
1629004,Svi Mykhailiuk,1610612760,OKC,G-F,24.0,63,60,0.607,2.63,4.68,0.563,0.523,0.04
1629658,Jaylen Hoard,1610612760,OKC,F,22.0,18,18,0.645,2.39,4.44,0.538,0.519,0.018
1629718,Charlie Brown Jr.,1610612760,OKC,G,24.0,9,9,0.571,2.33,3.56,0.656,0.526,0.13
1630221,Josh Hall,1610612760,OKC,F,20.0,19,18,0.541,1.95,3.47,0.561,0.513,0.048
203121,Darius Miller,1610612760,OKC,F,31.0,15,14,0.631,1.27,2.73,0.463,0.54,-0.077
1629620,Justin Robinson,1610612760,OKC,G,23.0,7,6,0.655,1.57,2.71,0.579,0.476,0.103
