season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1631246,Vince Williams Jr.,Vince,1610612763,MEM,Memphis Grizzlies,22401194,2025-04-13T00:00:00,MEM vs. DAL,W,24.366666666666667,4,8,0.5,2,3,0.667,2,2,1.0,5,6,11,5,0,0,1,0,1,2,12,12,35.7,1,0,32.0,1,1,1,1,12590,9611,11288,8526,4949,11494,1957,6020,7446,1,389,2943,1106,3273,16469,12854,2537,1,6051,6956,9299,3654,4618,1,150,5433,1,24:22,2024,2025
2024-25,1630643,Jay Huff,Jay,1610612763,MEM,Memphis Grizzlies,22401194,2025-04-13T00:00:00,MEM vs. DAL,W,27.846666666666668,9,12,0.75,2,4,0.5,2,2,1.0,3,3,6,2,3,2,6,0,3,3,22,16,53.2,0,0,48.0,1,1,1,1,9679,1688,5979,2107,4949,8688,3944,6020,7446,1,1615,9417,5362,9909,2037,1671,13,1,18916,4218,2824,2243,804,2246,150,1176,1,27:51,2024,2025
2024-25,1629723,John Konchar,John,1610612763,MEM,Memphis Grizzlies,22401194,2025-04-13T00:00:00,MEM vs. DAL,W,21.416666666666668,1,2,0.5,0,1,0.0,0,0,0.0,2,5,7,3,1,6,0,0,0,0,2,27,31.9,0,0,24.0,1,1,1,1,14979,19033,21660,8526,15070,17631,15070,13505,14344,13505,3306,4392,3946,6913,8788,8,8263,1,1,17725,21232,370,6220,2246,150,9719,1,21:25,2024,2025
2024-25,1630205,Lamar Stevens,Lamar,1610612763,MEM,Memphis Grizzlies,22401194,2025-04-13T00:00:00,MEM vs. DAL,W,35.96666666666667,14,25,0.56,2,8,0.25,1,2,0.5,1,5,6,3,3,0,0,2,3,1,31,34,39.7,0,0,42.0,1,1,1,1,2700,141,226,7232,4949,2050,11902,10215,7446,10625,6876,4392,5362,6913,2037,12854,8263,23925,18916,11254,685,70,3306,2246,150,2239,1,35:58,2024,2025
2024-25,1642530,Yuki Kawamura,Yuki,1610612763,MEM,Memphis Grizzlies,22401194,2025-04-13T00:00:00,MEM vs. DAL,W,28.08333333333333,3,8,0.375,3,7,0.429,3,3,1.0,0,5,5,5,1,1,0,0,1,2,12,29,27.5,0,0,27.0,1,1,1,1,9476,12449,11288,16299,2458,3100,7394,4159,6038,1,14058,4392,7268,3273,8788,5025,8263,1,6051,6956,9299,246,8499,2246,150,7999,1,28:05,2024,2025
2024-25,1642285,Cam Spencer,Cam,1610612763,MEM,Memphis Grizzlies,22401194,2025-04-13T00:00:00,MEM vs. DAL,W,37.266666666666666,8,19,0.421,5,12,0.417,2,2,1.0,2,0,2,7,0,3,0,0,3,1,23,18,44.9,0,0,43.0,1,1,1,1,1815,2561,1432,14442,492,299,7826,6020,7446,1,3306,22137,16273,1463,16469,473,8263,1,18916,11254,2434,1677,2040,2246,150,2014,1,37:16,2024,2025
2024-25,1641713,GG Jackson,GG,1610612763,MEM,Memphis Grizzlies,22401194,2025-04-13T00:00:00,MEM vs. DAL,W,34.28333333333333,2,12,0.167,1,3,0.333,0,0,0.0,1,3,4,3,2,0,0,1,2,2,5,15,12.3,0,0,13.0,1,1,1,1,4024,15612,5979,21938,8896,11494,9209,13505,14344,13505,6876,9417,9701,6913,4442,12854,8263,17462,12976,6956,17323,2549,18201,2246,150,17050,1,34:17,2024,2025
2024-25,1628963,Marvin Bagley III,Marvin,1610612763,MEM,Memphis Grizzlies,22401194,2025-04-13T00:00:00,MEM vs. DAL,W,30.77,11,18,0.611,0,2,0.0,3,4,0.75,5,7,12,3,1,1,0,0,2,2,25,24,45.9,1,0,42.0,1,1,1,1,7070,704,1822,5351,15070,14411,15070,4159,3754,8186,389,1947,760,6913,8788,5025,8263,1,12976,6956,1828,634,1838,1,150,2239,1,30:46,2024,2025
2024-25,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,22401180,2025-04-11T00:00:00,MEM @ DEN,L,33.79,9,19,0.474,3,8,0.375,3,3,1.0,1,5,6,1,3,1,0,0,2,4,24,-11,32.7,0,0,36.0,1,13222,13222,13222,4446,1688,1432,12072,2458,2050,8800,4159,6038,1,6876,4392,5362,14293,2037,5025,8263,1,12976,2493,2129,21738,5860,2246,150,3901,1,33:47,2024,2025
2024-25,1629630,Ja Morant,Ja,1610612763,MEM,Memphis Grizzlies,22401180,2025-04-11T00:00:00,MEM @ DEN,L,33.61666666666667,8,21,0.381,2,8,0.25,3,5,0.6,1,1,2,6,3,1,0,0,2,3,21,-13,32.4,0,0,33.0,1,13222,13222,13222,4618,2561,817,16250,4949,2050,11902,4159,2872,10343,6876,17569,16273,2199,2037,5025,8263,1,12976,4218,3254,22771,5994,2246,150,5036,1,33:37,2024,2025
