season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1631246,Vince Williams Jr.,Vince,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,18.081666666666667,3,0,0,0,13,2,6,22,0,0,2,1,23.3,1,851,851,851,1022,259,688,610,1141,1359,303,926,886,533,1,752,752,632,1,18:05,2024,2025
2024-25,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,40.07,0,0,3,6,24,13,11,42,0,0,3,1,36.3,1,851,851,851,147,728,688,198,392,1673,1425,1364,1533,533,1,1125,752,307,1,40:04,2024,2025
2024-25,1630643,Jay Huff,Jay,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,5.955,0,0,0,0,6,0,5,6,1,0,1,0,5.7,1,851,851,851,1444,728,688,610,1141,723,1,791,256,167,1,393,1139,1315,1,5:57,2024,2025
2024-25,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,34.74666666666667,2,0,0,4,24,13,13,40,1,2,5,4,23.8,1,851,851,851,373,408,688,610,566,1673,1425,1483,1493,167,1526,1573,219,612,1,34:45,2024,2025
2024-25,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,37.71666666666667,2,4,4,8,31,12,16,42,0,2,5,5,31.5,1,851,851,851,246,408,144,121,256,1691,1359,1614,1533,533,1526,1573,137,414,1,37:43,2024,2025
2024-25,1629723,John Konchar,John,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,16.281666666666666,0,0,0,2,16,4,14,20,1,0,2,1,19.2,1,851,851,851,1085,728,688,610,783,1511,565,1539,803,167,1,752,752,773,1,16:17,2024,2025
2024-25,1630205,Lamar Stevens,Lamar,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,0.0183333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,851,851,851,1691,728,688,610,1141,1,1,1,1,533,1,393,1139,1583,1,0:01,2024,2025
2024-25,1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,36.88333333333333,2,3,0,12,26,13,18,46,0,3,6,7,44.2,1,851,851,851,285,408,245,610,106,1684,1425,1642,1616,533,1650,1673,51,166,1,36:53,2024,2025
2024-25,1641744,Zach Edey,Zach,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,32.53,0,4,0,6,18,13,11,34,7,0,6,1,39.1,1,851,851,851,492,728,144,610,392,1569,1425,1364,1328,1,1,1673,752,250,1,32:32,2024,2025
2024-25,1628379,Luke Kennard,Luke,1610612763,MEM,Memphis Grizzlies,42400144,2025-04-26T00:00:00,MEM vs. OKC,L,17.716666666666665,0,0,0,2,7,5,6,18,0,0,1,0,10.1,1,851,851,851,1041,728,688,610,783,846,684,926,732,533,1,393,1139,1144,1,17:43,2024,2025
2024-25,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,38.45,4,5,2,10,15,8,6,32,1,2,5,5,36.4,1,851,851,851,219,165,87,319,168,1468,1003,926,1274,167,1526,1573,137,305,1,38:27,2024,2025
2024-25,1631246,Vince Williams Jr.,Vince,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,0.4533333333333333,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,851,851,851,1683,728,688,610,1141,1,1,1,1,167,1,1,1139,1448,1,0:27,2024,2025
2024-25,1641744,Zach Edey,Zach,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,29.575,0,2,0,4,21,12,7,24,1,0,5,6,21.4,1,851,851,851,609,728,381,610,566,1642,1359,1029,962,167,1,1573,87,696,1,29:35,2024,2025
2024-25,1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,38.29,3,0,4,4,23,7,9,32,1,1,5,5,48.5,1,851,851,851,224,259,688,121,566,1663,876,1215,1274,167,1142,1573,137,114,1,38:17,2024,2025
2024-25,1628379,Luke Kennard,Luke,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,32.90833333333333,0,0,5,2,20,10,11,34,0,0,0,0,24.5,1,851,851,851,477,728,688,73,783,1620,1192,1364,1328,533,1,1,1139,588,1,32:55,2024,2025
2024-25,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,31.216666666666665,2,2,0,8,15,5,11,26,1,0,2,0,24.7,1,851,851,851,539,408,381,610,256,1468,684,1364,1035,167,1,752,1139,586,1,31:13,2024,2025
2024-25,1629723,John Konchar,John,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,16.765,0,2,0,0,2,2,2,22,1,0,4,1,11.9,1,851,851,851,1069,728,381,610,1141,252,303,355,886,167,1,1381,752,1055,1,16:46,2024,2025
2024-25,1629630,Ja Morant,Ja,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,15.533333333333331,4,2,2,8,0,7,0,8,0,0,0,5,23.7,1,851,851,851,1118,165,381,319,256,1,876,1,324,533,1,1,137,616,1,15:32,2024,2025
2024-25,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,42400143,2025-04-24T00:00:00,MEM vs. OKC,L,36.80833333333333,2,5,2,2,19,9,9,22,1,1,2,1,29.6,1,851,851,851,290,408,87,319,783,1599,1099,1215,886,167,1142,752,752,455,1,36:49,2024,2025
2024-25,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,37.15,2,5,2,10,20,4,17,44,1,2,2,2,44.4,1,851,851,851,271,408,87,319,168,1620,565,1635,1580,167,1526,752,490,162,1,37:09,2024,2025
2024-25,1641744,Zach Edey,Zach,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,26.133333333333333,0,2,0,4,16,2,15,40,2,0,0,0,21.9,1,851,851,851,739,728,381,610,566,1511,303,1580,1493,57,1,1,1139,679,1,26:08,2024,2025
2024-25,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,35.21666666666667,0,2,0,12,9,11,12,40,0,1,3,7,33.2,1,851,851,851,352,728,381,610,106,1067,1282,1437,1493,533,1142,1125,51,379,1,35:13,2024,2025
2024-25,1628379,Luke Kennard,Luke,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,17.533333333333335,0,0,0,4,20,0,13,26,1,0,1,0,11.6,1,851,851,851,1048,728,688,610,566,1620,1,1483,1035,167,1,393,1139,1072,1,17:32,2024,2025
2024-25,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,30.933333333333334,0,3,0,2,21,11,15,30,0,1,0,0,14.0,1,851,851,851,551,728,245,610,783,1642,1282,1580,1196,533,1142,1,1139,989,1,30:56,2024,2025
2024-25,1628963,Marvin Bagley III,Marvin,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,11.4,0,0,0,0,9,5,4,8,0,0,2,1,-0.8,1,851,851,851,1275,728,688,610,1141,1067,684,655,324,533,1,752,752,1675,1,11:24,2024,2025
2024-25,1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,31.216666666666665,0,0,0,4,6,9,14,42,0,1,3,3,18.3,1,851,851,851,539,728,688,610,566,723,1099,1539,1533,533,1142,1125,333,808,1,31:13,2024,2025
2024-25,1629630,Ja Morant,Ja,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,40.13333333333333,4,0,1,10,17,11,13,36,1,3,1,2,38.4,1,851,851,851,144,165,688,585,168,1546,1282,1483,1403,167,1650,393,490,264,1,40:08,2024,2025
2024-25,1629723,John Konchar,John,1610612763,MEM,Memphis Grizzlies,42400142,2025-04-22T00:00:00,MEM @ OKC,L,10.283333333333331,0,0,0,0,7,2,2,4,0,0,1,1,3.9,1,851,851,851,1311,728,688,610,1141,846,303,355,179,533,1,393,752,1419,1,10:17,2024,2025
2024-25,1641744,Zach Edey,Zach,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,19.64666666666667,0,2,0,4,13,12,15,34,0,3,1,2,14.3,1,851,851,851,959,728,381,610,566,1359,1359,1580,1328,533,1650,393,490,970,1,19:39,2024,2025
2024-25,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,19.381666666666668,0,2,3,2,4,11,10,28,0,1,2,0,14.3,1,851,851,851,975,728,381,198,783,507,1282,1289,1126,533,1142,752,1139,970,1,19:23,2024,2025
2024-25,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,27.45,3,2,0,4,17,15,22,42,0,0,0,1,7.4,1,851,851,851,690,259,381,610,566,1546,1536,1676,1533,533,1,1,752,1242,1,27:27,2024,2025
2024-25,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,28.5,0,0,0,4,15,8,20,34,0,1,1,0,10.6,1,851,851,851,652,728,688,610,566,1468,1003,1660,1328,533,1142,393,1139,1119,1,28:30,2024,2025
2024-25,1629723,John Konchar,John,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,25.316666666666663,0,0,0,2,16,8,15,30,0,0,1,1,10.6,1,851,851,851,775,728,688,610,783,1511,1003,1580,1196,533,1,393,752,1119,1,25:19,2024,2025
2024-25,1628379,Luke Kennard,Luke,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,12.0,0,0,0,0,7,0,2,8,0,0,1,1,9.6,1,851,851,851,1250,728,688,610,1141,846,1,355,324,533,1,393,752,1164,1,12:00,2024,2025
2024-25,1630205,Lamar Stevens,Lamar,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,12.0,0,0,0,4,7,0,2,8,0,2,0,0,9.3,1,851,851,851,1250,728,688,610,566,846,1,355,324,533,1526,1,1139,1181,1,12:00,2024,2025
2024-25,1631246,Vince Williams Jr.,Vince,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,19.02166666666667,0,0,0,0,5,3,8,24,0,0,1,0,8.1,1,851,851,851,993,728,688,610,1141,624,466,1132,962,533,1,393,1139,1225,1,19:01,2024,2025
2024-25,1628963,Marvin Bagley III,Marvin,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,16.238333333333333,2,6,0,14,4,5,10,18,1,0,1,2,31.0,1,851,851,851,1087,408,48,610,65,507,684,1289,732,167,1,393,490,424,1,16:14,2024,2025
2024-25,1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,22.23,0,0,0,2,15,6,20,28,0,0,5,2,10.4,1,851,851,851,871,728,688,610,783,1468,785,1660,1126,533,1,1573,490,1128,1,22:14,2024,2025
2024-25,1629630,Ja Morant,Ja,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,26.215,3,0,0,8,10,17,9,38,1,1,2,4,28.6,1,851,851,851,733,259,688,610,256,1148,1600,1215,1453,167,1142,752,219,486,1,26:13,2024,2025
2024-25,1630643,Jay Huff,Jay,1610612763,MEM,Memphis Grizzlies,42400141,2025-04-20T00:00:00,MEM @ OKC,L,12.0,2,0,2,4,7,0,2,8,2,0,0,3,15.4,1,851,851,851,1250,408,688,319,566,846,1,355,324,57,1,1,333,924,1,12:00,2024,2025
