player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
201933,Blake Griffin,Blake,1610612765,DET,31.0,18,8,10,0.444,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,411,398,119,297,112,80,69,97,30,134,24,79,395,168,248,179,37,17,304,DET
202688,Brandon Knight,Brandon,1610612765,DET,28.0,25,4,21,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,382,450,256,508,348,80,69,97,30,134,85,79,282,168,248,179,37,17,304,DET
1628971,Bruce Brown,Bruce,1610612765,DET,23.0,58,18,40,0.31,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,2.0,173,282,484,432,254,80,13,97,30,35,85,79,169,168,125,97,37,17,115,DET
1626174,Christian Wood,Christian,1610612765,DET,24.0,62,20,42,0.323,9.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,15.0,3.0,5.0,2.0,0.0,0.0,1.0,123,250,503,423,79,80,69,44,30,35,13,79,93,26,77,63,37,17,182,DET
201565,Derrick Rose,Derrick,1610612765,DET,31.0,50,17,33,0.34,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,256,295,410,389,254,80,69,97,30,35,85,79,282,168,179,179,37,17,182,DET
1628476,Derrick Walton Jr.,Derrick,1610612765,DET,25.0,26,15,11,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,380,321,131,180,427,80,69,97,30,134,85,79,358,168,341,179,37,17,304,DET
203089,John Henson,John,1610612765,DET,29.0,40,8,32,0.2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,310,398,397,503,307,80,69,44,1,35,85,79,320,168,341,63,37,17,304,DET
1629648,Jordan Bone,Jordan,1610612765,DET,22.0,10,3,7,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,449,462,93,445,427,14,69,97,30,134,85,79,395,168,341,179,37,17,304,DET
203895,Jordan McRae,Jordan,1610612765,DET,29.0,37,12,25,0.324,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,327,351,307,422,169,80,69,97,30,134,85,79,320,76,341,179,37,17,304,DET
1628383,Justin Patton,Justin,1610612765,DET,23.0,5,2,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,487,480,37,339,427,80,69,97,30,134,85,79,395,168,341,179,37,17,304,DET
1629017,Khyri Thomas,Khyri,1610612765,DET,24.0,8,2,6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,480,83,482,427,80,69,97,30,134,85,79,453,168,341,179,37,17,304,DET
204038,Langston Galloway,Langston,1610612765,DET,28.0,66,20,46,0.303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,70,250,526,442,427,80,69,97,30,134,24,79,320,168,248,179,37,17,182,DET
1629663,Louis King,Louis,1610612765,DET,21.0,10,3,7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,449,462,93,445,427,80,69,97,30,134,85,79,395,168,248,179,37,17,304,DET
1628379,Luke Kennard,Luke,1610612765,DET,24.0,28,11,17,0.393,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,371,362,202,353,254,80,69,97,30,134,85,79,233,168,248,179,37,17,69,DET
1629635,Sekou Doumbouya,Sekou,1610612765,DET,19.0,38,10,28,0.263,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,1.0,322,372,354,479,79,80,69,97,30,134,85,79,153,168,38,179,37,17,182,DET
1629004,Svi Mykhailiuk,Svi,1610612765,DET,23.0,56,17,39,0.304,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,206,295,477,440,205,80,69,97,30,35,85,79,282,168,248,179,37,17,69,DET
1627748,Thon Maker,Thon,1610612765,DET,23.0,60,20,40,0.333,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,4.0,151,250,484,396,307,80,13,97,30,134,24,79,189,168,179,37,37,17,50,DET
204025,Tim Frazier,Tim,1610612765,DET,29.0,27,9,18,0.333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,377,386,216,396,254,80,69,97,30,134,85,79,320,168,248,179,37,17,304,DET
203503,Tony Snell,Tony,1610612765,DET,28.0,59,18,41,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,162,282,494,439,427,80,69,97,30,134,85,79,282,168,248,179,37,17,182,DET
