season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,44.8,0.0,0.0,0.0,5.6,11.1,0.0,13.9,27.8,0.0,0.0,2.8,0.0,11.1,1,905,905,905,1556,779,735,648,951,623,1,1095,1525,570,1,695,1216,1630,1,16:08,2024,2025
2024-25,1629631,De'Andre Hunter,De'Andre,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,47.5,0.0,4.8,3.2,9.5,6.3,3.2,12.7,44.4,0.0,1.6,6.3,1.6,35.7,1,905,905,905,1183,779,424,505,638,345,316,1005,901,570,1402,1378,1145,1059,1,29:56,2024,2025
2024-25,1629731,Dean Wade,Dean,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,45.7,0.0,9.8,0.0,9.8,14.6,4.9,19.5,48.8,0.0,0.0,9.8,2.4,24.9,1,905,905,905,1479,779,127,648,624,899,356,1435,711,570,1,1626,993,1394,1,18:44,2024,2025
2024-25,1629660,Ty Jerome,Ty,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,50.0,0.0,0.0,13.6,9.1,9.1,13.6,27.3,72.7,0.0,4.5,13.6,0.0,63.6,1,905,905,905,674,779,735,40,666,484,900,1642,95,570,1735,1720,1216,252,1,11:00,2024,2025
2024-25,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,47.2,6.3,0.0,0.0,12.7,12.7,9.5,12.7,34.9,0.0,3.2,1.6,1.6,23.5,1,905,905,905,1240,313,735,648,443,760,601,1005,1303,570,1653,500,1145,1420,1,29:43,2024,2025
2024-25,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,48.0,2.6,5.1,0.0,17.9,10.3,5.1,9.0,41.0,2.6,0.0,0.0,7.7,57.3,1,905,905,905,1087,719,383,648,194,559,370,728,1067,246,1,1,251,376,1,37:25,2024,2025
2024-25,1628378,Donovan Mitchell,Donovan,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,47.7,6.3,0.0,13.9,10.1,10.1,5.1,6.3,32.9,1.3,2.5,2.5,13.9,76.3,1,905,905,905,1159,317,735,38,601,551,369,550,1372,513,1570,634,39,92,1,37:39,2024,2025
2024-25,1629622,Max Strus,Max,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,47.5,0.0,0.0,0.0,0.0,3.6,5.5,9.1,50.9,0.0,3.6,7.3,3.6,20.7,1,905,905,905,1191,779,735,648,1209,255,389,731,592,570,1689,1481,760,1480,1,26:07,2024,2025
2024-25,1629636,Darius Garland,Darius,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,48.3,2.9,2.9,0.0,8.7,11.6,8.7,18.8,55.1,0.0,0.0,5.8,7.2,22.2,1,905,905,905,1040,673,624,648,705,672,555,1399,423,570,1,1288,300,1452,1,33:18,2024,2025
2024-25,1630241,Sam Merrill,Sam,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,48.3,0.0,0.0,7.1,0.0,39.3,21.4,0.0,71.4,0.0,0.0,14.3,3.6,25.4,1,905,905,905,1018,779,735,173,1209,1701,1424,1,103,570,1,1724,767,1379,1,13:32,2024,2025
2024-25,1629731,Dean Wade,Dean,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,50.7,13.6,0.0,0.0,0.0,59.1,27.3,0.0,90.9,0.0,0.0,0.0,0.0,43.6,1,905,905,905,554,61,735,648,1209,1775,1606,1,40,570,1,1,1216,767,1,11:09,2024,2025
2024-25,1642281,Jaylon Tyson,Jaylon,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,46.2,0.0,0.0,3.8,0.0,30.8,11.5,7.7,38.5,0.0,3.8,7.7,11.5,72.7,1,905,905,905,1403,779,735,434,1209,1588,741,621,1164,570,1700,1510,72,131,1,12:00,2024,2025
2024-25,1629622,Max Strus,Max,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,47.8,6.4,0.0,0.0,4.3,34.0,12.8,19.1,59.6,0.0,0.0,4.3,4.3,50.4,1,905,905,905,1127,311,735,648,1048,1655,826,1421,303,570,1,999,672,538,1,22:28,2024,2025
