season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612754,IND,Indiana Pacers,42400401,2025-06-05,IND @ OKC,W,48.0,39,82,0.476,18,39,0.462,15,21,0.714,13,43,56,24,25.0,1,7,6,22,19,111,1.0,1,1,1,1,11,69,107,55,10,45,16,93,87,111,34,2,3,57,156,156,25,96,90,96,71,74,1,2024,2025,False,OKC,IND
2024-25,1610612760,OKC,Oklahoma City Thunder,42400401,2025-06-05,OKC vs. IND,L,48.0,39,98,0.398,11,30,0.367,21,24,0.875,10,29,39,13,7.0,14,6,7,19,22,110,-1.0,1,79,79,79,11,69,8,135,91,115,74,41,65,21,88,104,103,153,1,3,43,115,48,50,74,79,1,2024,2025,True,OKC,IND
