player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
202695,Kawhi Leonard,1610612746,LAC,33.0,7,7,1.0,9.43,17.57,0.537,0.598,0.699,7.29,12.29,0.593,0.301,2.14,5.29,0.405
201935,James Harden,1610612746,LAC,35.0,7,7,1.0,6.29,14.43,0.436,0.515,0.564,4.0,8.14,0.491,0.436,2.29,6.29,0.364
1626181,Norman Powell,1610612746,LAC,32.0,7,7,1.0,6.0,12.71,0.472,0.551,0.551,4.0,7.0,0.571,0.449,2.0,5.71,0.35
1627826,Ivica Zubac,1610612746,LAC,28.0,7,7,1.0,7.71,11.71,0.659,0.659,1.0,7.71,11.71,0.659,0.0,0.0,0.0,
1627884,Derrick Jones Jr.,1610612746,LAC,28.0,7,7,1.0,3.0,6.86,0.438,0.5,0.583,2.14,4.0,0.536,0.417,0.86,2.86,0.3
1627739,Kris Dunn,1610612746,LAC,31.0,7,7,1.0,2.43,6.29,0.386,0.5,0.364,1.0,2.29,0.438,0.636,1.43,4.0,0.357
203992,Bogdan Bogdanović,1610612746,LAC,32.0,7,7,1.0,2.29,6.29,0.364,0.443,0.455,1.29,2.86,0.45,0.545,1.0,3.43,0.292
201587,Nicolas Batum,1610612746,LAC,36.0,7,7,1.0,1.86,4.71,0.394,0.591,0.0,0.0,0.0,,1.0,1.86,4.71,0.394
1641738,Kobe Brown,1610612746,LAC,25.0,3,2,1.0,2.33,2.67,0.875,0.938,0.875,2.0,2.33,0.857,0.125,0.33,0.33,1.0
1641757,Jordan Miller,1610612746,LAC,25.0,3,3,1.0,1.0,2.33,0.429,0.429,0.857,1.0,2.0,0.5,0.143,0.0,0.33,0.0
201988,Patty Mills,1610612746,LAC,36.0,1,1,1.0,1.0,2.0,0.5,0.75,0.5,0.0,1.0,0.0,0.5,1.0,1.0,1.0
1627732,Ben Simmons,1610612746,LAC,28.0,5,5,1.0,0.4,1.2,0.333,0.333,1.0,0.4,1.2,0.333,0.0,0.0,0.0,
1642353,Cam Christie,1610612746,LAC,19.0,3,1,1.0,0.67,1.0,0.667,0.833,0.333,0.33,0.33,1.0,0.667,0.33,0.67,0.5
1629234,Drew Eubanks,1610612746,LAC,28.0,3,2,1.0,0.0,0.67,0.0,0.0,1.0,0.0,0.67,0.0,0.0,0.0,0.0,
