group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1629684,Grant Williams,Grant,1610612738,BOS,21.0,18,9,9,0.5,1.4,1.0,0.0,0.571,0.0,0.0,0.0,0.429,0.286,0.571,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1.0,178,157,279,177,367,1,312,106,130,224,157,67,43,85,1,232,214,82,1,237,233,313,1,BOS
Players,202330,Gordon Hayward,Gordon,1610612738,BOS,30.0,26,15,11,0.577,3.6,0.645,0.355,0.457,0.114,0.257,0.114,0.286,0.257,0.343,0.25,0.75,1.0,0.0,0.455,0.545,11,31,0.355,98,62,320,144,70,182,211,172,70,158,82,149,54,184,203,93,1,82,240,100,92,74,241,BOS
Players,1629641,Romeo Langford,Romeo,1610612738,BOS,20.0,3,3,0,1.0,0.9,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0,364,284,1,1,407,361,1,307,130,54,157,76,210,296,245,232,1,82,1,237,283,350,1,BOS
Players,203935,Marcus Smart,Marcus,1610612738,BOS,26.0,34,19,15,0.559,3.3,0.6,0.4,0.468,0.085,0.255,0.043,0.277,0.085,0.383,0.182,0.818,1.0,0.0,0.4,0.6,15,40,0.375,24,26,387,149,115,193,197,167,90,161,137,164,169,167,222,84,1,82,254,86,67,62,223,BOS
Players,202683,Enes Freedom,Enes,1610612738,BOS,28.0,13,7,6,0.538,0.8,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,2,3,0.667,215,198,208,162,412,1,312,70,130,224,157,102,210,52,1,232,214,82,1,237,233,289,40,BOS
Players,1628400,Semi Ojeleye,Semi,1610612738,BOS,25.0,7,3,4,0.429,2.0,0.5,0.5,0.0,0.0,0.75,0.0,0.25,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,299,284,148,262,298,222,137,307,130,28,157,184,7,296,245,232,1,82,1,237,283,313,96,BOS
Players,1628464,Daniel Theis,Daniel,1610612738,BOS,28.0,30,15,15,0.5,3.2,0.913,0.087,0.667,0.061,0.091,0.061,0.242,0.0,0.606,0.909,0.091,1.0,0.0,0.917,0.083,12,23,0.522,56,62,387,177,136,91,303,70,107,217,125,191,210,77,77,230,1,82,106,233,84,102,90,BOS
Players,1629682,Tremont Waters,Tremont,1610612738,BOS,22.0,4,1,3,0.25,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,344,358,117,383,375,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,BOS
Players,1629035,Carsen Edwards,Carsen,1610612738,BOS,22.0,3,0,3,0.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,364,415,117,415,380,361,1,307,130,224,157,297,210,296,245,232,214,82,304,237,340,350,340,BOS
Players,202954,Brad Wanamaker,Brad,1610612738,BOS,30.0,14,7,7,0.5,1.5,1.0,0.0,0.571,0.0,0.0,0.0,0.429,0.0,0.571,0.5,0.5,0.0,0.0,0.5,0.5,2,4,0.5,211,198,232,177,355,1,312,106,130,224,157,67,210,85,134,144,214,82,203,108,233,268,96,BOS
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,22.0,38,21,17,0.553,3.5,0.622,0.378,0.5,0.13,0.278,0.046,0.222,0.065,0.37,0.593,0.407,0.9,0.1,0.676,0.324,37,74,0.5,7,15,410,159,89,190,204,136,62,151,132,205,190,171,122,185,143,80,152,188,5,10,96,BOS
Players,202689,Kemba Walker,Kemba,1610612738,BOS,30.0,27,15,12,0.556,3.1,0.37,0.63,0.136,0.034,0.61,0.0,0.254,0.119,0.102,0.25,0.75,0.5,0.5,0.438,0.563,16,46,0.348,84,62,341,150,154,294,100,294,123,53,157,183,139,287,203,93,190,23,245,95,61,50,245,BOS
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,23.0,30,16,14,0.533,3.3,0.5,0.5,0.333,0.083,0.438,0.167,0.229,0.042,0.25,0.25,0.75,0.857,0.143,0.533,0.467,15,34,0.441,56,49,367,164,123,222,137,231,91,106,43,203,205,224,203,93,149,71,201,139,67,69,164,BOS
Players,1629750,Javonte Green,Javonte,1610612738,BOS,26.0,5,1,4,0.2,1.4,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,331,358,148,401,366,222,137,307,130,224,157,297,210,296,245,232,214,82,304,237,340,313,340,BOS
Players,1629738,Vincent Poirier,Vincent,1610612738,BOS,26.0,3,1,2,0.333,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,364,358,82,331,384,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,BOS
Players,1629057,Robert Williams III,Robert,1610612738,BOS,22.0,5,1,4,0.2,1.9,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.5,0.5,0.0,0.0,0.5,0.5,2,2,1.0,331,358,148,401,302,1,312,70,130,224,157,102,210,52,134,144,214,82,203,108,233,313,1,BOS
