season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612759,SAS,San Antonio Spurs,22301197,2024-04-14,SAS vs. DET,W,48.0,21.0,10.0,26.0,64.0,13.0,22.0,9.0,46.0,0,0,0,0,119,493,1711,99,180,652,2226,425,762,1,2023,2024,True,SAS,DET,APR
2023-24,1610612759,SAS,San Antonio Spurs,22301180,2024-04-12,SAS vs. DEN,W,48.0,11.0,18.0,21.0,56.0,19.0,16.0,15.0,62.0,0,0,0,0,119,1944,494,322,636,1615,1574,1338,2106,1,2023,2024,True,SAS,DEN,APR
2023-24,1610612759,SAS,San Antonio Spurs,22301163,2024-04-10,SAS @ OKC,L,48.0,4.0,8.0,6.0,44.0,28.0,9.0,33.0,50.0,0,0,0,0,119,2424,1996,2239,1700,2343,466,2441,1120,1,2023,2024,False,OKC,SAS,APR
2023-24,1610612759,SAS,San Antonio Spurs,22301151,2024-04-09,SAS @ MEM,W,48.0,4.0,14.0,12.0,58.0,18.0,12.0,6.0,52.0,0,0,0,0,119,2424,1062,1449,490,1452,912,147,1346,1,2023,2024,False,MEM,SAS,APR
2023-24,1610612759,SAS,San Antonio Spurs,22301140,2024-04-07,SAS vs. PHI,L,58.0,16.0,20.0,21.0,52.0,35.0,4.0,20.0,76.0,0,0,0,0,1,1148,309,322,953,2450,38,1970,2436,1,2023,2024,True,SAS,PHI,APR
2023-24,1610612759,SAS,San Antonio Spurs,22301123,2024-04-05,SAS @ NOP,W,48.0,17.0,10.0,14.0,50.0,16.0,14.0,6.0,58.0,0,0,0,0,119,1010,1711,1124,1116,1141,1229,147,1826,1,2023,2024,False,NOP,SAS,APR
2023-24,1610612759,SAS,San Antonio Spurs,22301099,2024-04-02,SAS @ DEN,L,48.0,12.0,16.0,22.0,54.0,10.0,19.0,12.0,58.0,0,0,0,0,119,1810,730,265,799,299,1968,861,1826,1,2023,2024,False,DEN,SAS,APR
2023-24,1610612759,SAS,San Antonio Spurs,22301085,2024-03-31,SAS vs. GSW,L,48.0,17.0,21.0,19.0,46.0,23.0,21.0,11.0,42.0,0,0,0,0,119,1010,236,492,1528,2063,2153,698,469,1,2023,2024,True,SAS,GSW,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22301070,2024-03-29,SAS vs. NYK,W,53.0,16.0,9.0,22.0,46.0,21.0,18.0,19.0,62.0,0,0,0,0,17,1148,1855,265,1528,1879,1860,1862,2106,1,2023,2024,True,SAS,NYK,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22301058,2024-03-27,SAS @ UTA,W,48.0,21.0,15.0,23.0,50.0,23.0,6.0,13.0,48.0,0,0,0,0,119,493,888,209,1116,2063,143,1013,934,1,2023,2024,False,UTA,SAS,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22301039,2024-03-25,SAS vs. PHX,W,48.0,17.0,9.0,16.0,52.0,10.0,8.0,14.0,44.0,0,0,0,0,119,1010,1855,820,953,299,321,1181,609,1,2023,2024,True,SAS,PHX,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22301025,2024-03-23,SAS vs. PHX,L,48.0,12.0,10.0,19.0,56.0,19.0,10.0,23.0,68.0,0,0,0,0,119,1810,1711,492,636,1615,607,2197,2334,1,2023,2024,True,SAS,PHX,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22301015,2024-03-22,SAS vs. MEM,L,48.0,18.0,18.0,24.0,52.0,20.0,7.0,14.0,40.0,0,0,0,0,119,847,494,165,953,1770,222,1181,339,1,2023,2024,True,SAS,MEM,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300994,2024-03-19,SAS vs. DAL,L,48.0,10.0,9.0,14.0,42.0,19.0,8.0,10.0,52.0,0,0,0,0,119,2053,1855,1124,1853,1615,321,565,1346,1,2023,2024,True,SAS,DAL,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300981,2024-03-17,SAS vs. BKN,W,53.0,10.0,4.0,11.0,60.0,24.0,20.0,17.0,70.0,0,0,0,0,17,2053,2367,1601,356,2139,2069,1642,2373,1,2023,2024,True,SAS,BKN,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300965,2024-03-15,SAS vs. DEN,L,48.0,15.0,16.0,15.0,44.0,27.0,14.0,18.0,64.0,0,0,0,0,119,1321,730,946,1700,2299,1229,1755,2207,1,2023,2024,True,SAS,DEN,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300942,2024-03-12,SAS vs. HOU,L,48.0,6.0,20.0,9.0,52.0,19.0,8.0,11.0,34.0,0,0,0,0,119,2364,309,1897,953,1615,321,698,80,1,2023,2024,True,SAS,HOU,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300936,2024-03-11,SAS vs. GSW,L,48.0,9.0,13.0,10.0,48.0,28.0,15.0,11.0,52.0,0,0,0,0,119,2163,1233,1764,1342,2343,1400,698,1346,1,2023,2024,True,SAS,GSW,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300921,2024-03-09,SAS @ GSW,W,48.0,18.0,17.0,12.0,48.0,12.0,17.0,9.0,58.0,0,0,0,0,119,847,602,1449,1342,518,1732,425,1826,1,2023,2024,False,GSW,SAS,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300908,2024-03-07,SAS @ SAC,L,48.0,27.0,6.0,9.0,52.0,16.0,16.0,15.0,76.0,0,0,0,0,119,119,2240,1897,953,1141,1574,1338,2436,1,2023,2024,False,SAC,SAS,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300891,2024-03-05,SAS @ HOU,L,48.0,9.0,9.0,14.0,44.0,28.0,21.0,14.0,70.0,0,0,0,0,119,2163,1855,1124,1700,2343,2153,1181,2373,1,2023,2024,False,HOU,SAS,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300877,2024-03-03,SAS vs. IND,W,48.0,17.0,17.0,13.0,66.0,17.0,19.0,9.0,56.0,0,0,0,0,119,1010,602,1281,128,1314,1968,425,1663,1,2023,2024,True,SAS,IND,MAR
2023-24,1610612759,SAS,San Antonio Spurs,22300853,2024-02-29,SAS vs. OKC,W,48.0,13.0,13.0,10.0,50.0,28.0,5.0,22.0,60.0,0,0,0,0,119,1645,1233,1764,1116,2343,95,2140,1972,1,2023,2024,True,SAS,OKC,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300838,2024-02-27,SAS @ MIN,L,48.0,11.0,8.0,21.0,44.0,30.0,9.0,25.0,56.0,0,0,0,0,119,1944,1996,322,1700,2399,466,2297,1663,1,2023,2024,False,MIN,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300825,2024-02-25,SAS @ UTA,L,48.0,14.0,12.0,16.0,48.0,34.0,13.0,30.0,56.0,0,0,0,0,119,1482,1392,820,1342,2443,1070,2413,1663,1,2023,2024,False,UTA,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300813,2024-02-23,SAS @ LAL,L,48.0,13.0,13.0,15.0,50.0,18.0,13.0,13.0,60.0,0,0,0,0,119,1645,1233,946,1116,1452,1070,1013,1972,1,2023,2024,False,LAL,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300803,2024-02-22,SAS @ SAC,L,48.0,17.0,11.0,13.0,72.0,12.0,14.0,13.0,70.0,0,0,0,0,119,1010,1550,1281,46,518,1229,1013,2373,1,2023,2024,False,SAC,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300785,2024-02-14,SAS @ DAL,L,48.0,14.0,19.0,8.0,46.0,14.0,4.0,12.0,60.0,0,0,0,0,119,1482,393,2037,1528,817,38,861,1972,1,2023,2024,False,DAL,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300764,2024-02-12,SAS @ TOR,W,48.0,32.0,8.0,18.0,70.0,15.0,12.0,12.0,58.0,0,0,0,0,119,25,1996,600,61,980,912,861,1826,1,2023,2024,False,TOR,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300750,2024-02-10,SAS @ BKN,L,48.0,16.0,13.0,14.0,44.0,17.0,16.0,24.0,58.0,0,0,0,0,119,1148,1233,1124,1700,1314,1574,2253,1826,1,2023,2024,False,BKN,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300734,2024-02-08,SAS @ ORL,L,48.0,18.0,7.0,10.0,52.0,25.0,12.0,12.0,58.0,0,0,0,0,119,847,2141,1764,953,2195,912,861,1826,1,2023,2024,False,ORL,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300730,2024-02-07,SAS @ MIA,L,48.0,13.0,14.0,15.0,52.0,19.0,6.0,10.0,50.0,0,0,0,0,119,1645,1062,946,953,1615,143,565,1120,1,2023,2024,False,MIA,SAS,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300703,2024-02-03,SAS vs. CLE,L,48.0,9.0,9.0,16.0,46.0,21.0,20.0,23.0,58.0,0,0,0,0,119,2163,1855,820,1528,1879,2069,2197,1826,1,2023,2024,True,SAS,CLE,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300696,2024-02-02,SAS vs. NOP,L,48.0,14.0,19.0,14.0,62.0,24.0,22.0,13.0,58.0,0,0,0,0,119,1482,393,1124,255,2139,2226,1013,1826,1,2023,2024,True,SAS,NOP,FEB
2023-24,1610612759,SAS,San Antonio Spurs,22300681,2024-01-31,SAS vs. ORL,L,48.0,10.0,11.0,27.0,46.0,23.0,14.0,17.0,62.0,0,0,0,0,119,2053,1550,78,1528,2063,1229,1642,2106,1,2023,2024,True,SAS,ORL,JAN
2023-24,1610612759,SAS,San Antonio Spurs,22300665,2024-01-29,SAS vs. WAS,L,48.0,19.0,13.0,18.0,50.0,22.0,18.0,15.0,66.0,0,0,0,0,119,692,1233,600,1116,1969,1860,1338,2282,1,2023,2024,True,SAS,WAS,JAN
2023-24,1610612759,SAS,San Antonio Spurs,22300649,2024-01-27,SAS vs. MIN,W,48.0,14.0,17.0,12.0,52.0,14.0,9.0,7.0,60.0,0,0,0,0,119,1482,602,1449,953,817,466,223,1972,1,2023,2024,True,SAS,MIN,JAN
2023-24,1610612759,SAS,San Antonio Spurs,22300641,2024-01-26,SAS vs. POR,W,48.0,17.0,11.0,26.0,60.0,14.0,8.0,14.0,44.0,0,0,0,0,119,1010,1550,99,356,817,321,1181,609,1,2023,2024,True,SAS,POR,JAN
2023-24,1610612759,SAS,San Antonio Spurs,22300622,2024-01-24,SAS vs. OKC,L,48.0,14.0,13.0,13.0,58.0,33.0,16.0,20.0,64.0,0,0,0,0,119,1482,1233,1281,490,2437,1574,1970,2207,1,2023,2024,True,SAS,OKC,JAN
2023-24,1610612759,SAS,San Antonio Spurs,22300608,2024-01-22,SAS @ PHI,L,48.0,8.0,15.0,20.0,58.0,10.0,22.0,13.0,70.0,0,0,0,0,119,2253,888,405,490,299,2226,1013,2373,1,2023,2024,False,PHI,SAS,JAN
2023-24,1610612759,SAS,San Antonio Spurs,22300594,2024-01-20,SAS @ WAS,W,48.0,17.0,23.0,15.0,74.0,16.0,17.0,21.0,66.0,0,0,0,0,119,1010,125,946,26,1141,1732,2057,2282,1,2023,2024,False,WAS,SAS,JAN
2023-24,1610612759,SAS,San Antonio Spurs,22300584,2024-01-19,SAS @ CHA,L,48.0,20.0,9.0,22.0,56.0,24.0,15.0,9.0,58.0,0,0,0,0,119,583,1855,265,636,2139,1400,425,1826,1,2023,2024,False,CHA,SAS,JAN
