TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612738,Boston Celtics,9,5,4,0.556,432.0,35.7,84.1,0.424,11.3,33.0,0.343,19.4,24.2,0.803,7.4,40.3,47.8,21.4,14.8,5.9,3.8,4.3,20.8,21.0,102.1,-1.4,8,8,1,5,8,13,12,11,7,8,7,6,8,5,16,2,3,10,10,14,13,6,5,13,12,8
1610612751,Brooklyn Nets,5,1,4,0.2,240.0,38.4,91.4,0.42,11.0,34.0,0.324,23.6,29.2,0.808,11.2,29.2,40.4,19.2,14.2,7.6,2.8,6.0,22.8,24.2,111.4,-11.0,11,11,1,11,11,7,2,12,8,6,14,1,1,4,4,16,14,13,8,6,16,13,12,2,3,14
1610612743,Denver Nuggets,14,7,7,0.5,692.0,38.8,87.6,0.443,9.3,27.0,0.344,19.1,24.5,0.782,12.7,33.6,46.3,23.3,9.5,5.5,4.5,4.6,20.7,21.3,106.0,1.8,5,5,13,7,5,6,4,8,15,15,6,10,7,7,1,8,5,5,2,15,9,7,4,12,8,6
1610612765,Detroit Pistons,4,0,4,0.0,192.0,37.5,96.8,0.388,11.0,33.3,0.331,12.0,16.5,0.727,10.8,31.5,42.3,23.0,10.5,7.3,4.0,8.8,24.3,20.0,98.0,-23.8,15,15,1,15,15,10,1,16,8,7,13,16,16,15,6,14,12,6,3,8,10,16,15,14,13,16
1610612744,Golden State Warriors,22,14,8,0.636,1066.0,40.7,85.3,0.477,12.1,32.4,0.372,19.6,24.1,0.813,10.0,32.9,42.9,28.1,14.8,7.3,5.6,3.8,23.0,22.1,113.1,3.3,2,2,14,3,2,1,10,1,3,9,1,5,9,3,9,11,10,1,9,7,2,4,13,8,2,3
1610612745,Houston Rockets,11,6,5,0.545,533.0,36.8,83.0,0.444,15.5,42.3,0.366,18.4,24.0,0.764,9.5,33.0,42.5,18.1,15.7,8.5,5.0,4.6,21.4,21.3,107.5,3.2,7,7,10,6,7,12,15,7,1,1,2,12,10,11,13,10,11,16,15,2,6,8,6,11,6,4
1610612754,Indiana Pacers,4,0,4,0.0,192.0,33.5,83.5,0.401,10.0,29.8,0.336,14.8,20.5,0.72,8.0,32.3,40.3,20.8,12.0,8.3,3.5,3.0,20.0,19.5,91.8,-7.5,15,15,1,15,15,15,14,13,12,13,10,15,15,16,15,13,15,12,5,3,14,1,3,16,16,11
1610612746,LA Clippers,6,2,4,0.333,288.0,39.8,89.2,0.447,11.5,31.7,0.363,23.5,28.8,0.815,10.0,30.2,40.2,25.3,15.0,8.0,3.3,7.5,25.0,25.8,114.7,-9.8,10,10,1,10,10,2,3,5,5,11,3,2,2,2,10,15,16,2,11,4,15,15,16,1,1,13
1610612749,Milwaukee Bucks,15,10,5,0.667,730.0,39.3,87.1,0.451,12.6,37.5,0.336,20.1,27.6,0.729,10.0,41.2,51.2,24.7,12.8,6.6,6.3,4.7,21.5,23.0,111.3,8.7,4,3,10,1,4,5,6,4,2,2,9,4,3,14,11,1,1,3,7,12,1,9,7,4,4,1
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,37.8,86.0,0.44,10.4,31.4,0.331,19.2,25.4,0.756,10.2,33.0,43.2,22.6,15.2,6.6,5.4,5.8,24.2,23.4,105.2,-5.8,11,11,1,11,11,9,8,9,10,12,12,7,6,12,8,9,9,8,12,10,4,12,14,3,10,10
1610612753,Orlando Magic,5,1,4,0.2,240.0,32.2,83.0,0.388,10.4,34.8,0.299,17.2,22.2,0.775,9.6,33.8,43.4,19.0,15.6,6.6,4.0,4.2,18.8,23.0,92.0,-14.4,11,11,1,11,11,16,16,15,10,4,15,14,14,8,12,6,8,15,14,10,10,5,1,5,15,15
1610612755,Philadelphia 76ers,12,7,5,0.583,576.0,39.4,85.8,0.459,9.4,28.4,0.331,20.4,25.8,0.79,11.4,37.1,48.5,24.4,16.5,6.3,5.4,3.4,22.4,22.1,108.7,3.0,6,5,10,4,6,4,9,3,13,14,11,3,4,6,3,3,2,4,16,13,3,2,10,7,5,5
1610612757,Portland Trail Blazers,16,8,8,0.5,793.0,38.2,87.6,0.436,11.4,31.8,0.36,18.4,24.0,0.766,11.1,32.7,43.8,19.1,12.5,6.7,5.0,5.7,22.0,22.1,106.2,-1.3,3,4,14,7,3,8,5,10,6,10,4,11,11,10,5,12,7,14,6,9,7,11,9,6,7,7
1610612759,San Antonio Spurs,7,3,4,0.429,336.0,39.4,85.1,0.463,6.7,19.9,0.338,17.7,23.0,0.77,10.7,34.4,45.1,21.1,8.4,4.6,4.0,3.6,19.4,20.0,103.3,-1.9,9,9,1,9,9,3,11,2,16,16,8,13,13,9,7,5,6,11,1,16,10,3,2,14,11,9
1610612761,Toronto Raptors,24,16,8,0.667,1162.0,37.3,84.0,0.444,11.8,34.2,0.346,19.2,23.1,0.83,8.2,33.7,42.0,22.3,12.0,8.0,4.5,5.0,22.4,21.6,105.7,5.4,1,1,14,1,1,11,13,6,4,5,5,9,12,1,14,7,13,9,4,5,8,10,11,9,9,2
