season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1627777,Georges Niang,Georges,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,6.666666666666667,3,0,3,0,2,0,3,4,0,0,0,0,8.7,1,853,853,853,1492,283,608,161,1152,205,1,583,150,511,1,1,1171,1249,1,6:40,2019,2020
2019-20,1626220,Royce O'Neale,Royce,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,41.66666666666666,0,0,3,2,11,9,2,24,0,0,2,1,16.3,1,853,853,853,92,745,608,161,787,1199,1293,350,989,511,1,661,817,931,1,41:40,2019,2020
2019-20,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,24.78333333333333,5,0,1,6,7,7,5,10,0,2,1,1,18.1,1,853,853,853,849,118,608,546,353,782,1068,847,362,511,1553,307,817,854,1,24:47,2019,2020
2019-20,1629752,Juwan Morgan,Juwan,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,6.783333333333333,0,0,0,0,2,5,5,4,0,0,1,2,2.2,1,853,853,853,1487,745,608,570,1152,205,808,847,150,511,1,307,541,1538,1,6:47,2019,2020
2019-20,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,42.88333333333333,3,0,0,10,13,9,2,24,1,1,3,4,28.3,1,853,853,853,59,283,608,570,137,1348,1293,350,989,149,1166,1045,276,481,1,42:53,2019,2020
2019-20,201144,Mike Conley,Mike,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,39.96666666666667,3,0,3,2,13,7,5,26,0,0,1,6,31.3,1,853,853,853,139,283,608,161,787,1348,1068,847,1078,511,1,307,104,394,1,39:58,2019,2020
2019-20,203497,Rudy Gobert,Rudy,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,38.55,4,6,0,16,11,4,0,22,2,1,4,4,45.6,1,853,853,853,208,193,28,570,34,1199,638,1,911,37,1166,1326,276,160,1,38:33,2019,2020
2019-20,204060,Joe Ingles,Joe,1610612762,UTA,Utah Jazz,41900167,2020-09-01T00:00:00,UTA @ DEN,L,38.7,2,0,2,4,6,4,3,26,0,0,2,0,24.1,1,853,853,853,199,414,608,291,534,646,638,583,1078,511,1,661,1171,638,1,38:42,2019,2020
2019-20,1626220,Royce O'Neale,Royce,1610612762,UTA,Utah Jazz,41900166,2020-08-30T00:00:00,UTA vs. DEN,L,38.29,0,0,0,0,12,6,6,24,0,0,3,3,12.6,1,853,853,853,220,745,608,570,1152,1279,916,984,989,511,1,1045,389,1080,1,38:17,2019,2020
2019-20,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,41900166,2020-08-30T00:00:00,UTA vs. DEN,L,29.83333333333333,2,0,2,8,14,6,9,24,0,0,2,1,22.8,1,853,853,853,627,414,608,291,234,1411,916,1335,989,511,1,661,817,680,1,29:50,2019,2020
