player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
201582,Alexis Ajinca,Alexis,1610612740,NOP,28.0,6,2,4,0.333,1.5,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,312,326,127,330,339,193,170,1,195,209,175,299,234,1,1,257,194,82,1,264,279,296,255
202087,Alonzo Gee,Alonzo,1610612740,NOP,29.0,27,15,12,0.556,1.9,0.75,0.25,0.857,0.0,0.0,0.0,0.143,0.286,0.857,1.0,0.0,0.0,0.0,1.0,0.0,3,4,0.75,131,109,264,142,302,164,209,46,195,209,175,259,38,30,1,257,194,82,1,264,223,279,33
203076,Anthony Davis,Anthony,1610612740,NOP,23.0,31,15,16,0.484,3.9,0.769,0.231,0.559,0.151,0.161,0.043,0.28,0.097,0.409,0.808,0.192,1.0,0.0,0.839,0.161,31,52,0.596,100,109,324,232,58,158,221,136,115,168,156,178,181,141,78,242,1,82,98,244,24,51,65
1626214,Bryce Dejean-Jones,Bryce,1610612740,NOP,23.0,3,1,2,0.333,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,357,362,75,330,372,363,275,320,195,209,175,1,234,303,270,257,194,82,313,264,342,379,342
201967,Dante Cunningham,Dante,1610612740,NOP,29.0,30,13,17,0.433,2.8,0.4,0.6,0.471,0.0,0.529,0.118,0.0,0.235,0.471,1.0,0.0,1.0,0.0,1.0,0.0,7,20,0.35,107,129,341,266,207,311,65,191,195,40,94,299,63,110,1,257,1,82,1,264,149,136,245
201569,Eric Gordon,Eric,1610612740,NOP,27.0,27,9,18,0.333,3.5,0.36,0.64,0.293,0.0,0.366,0.171,0.341,0.122,0.293,0.667,0.333,0.8,0.2,0.727,0.273,11,25,0.44,131,182,361,330,101,321,58,270,195,95,63,122,158,202,103,203,139,69,132,209,105,107,153
203516,James Ennis III,James,1610612740,NOP,25.0,2,1,1,0.5,3.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,374,362,31,188,74,1,275,320,195,209,175,1,234,303,270,257,194,82,313,264,342,337,342
202706,Jordan Hamilton,Jordan,1610612740,NOP,25.0,3,1,2,0.333,3.5,0.25,0.75,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,357,362,75,330,102,344,33,320,195,27,175,88,234,303,270,257,1,82,1,264,279,279,298
201950,Jrue Holiday,Jrue,1610612740,NOP,26.0,38,17,21,0.447,3.8,0.691,0.309,0.485,0.182,0.212,0.091,0.303,0.131,0.303,0.167,0.833,0.857,0.143,0.323,0.677,31,68,0.456,38,88,402,257,65,187,192,184,93,143,116,158,151,199,250,65,130,74,270,72,24,30,140
2570,Kendrick Perkins,Kendrick,1610612740,NOP,31.0,4,2,2,0.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,339,326,75,188,249,363,275,320,195,209,175,299,234,303,270,257,194,82,313,264,342,379,342
