season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612759,SAS,San Antonio Spurs,22200930,2023-02-28,SAS @ UTA,W,48.0,0.473,0.275,0.137,0.286,0.412,0.424,0.196,0.35,0,0,0,0,159,2155,1086,1193,1109,28,2338,173,2029,1,2022,2023,False,UTA,SAS
2022-23,1610612737,ATL,Atlanta Hawks,22200923,2023-02-28,ATL vs. WAS,L,48.0,0.532,0.204,0.093,0.333,0.526,0.206,0.095,0.4,0,0,0,0,159,1393,1906,254,545,967,573,2169,2325,1,2022,2023,True,ATL,WAS
2022-23,1610612751,BKN,Brooklyn Nets,22200924,2023-02-28,BKN vs. MIL,L,48.0,0.506,0.301,0.168,0.1,0.559,0.118,0.157,0.31,0,0,0,0,159,1769,815,1901,2440,1451,57,774,1630,1,2022,2023,True,BKN,MIL
2022-23,1610612744,GSW,Golden State Warriors,22200931,2023-02-28,GSW vs. POR,W,48.0,0.604,0.176,0.184,0.409,0.5,0.256,0.131,0.255,0,0,0,0,159,462,2139,2136,99,566,1166,1396,940,1,2022,2023,True,GSW,POR
2022-23,1610612747,LAL,Los Angeles Lakers,22200927,2023-02-28,LAL @ MEM,L,48.0,0.517,0.267,0.239,0.314,0.482,0.152,0.065,0.306,0,0,0,0,159,1618,1158,2442,779,392,158,2416,1587,1,2022,2023,False,MEM,LAL
2022-23,1610612742,DAL,Dallas Mavericks,22200929,2023-02-28,DAL vs. IND,L,48.0,0.571,0.308,0.07,0.275,0.596,0.513,0.092,0.15,0,0,0,0,159,837,743,59,1277,1914,2444,2213,95,1,2022,2023,True,DAL,IND
2022-23,1610612757,POR,Portland Trail Blazers,22200931,2023-02-28,POR @ GSW,L,48.0,0.5,0.256,0.131,0.255,0.604,0.176,0.184,0.409,0,0,0,0,159,1833,1289,1035,1514,1995,316,318,2354,1,2022,2023,False,GSW,POR
2022-23,1610612750,MIN,Minnesota Timberwolves,22200932,2023-02-28,MIN @ LAC,W,48.0,0.528,0.244,0.179,0.288,0.488,0.277,0.238,0.28,0,0,0,0,159,1462,1409,2089,1094,441,1393,20,1251,1,2022,2023,False,LAC,MIN
2022-23,1610612745,HOU,Houston Rockets,22200926,2023-02-28,HOU vs. DEN,L,48.0,0.541,0.103,0.13,0.294,0.663,0.174,0.11,0.262,0,0,0,0,159,1268,2422,991,1020,2345,297,1905,1029,1,2022,2023,True,HOU,DEN
2022-23,1610612762,UTA,Utah Jazz,22200930,2023-02-28,UTA vs. SAS,L,48.0,0.412,0.424,0.196,0.35,0.473,0.275,0.137,0.286,0,0,0,0,159,2432,123,2282,426,303,1368,1253,1313,1,2022,2023,True,UTA,SAS
