group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,28.0,38,24,14,0.632,121.0,0.139,0.164,0.144,0.042,0.086,0.188,0.183,0.344,0.167,0.216,0.164,0.114,0.188,0.2,0.182,0.204,0.187,0.16,11,3,381,105,33,229,199,245,218,289,131,150,81,222,164,192,259,171,136,314,273,158,194
Players,1631128,Christian Braun,Christian,1610612743,DEN,23.0,17,9,8,0.529,24.0,0.057,0.105,0.087,0.0,0.0,0.0,0.0,0.364,0.125,0.222,0.091,0.0,0.0,0.0,0.333,0.2,0.0,0.074,187,167,263,182,250,393,294,357,222,324,272,280,73,293,147,265,1,254,218,393,255,310,327
Players,201599,DeAndre Jordan,DeAndre,1610612743,DEN,35.0,1,1,0,1.0,2.0,0.4,0.0,0.0,0.0,0.0,0.667,0.667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.667,420,359,1,1,425,7,355,399,222,324,3,2,298,355,379,308,1,1,218,1,1,4,5
Players,1627750,Jamal Murray,Jamal,1610612743,DEN,27.0,25,17,8,0.68,77.0,0.25,0.26,0.276,0.222,0.25,0.327,0.317,0.133,0.167,0.159,0.439,0.174,0.2,0.0,0.0,0.115,0.239,0.271,119,44,263,67,117,71,86,69,127,109,57,63,220,222,261,27,314,157,218,1,146,107,74
Players,203200,Justin Holiday,Justin,1610612743,DEN,35.0,7,6,1,0.857,16.0,0.125,0.154,0.167,0.25,0.1,0.0,0.0,0.0,0.25,0.2,0.375,0.0,0.0,0.0,0.0,0.25,0.0,0.128,294,221,29,29,295,266,212,189,103,276,272,280,298,122,186,41,1,254,218,1,323,310,249
Players,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,31.0,35,23,12,0.657,118.0,0.12,0.087,0.131,0.292,0.279,0.118,0.098,0.107,0.059,0.071,0.085,0.147,0.278,0.3,0.0,0.193,0.085,0.11,20,6,337,91,37,283,314,277,80,93,200,238,244,349,363,270,288,111,92,1,247,275,283
Players,1629008,Michael Porter Jr.,Michael,1610612743,DEN,26.0,39,25,14,0.641,125.0,0.086,0.112,0.11,0.231,0.194,0.056,0.061,0.133,0.155,0.149,0.061,0.029,0.059,0.364,0.091,0.145,0.049,0.107,9,1,381,100,24,351,279,315,120,171,257,264,220,249,277,292,201,250,74,267,190,298,288
Players,203999,Nikola Jokić,Nikola,1610612743,DEN,29.0,36,23,13,0.639,122.0,0.364,0.378,0.365,0.346,0.311,0.468,0.454,0.207,0.463,0.396,0.317,0.394,0.214,0.111,0.364,0.288,0.534,0.397,17,6,365,102,30,12,30,23,61,72,22,20,156,22,41,79,435,150,187,414,382,9,22
Players,1631212,Peyton Watson,Peyton,1610612743,DEN,21.0,18,12,6,0.667,20.0,0.149,0.158,0.2,0.0,0.125,0.0,0.091,0.2,0.308,0.278,0.071,0.0,0.75,0.667,0.5,0.4,0.125,0.12,173,121,218,70,273,204,209,140,222,247,272,244,159,84,95,284,1,15,19,437,437,227,261
Players,202704,Reggie Jackson,Reggie,1610612743,DEN,34.0,19,13,6,0.684,48.0,0.258,0.317,0.289,0.0,0.148,0.15,0.228,0.154,0.156,0.156,0.296,0.214,0.125,0.0,0.6,0.115,0.194,0.246,163,99,218,65,176,68,57,60,222,217,172,115,204,248,269,87,340,209,218,459,146,151,92
