group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,28.0,38,24,14,0.632,121.05833333333334,18,30,0.6,1,6,0.167,15,19,0.789,11,14,25,10,4,3,2,2,11,14,52,65,108.0,8,0,98.0,11,3,381,105,33,50,74,56,159,146,200,51,46,141,9,48,25,50,79,47,61,341,403,44,56,15,43,40,22,49
Players,1631128,Christian Braun,Christian,1610612743,DEN,23.0,17,9,8,0.529,24.321666666666665,2,4,0.5,0,0,0.0,0,0,0.0,4,2,6,1,0,0,0,1,3,0,4,-3,12.7,0,0,11.0,187,167,263,182,250,252,273,103,222,324,222,272,280,272,86,266,195,240,270,254,218,257,199,310,293,258,282,215,22,283
Players,201599,DeAndre Jordan,DeAndre,1610612743,DEN,35.0,1,1,0,1.0,2.083333333333333,0,0,0.0,0,0,0.0,2,4,0.5,0,0,0,0,0,1,0,0,0,2,2,0,5.0,1,0,4.0,420,359,1,1,425,355,399,355,222,324,222,199,181,223,298,355,379,308,270,139,218,1,1,207,321,194,354,145,22,357
Players,1627750,Jamal Murray,Jamal,1610612743,DEN,27.0,25,17,8,0.68,77.235,20,35,0.571,4,10,0.4,16,19,0.842,2,9,11,18,4,2,0,0,3,11,60,78,102.2,7,0,97.0,119,44,263,67,117,42,65,72,79,104,74,47,46,111,144,104,130,14,79,84,218,1,199,62,45,8,53,50,22,53
Players,203200,Justin Holiday,Justin,1610612743,DEN,35.0,7,6,1,0.857,15.645,2,4,0.5,1,1,1.0,0,0,0.0,0,2,2,3,0,0,0,0,2,0,5,9,11.9,0,0,11.0,294,221,29,29,295,252,273,103,159,268,1,272,280,272,298,266,294,159,270,254,218,1,159,310,272,112,290,215,22,283
Players,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,31.0,35,23,12,0.657,118.40166666666669,9,26,0.346,7,19,0.368,10,11,0.909,3,5,8,5,5,5,3,0,11,7,35,82,71.1,0,0,71.0,20,6,337,91,37,124,101,272,30,43,98,79,94,76,107,177,171,115,57,14,33,1,403,105,92,6,98,215,22,95
Players,1629008,Michael Porter Jr.,Michael,1610612743,DEN,26.0,39,25,14,0.641,125.185,13,24,0.542,6,14,0.429,5,7,0.714,4,13,17,4,1,1,4,1,8,4,37,98,77.4,9,0,74.0,9,1,381,100,24,73,108,87,52,75,63,142,138,185,86,57,61,133,187,139,19,257,348,155,87,2,83,32,22,87
Players,203999,Nikola Jokić,Nikola,1610612743,DEN,29.0,36,23,13,0.639,121.69666666666669,42,76,0.553,9,23,0.391,36,44,0.818,6,38,44,20,13,3,1,4,15,39,129,85,210.8,33,11,210.0,17,6,365,102,30,4,11,84,14,23,91,6,5,126,44,1,4,10,4,47,126,432,447,4,4,5,3,2,2,3
Players,1631212,Peyton Watson,Peyton,1610612743,DEN,21.0,18,12,6,0.667,20.46,3,7,0.429,0,2,0.0,0,1,0.0,1,4,5,1,0,3,2,1,6,1,6,14,28.5,0,0,22.0,173,121,218,70,273,216,220,194,222,226,222,272,267,272,196,205,217,240,270,47,61,257,301,252,252,91,211,215,22,225
Players,202704,Reggie Jackson,Reggie,1610612743,DEN,34.0,19,13,6,0.684,48.22166666666666,13,24,0.542,0,4,0.0,6,13,0.462,2,5,7,8,3,1,0,3,3,7,32,22,52.4,1,0,49.0,163,99,218,65,176,73,108,87,222,178,222,124,77,258,144,177,181,62,106,139,218,401,199,105,108,62,139,145,22,142
