season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2020-21,1628964,Mo Bamba,Mo,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,22.9,111.3,115.2,115.2,139.3,140.8,140.8,-28.0,-25.6,-25.6,0.267,4.0,25.0,0.087,0.222,0.146,6.3,6.3,0.4,0.414,0.235,0.23,101.74,99.52,82.93,99.52,0.047,46,3,10,3.0,10.0,0.3,1,11623,11623,11623,12037,10261,8533,8533,21326,21538,21538,19339,18841,18841,3733,1080,5205,3610,4029,3778,10363,10529,15280,16421,5778,6771,10891,13910,13910,16304,10694,7133,10694,7133,16897,1,22:55,2020,2021
2020-21,1626184,Chasson Randle,Chasson,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,25.1,117.6,110.3,110.3,102.4,105.4,105.4,15.1,5.0,5.0,0.214,1.5,23.1,0.0,0.061,0.038,15.4,15.5,0.643,0.698,0.156,0.166,107.17,109.05,90.87,109.05,0.099,58,4,7,4.0,7.0,0.571,1,11623,11623,11623,10380,7323,10886,10886,7961,9223,9223,6094,9380,9380,5508,5729,6542,11150,17292,17866,17624,17842,6601,5739,14012,13472,4175,3011,3011,10362,8251,11165,8251,11165,5826,1,25:05,2020,2021
2020-21,1629743,Donta Hall,Donta,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,25.1,117.6,110.3,110.3,102.4,105.4,105.4,15.1,5.0,5.0,0.143,1.0,14.3,0.15,0.212,0.189,14.3,14.8,0.667,0.735,0.188,0.194,107.17,109.05,90.87,109.05,0.171,58,4,6,4.0,6.0,0.667,1,11623,11623,11623,10380,7323,10886,10886,7961,9223,9223,6094,9380,9380,8804,6835,11222,1266,4630,1815,16694,17501,5569,4718,10430,10366,4175,3011,3011,3407,8251,12753,8251,12753,2900,1,25:05,2020,2021
2020-21,1630175,Cole Anthony,Cole,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,37.8,111.6,112.5,112.5,127.0,130.5,130.5,-15.4,-18.0,-18.0,0.111,0.33,5.1,0.057,0.171,0.114,15.4,15.3,0.46,0.594,0.42,0.429,104.59,102.77,85.64,102.77,0.127,80,10,25,10.0,25.0,0.4,1,11623,11623,11623,1178,10118,9793,9793,18861,19789,19789,16519,17194,17194,10979,11241,16596,5957,7138,6511,17624,17704,13681,9640,162,211,7055,9040,9042,7233,935,192,935,192,12966,1,37:50,2020,2021
2020-21,1628407,Dwayne Bacon,Dwayne,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,27.1,104.6,103.4,103.4,138.4,144.1,144.1,-33.8,-40.6,-40.6,0.118,0.0,18.2,0.071,0.179,0.125,0.0,0.0,0.429,0.514,0.138,0.138,105.24,103.68,86.4,103.68,0.079,58,3,7,3.0,7.0,0.429,1,11623,11623,11623,8805,13627,14187,14187,21199,21837,21837,20255,20924,20924,10626,11715,9055,4609,6647,5315,1,1,14492,12517,15974,16428,6249,7856,7868,12778,10694,11165,10694,11165,11933,1,27:05,2020,2021
2020-21,203914,Gary Harris,Gary,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,14.2,97.2,100.0,100.0,148.9,153.6,153.6,-51.7,-53.6,-53.6,0.333,2.0,25.0,0.0,0.0,0.0,12.5,11.8,0.6,0.643,0.182,0.196,99.13,96.23,80.19,96.23,0.065,29,3,5,3.0,5.0,0.6,1,11623,11623,11623,17901,16905,15193,15193,22147,22423,22423,21805,21831,21832,1999,3550,5205,11150,19725,20503,15469,15296,7872,7658,11021,10158,14643,18302,18302,14446,10694,14368,10694,14368,4810,1,14:13,2020,2021
2020-21,1629649,Ignas Brazdeikis,Ignas,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,34.0,124.7,121.6,121.6,117.9,120.8,120.8,6.8,0.8,0.8,0.167,2.0,25.0,0.0,0.222,0.129,12.5,12.6,0.444,0.455,0.148,0.152,102.96,102.96,85.8,102.96,0.067,74,3,9,3.0,9.0,0.333,1,11623,11623,11623,3590,4490,5742,5742,15460,16644,16644,8728,10889,10889,7471,3550,5205,11150,4029,5079,15469,15947,14047,15214,14856,14971,9165,8784,8784,14213,10694,8309,10694,8309,15094,1,34:02,2020,2021
2020-21,1628414,Sindarius Thornwell,Sindarius,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,19.1,139.9,133.3,133.3,101.1,100.0,100.0,38.8,33.3,33.3,0.188,3.0,42.9,0.0,0.095,0.059,14.3,14.5,1.25,1.215,0.087,0.088,104.94,108.01,90.01,108.01,0.087,42,2,2,2.0,2.0,1.0,1,11623,11623,11623,14847,1211,2091,2091,7332,6113,6113,1596,2290,2333,6634,1931,1210,11150,13971,14421,16694,17322,237,284,20447,20572,6618,3655,3655,11800,13638,19102,13638,19102,1,1,19:07,2020,2021
2020-21,1629021,Moritz Wagner,Moritz,1610612753,ORL,Orlando Magic,22001075,2021-05-16T00:00:00,ORL @ PHI,L,34.6,107.3,102.6,102.6,110.1,111.5,111.5,-2.8,-8.9,-8.9,0.05,1.0,10.0,0.0,0.098,0.054,10.0,10.4,0.9,0.916,0.106,0.108,105.8,107.41,89.51,107.41,0.097,77,4,5,4.0,5.0,0.8,1,11623,11623,11623,3141,12323,14610,14610,11704,12247,12247,12301,14530,14530,15639,6835,14007,11150,13834,15309,13495,14189,1791,1721,19160,19206,5581,4097,4097,10616,8251,14368,8251,14368,1469,1,34:38,2020,2021
2020-21,1626184,Chasson Randle,Chasson,1610612753,ORL,Orlando Magic,22001055,2021-05-14T00:00:00,ORL @ PHI,L,30.4,101.2,103.2,103.2,119.9,125.8,125.8,-18.7,-22.6,-22.6,0.053,0.0,7.1,0.03,0.059,0.045,0.0,0.0,0.364,0.455,0.183,0.191,101.25,97.84,81.53,97.84,0.055,62,4,11,4.0,11.0,0.364,1,11623,11623,11623,6256,15149,14278,14278,16315,18499,18499,17352,18235,18233,15400,11715,15726,9661,17381,16844,1,1,16412,15257,10963,10711,11599,16315,16315,15496,8251,6027,8251,6027,14681,1,30:25,2020,2021
