group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,204456,T.J. McConnell,T.J.,1610612754,IND,29.0,29,15,14,0.517,3.0,109.7,106.6,106.6,100.2,97.4,97.4,9.5,9.3,9.3,0.293,3.4,38.6,0.037,0.141,0.092,11.4,11.6,0.735,0.763,0.129,0.129,103.65,106.66,88.88,106.66,0.168,196,12,17,0.4,0.6,0.706,46,51,383,173,173,219,208,208,110,127,127,133,128,128,40,25,20,169,168,160,338,339,69,63,247,262,191,221,221,69,75,127,154,249,51,IND
Players,1629052,Oshae Brissett,Oshae,1610612754,IND,23.0,4,3,1,0.75,2.7,158.9,146.2,146.2,70.4,68.2,68.2,88.5,78.0,78.0,0.0,0.0,0.0,0.0,0.267,0.19,0.0,0.0,1.0,1.0,0.038,0.042,100.77,106.91,89.1,106.91,0.145,26,1,1,0.3,0.3,1.0,344,284,25,39,224,17,18,18,17,20,20,5,7,7,291,219,291,263,29,21,1,1,9,14,405,405,268,217,217,96,284,356,232,352,1,IND
Players,203087,Jeremy Lamb,Jeremy,1610612754,IND,29.0,9,4,5,0.444,3.5,112.5,107.8,107.8,110.8,106.2,106.2,1.7,1.7,1.7,0.0,0.0,0.0,0.129,0.129,0.129,10.5,10.7,0.533,0.597,0.271,0.279,94.87,98.98,82.49,98.98,0.125,64,7,15,0.8,1.7,0.467,271,259,171,247,115,188,199,199,200,210,210,195,187,187,291,219,291,28,193,76,316,319,166,164,65,67,394,379,379,118,130,140,60,62,171,IND
Players,1626167,Myles Turner,Myles,1610612754,IND,25.0,28,12,16,0.429,3.5,88.2,87.4,87.4,112.1,109.6,109.6,-23.9,-22.2,-22.2,0.02,0.2,2.2,0.019,0.154,0.082,10.9,10.7,0.514,0.555,0.202,0.214,99.35,100.91,84.09,100.91,0.08,199,16,37,0.6,1.3,0.432,58,93,410,265,96,384,373,373,224,248,248,360,358,358,286,217,290,223,136,193,325,324,177,209,117,122,305,339,339,211,49,50,90,96,204,IND
Players,203933,T.J. Warren,T.J.,1610612754,IND,27.0,2,1,1,0.5,2.7,60.1,61.5,61.5,109.7,100.0,100.0,-49.7,-38.5,-38.5,0.0,0.0,0.0,0.0,0.2,0.077,33.3,33.3,0.0,0.0,0.214,0.209,114.15,118.18,98.48,118.18,-0.148,13,0,2,0.0,1.0,0.0,386,351,25,176,215,421,416,416,188,140,140,408,395,395,291,219,291,263,73,213,438,439,355,368,104,128,53,85,85,434,355,323,355,131,355,IND
Players,1627734,Domantas Sabonis,Domantas,1610612754,IND,25.0,32,14,18,0.438,4.2,88.5,87.9,87.9,109.7,106.1,106.1,-21.2,-18.3,-18.3,0.155,1.57,16.7,0.035,0.18,0.105,10.6,10.7,0.474,0.549,0.177,0.184,100.63,102.71,85.59,102.71,0.106,280,18,39,0.6,1.2,0.462,22,64,433,257,36,383,370,370,189,209,209,350,344,344,120,93,124,172,97,121,321,322,230,217,148,159,271,315,315,162,42,45,92,108,174,IND
Players,1627763,Malcolm Brogdon,Malcolm,1610612754,IND,28.0,31,15,16,0.484,4.0,95.2,93.9,93.9,107.4,104.3,104.3,-12.3,-10.4,-10.4,0.349,2.0,20.8,0.031,0.098,0.064,10.4,10.5,0.444,0.512,0.289,0.299,102.55,104.74,87.29,104.74,0.105,264,24,63,0.8,2.0,0.381,32,51,410,216,47,350,329,329,163,187,187,309,291,291,21,57,87,188,258,256,314,314,253,250,52,54,231,264,264,165,28,17,61,39,248,IND
Players,203960,JaKarr Sampson,JaKarr,1610612754,IND,28.0,3,2,1,0.667,0.9,216.7,162.5,162.5,168.1,100.0,100.0,48.6,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.82,146.94,122.45,146.94,0.0,8,0,0,0.0,0.0,0.0,363,318,25,67,414,2,10,10,430,140,140,18,12,12,291,219,291,263,360,374,1,1,355,368,409,409,317,24,24,347,355,401,355,401,355,IND
Players,1628410,Edmond Sumner,Edmond,1610612754,IND,25.0,12,5,7,0.417,2.5,126.6,122.2,122.2,122.9,117.5,117.5,3.7,4.8,4.8,0.043,0.0,14.3,0.0,0.067,0.038,0.0,0.0,0.833,0.833,0.092,0.096,97.1,101.11,84.26,101.11,0.055,63,4,6,0.3,0.5,0.667,235,237,238,277,252,76,62,62,335,344,344,171,166,167,262,219,163,263,307,340,1,1,43,41,327,339,352,336,336,277,189,232,189,267,53,IND
Players,203200,Justin Holiday,Justin,1610612754,IND,32.0,36,17,19,0.472,3.9,98.2,96.7,96.7,103.6,101.3,101.3,-5.4,-4.6,-4.6,0.065,1.2,14.6,0.007,0.134,0.073,12.2,12.6,0.481,0.522,0.106,0.108,101.54,103.49,86.24,103.49,0.058,300,9,27,0.3,0.8,0.333,4,26,441,226,54,334,315,315,132,164,164,252,238,238,229,118,158,259,181,226,347,356,226,238,296,314,256,289,289,268,101,81,232,192,273,IND
