group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1628988,Aaron Holiday,Aaron,1610612754,IND,24.0,12,7,5,0.583,26.756666666666668,2,0,2,10,4,8,5,20,0,1,2,2,26.4,235,193,171,112,242,155,217,87,110,130,210,233,191,180,265,146,219,204
Players,1627747,Caris LeVert,Caris,1610612754,IND,26.0,22,12,10,0.545,80.65166666666667,11,2,8,30,27,26,12,72,3,3,8,15,98.1,121,93,302,148,91,28,151,20,24,369,391,347,368,25,403,338,33,50
Players,1627734,Domantas Sabonis,Domantas,1610612754,IND,25.0,32,14,18,0.438,133.88833333333332,6,8,6,34,55,34,34,126,1,4,18,16,117.3,22,64,433,257,13,63,33,24,18,453,425,453,443,96,425,443,32,32
Players,203926,Doug McDermott,Doug,1610612754,IND,29.0,20,7,13,0.35,42.495,3,0,3,2,17,11,11,40,0,0,3,0,17.3,137,193,369,327,182,124,217,61,221,301,261,332,279,180,1,196,319,248
Players,1628410,Edmond Sumner,Edmond,1610612754,IND,25.0,12,5,7,0.417,29.906666666666663,3,0,0,2,13,10,4,34,0,1,5,0,16.9,235,237,238,277,229,124,217,150,221,251,244,199,249,180,265,277,319,250
Players,1629048,Goga Bitadze,Goga,1610612754,IND,21.0,8,4,4,0.5,12.305,0,0,0,0,2,6,2,2,0,0,4,0,1.4,286,259,142,176,309,225,217,150,305,83,180,136,28,180,1,249,319,397
Players,203960,JaKarr Sampson,JaKarr,1610612754,IND,28.0,3,2,1,0.667,2.6133333333333333,0,0,0,0,2,1,3,2,0,0,0,0,0.0,363,318,25,67,411,225,217,150,305,83,82,183,28,180,1,1,319,414
Players,203087,Jeremy Lamb,Jeremy,1610612754,IND,29.0,9,4,5,0.444,31.27833333333333,4,4,2,6,2,8,10,24,0,1,2,2,30.6,271,259,171,247,225,98,84,87,149,83,210,317,209,180,265,146,219,190
Players,203200,Justin Holiday,Justin,1610612754,IND,32.0,36,17,19,0.472,140.535,3,8,0,2,60,38,33,118,3,1,12,6,80.2,4,26,441,226,8,124,33,150,221,454,441,451,436,25,265,413,102,74
Players,1629103,Kelan Martin,Kelan,1610612754,IND,25.0,3,1,2,0.333,7.918333333333333,0,0,3,0,2,5,0,8,1,0,0,0,9.6,363,351,79,330,344,225,217,61,305,83,163,1,107,96,1,1,319,302
Players,1627763,Malcolm Brogdon,Malcolm,1610612754,IND,28.0,31,15,16,0.484,123.95833333333331,10,4,3,26,51,28,33,116,1,6,16,14,127.2,32,51,410,216,19,32,84,61,31,451,402,451,433,96,448,438,40,26
Players,1626167,Myles Turner,Myles,1610612754,IND,25.0,28,12,16,0.429,99.18,8,4,0,20,48,23,24,96,9,1,15,6,96.7,58,93,410,265,55,46,84,150,51,449,378,438,410,2,265,433,102,52
Players,1629052,Oshae Brissett,Oshae,1610612754,IND,23.0,4,3,1,0.75,10.775,0,0,0,2,3,4,0,4,0,0,0,0,6.8,344,284,25,39,318,225,217,150,221,115,142,1,51,180,1,1,319,323
Players,204456,T.J. McConnell,T.J.,1610612754,IND,29.0,29,15,14,0.517,86.85666666666667,2,0,0,16,37,28,12,70,1,1,5,6,92.7,46,51,383,173,80,155,217,150,65,421,402,347,362,96,265,277,102,58
Players,203933,T.J. Warren,T.J.,1610612754,IND,27.0,2,1,1,0.5,5.483333333333333,0,0,0,0,9,1,7,8,0,0,1,1,3.2,386,351,25,176,369,225,217,150,305,210,82,273,107,180,1,87,260,365
